tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
2242,,,,,,,,,,,,
2243,,,,,,,,,,|2242_2243_9_922_,,
2244,,,,,,,,,,,,
2245,,,,,,,,,,,,
2246,,,,,,,,,,,,
2247,,,,,,,,,,,,
2248,,,,,,,,,,,,
2249,,,,,|2248_2249_4_924_,,|2246_2249_6_923_,,,,,
2250,,,,,,,,,,,,
2251,,,,,,,,,,|2250_2251_9_925_,,
2252,,,,,,,,,,,,
2253,,,,,,,,,,,,
2254,,,,,,,,,,,|2252_2254_10_926_,
2255,,,,,,,,,,,|2253_2255_10_927_,
2256,,,,,,,,,,,,
2257,,,,,,,,,,,,
2258,,,,,,,,,,,,
2259,,,,,,,,,,,,
2260,,,,,,,,,,,,
2261,,,,,,,,,,,,
2262,,,,,,,,,,,,
2263,,,,,,,,,,,,
2264,,,,,,,,,,,,
2265,,,,,,,,,,,,
2266,,,,,,,,,,,,
2267,,,,,,,,,,,,
2268,,,,,,,,,,,,
2269,,,,,,,,,,,,
2270,,,,,|2269_2270_4_928_,,,,,,,
2271,,,,,,,,,,,,
2272,,,,,,,,,,,,
2273,,,,,,,,,,,,
2274,,,,,,,,,,,,
2275,,,,,,,,,,,,
2276,,,,,,,,,,,,
2277,,,,,,,,,,,,
2278,,,,,,,,,,,,
2279,,,,,|2278_2279_4_930_,,,,,,|2277_2279_10_929_,
2280,,,,,,,,,,,,
2281,,,,,,,,,,,,
2282,,,,,|2281_2282_4_931_,,,,,,,
2283,,,,,,,,,,,,
2284,,,,,,,,,,,,
2285,,,,,,,,,,,,
2286,,,,,,,,,,,,
2287,,,,,,,,,,,,
2288,,,,,,,,,,,,
2289,,,,,,,,,,,,
2290,,,,,,,,,,,,
2291,,,,,,,,,,,,
2292,,,,,,,,,,,,
2293,,,,,,,,,,,,
2294,,,,,,,,,,,,
2295,,,,,,,|2292_2295_6_932_,,,,,
2296,,,,,,,,,,,,
2297,,,,,,,,,,|2296_2297_9_933_,,
2298,,,,,|2297_2298_4_934_,,,,,,,
2299,,,,,,,,,,|2298_2299_9_935_,,
2300,,,,,,,,,,,,
2301,,,,,,,,,,,,
2302,,,,,,,,,,,,
2303,,,,,,,,,,,,
2304,,,,,,,,,,,,
2305,,,,,,,,,,,,
2306,,,,,,,,,,|2305_2306_9_936_,,
2307,,,,,,,,,,,,
2308,,,,,,,,,,,,
2309,,,,,,,,,,|2308_2309_9_937_,,
2310,,,,,|2309_2310_4_938_,,,,,,,
2311,,,,,,,,,,,,
2312,,,,,,,,,,,,
2313,,,,,,,,,,,,
2314,,,,,,,,,,,,
2315,,,,,,,,,,,,
2316,,,,,,,,,,,,
2317,,,,,,,,,,,,
2318,,,,,,,,,,|2317_2318_9_939_,,
2319,,,,,,,,,,,,
2320,,,,,,,,,,,|2318_2320_10_940_,
2321,,,,,,,,,,,,
2322,,,,,,,,,,,,
2323,,,,,,,,,,,,
2324,,,,,,,,,,,,
2325,,,,,,,,,,,,
2326,,,,,,,,,,|2325_2326_9_941_,,
2327,,,,,,,,,,,,
2328,,,,,,,,,,,,
2329,,,,,,,,,,,,
2330,,,,,,,,,,,,
2331,,,,,,,,,,|2330_2331_9_942_,,
2332,,,,,,,,,,,,
2333,,,,,,,,,,,,
2334,,,,,,,,,,,,
2335,,,,,,,,,,|2334_2335_9_943_,,
2336,,,,,,,,,,,,
2337,,,,,|2336_2337_4_944_,,,,,,,
2338,,,,,,,,,,,,
2339,,,,,,,,,,,,
2340,,,,,,,,,,,,
2341,,,,,,,,,,,,
2342,,,,,,,,,,,,
2343,,,,,,,,,,|2342_2343_9_945_,,
2344,,,,,,,,,,,,
2345,,,,,,,,,,,,
2346,,,,,,,,,,,,
2347,,,,,,,,,,,,
2348,,,,,,,,,,,,
2349,,,,,,,,,,,,
2350,,,,,,,,,,,,
2351,,,,,,,|2348_2351_6_946_,,,,,
2352,,,,,,,,,,,,
2353,,,,,,,,,,,,
2354,,,,,,,,,,,,
2355,,,,,,,,,,,,
2356,,,,,,,,,,,,
2357,,,,,,,,,,,,
2358,,,,,,,,,,,,
2359,,,,,,,|2356_2359_6_947_,,,,,
2360,,,,,,,,,,,,
2361,,,,,,,,,,,,
2362,,,,,,,,,,,,
2363,,,,,,,,,,,,
2364,,,,,,,,,,,,
2365,,,,,,,,,,,,
2366,,,,,,,,,,,,
2367,,,,,,,,,,,,
2368,,,,,,,,,,,,
2369,,,,,,,,,,|2368_2369_9_948_,,
2370,,,,,,,,,,,,
2371,,,,,,,,,,,,
2372,,,,,|2371_2372_4_949_,,,,,,,
2373,,,,,,,,,,,,
2374,,,,,,,,,,,,
2375,,,,,,,,,,,,
2376,,,,,,,,,,,,
2377,,,,,,,,,,,,
2378,,,,,,,,,,,,
2379,,,,,,,,,,,,
2380,,,,,,,,,,,,
2381,,,,,,,,,,|2380_2381_9_950_,,
2382,,,,,,,,,,,,
2383,,,,,,,,,,,,
2384,,,,,,,,,,,,
2385,,,,,,,,,,,,
2386,,,,,,,,,,,,
2387,,,,,,,,,,,,
2388,,,,,,,,,,,,
2389,,,,,,,,,,,,
2390,,,,,,,,,,,,
2391,,,,,,,,,,,,
2392,,,,,,,,,,,,
2393,,,,,,,,,,,,
2394,,,,,,,,,,,,
2395,,,,,,,,,,,,
2396,,,,,,,,,,|2395_2396_9_951_,,
2397,,,,,,,,,,|2396_2397_9_952_,,
2398,,,,,|2397_2398_4_953_,,,,,,,
2399,,,,,,,,,,,,
2400,,,,,,,,,,,,
2401,,,,,,,,,,,,
2402,,,,,,,,,,,,
2403,,,,,,,,,,,,
2404,,,,,,,,,,,,
2405,,,,,,,,,,|2404_2405_9_954_,,
2406,,,,,,,,,,,,
2407,,,,,,,,,,,,
2408,,,,,,,,,,,,
2409,,,,,,,,,,,,
2410,,,,,,,,,,,|2408_2410_10_955_,
2411,,,,,,,,,,,,
2412,,,,,,,|2410_2412_6_956_,,,,,
2413,,,,,,,,,,,,
2414,,,,,,,,,,,,
2415,,,,,,,,,,,,
2416,,,,,,,,,,,,
2417,,,,,,,,,,,,
2418,,,,,,,,,,,,
2419,,,,,,,,,,,,
2420,,,,,,,,,,,,
2421,,,,,|2420_2421_4_957_,,,,,,,
2422,,,,,,,,,,,,
2423,,,,,,,|2421_2423_6_958_,,,,,
2424,,,,,,,,,,,,
2425,,,,,|2424_2425_4_959_,,,,,,,
2426,,,,,,,,,,|2425_2426_9_960_,,
2427,,,,,,,,,,,,
2428,,,,,,,,,,,,
2429,,,,,,,,,,,,
2430,,,,,,,,,,,,
2431,,,,,,,|2429_2431_6_961_,,,,,
2432,,,,,,,,,,|2431_2432_9_962_,,
2433,,,,,,,,,,,,
2434,,,,,,,,,,,,
2435,,,,,,,,,,,,
2436,,,,,,,,,,,,
2437,,,,,,,,,,,,
2438,,,,,,,,,,,,
2439,,,,,,,,,,,,
2440,,,,,,,,,,,,
2441,,,,,,,,,,,|2439_2441_10_963_,
2442,,,,,,,,,,,,
2443,,,,,,,,,,,,
2444,,,,,,,,,,,,
2445,,,,,,,,,,,,
2446,,,,,,,|2444_2446_6_964_,,,,,
2447,,,,,,,,,,,,
2448,,,,,,,,,,,,
2449,,,,,,,,,,,,
2450,,,,,,,,,,,,
2451,,,,,,,,,,,,
2452,,,,,,,,,,,,
2453,,,,,,,,,,,,
2454,,,,,,,,,,,,
2455,,,,,,,,,,,,
2456,,,,,,,|2454_2456_6_965_,,,,,
2457,,,,,,,,,,,,
2458,,,,,,,,,,,,
2459,,,,,,,,,,,,
2460,,,,,,,,,,,,
2461,,,,,,,,,,,,
2462,,,,,,,,,,,,
2463,,,,,,,|2461_2463_6_966_,,,,,
2464,,,,,,,,,,,,
2465,,,,,,,,,,,,
2466,,,,,,,,,,,,
2467,,,,,,,,,,,,
2468,,,,,,,,,,,|2466_2468_10_967_,
2469,,,,,,,,,,,,
2470,,,,,|2469_2470_4_968_,,,,,,,
2471,,,,,|2470_2471_4_969_,,,,,,,
2472,,,,,,,,,,,,
2473,,,,,,,,,,,,
2474,,,,,,,,,,,,
2475,,,,,,,,,,,,
2476,,,,,,,,,,,,
2477,,,,,,,,,,,,
2478,,,,,,,,,,,,
2479,,,,,,,,,,,,
2480,,,,,|2479_2480_4_970_,,,,,,,
2481,,,,,,,,,,,,
2482,,,,,,,,,,,,
2483,,,,,,,,,,,,
2484,,,,,,,,,,,,
2485,,,,,,,,,,|2484_2485_9_971_,,
2486,,,,,,,,,,,,
2487,,,,,,,,,,|2486_2487_9_972_,,
2488,,,,,,,,,,,,
2489,,,,,,,,,,,,
2490,,,,,,,,,,,,
2491,,,,,,,,,,,,
2492,,,,,,,,,,,,
2493,,,,,,,,,,|2492_2493_9_973_,,
2494,,,,,,,,,,,,
2495,,,,,,,,,,,,
2496,,,,,,,,,,,|2494_2496_10_974_,
2497,,,,,,,,,,,|2495_2497_10_975_,
2498,,,,,,,,,,,,
2499,,,,,,,,,,|2498_2499_9_977_,|2497_2499_10_976_,
2500,,,,,,,,,,,,
2501,,,,,,,,,,,,
2502,,,,,,,,,,,,
2503,,,,,,,,,,,,
2504,,,,,,,,,,,,
2505,,,,,,,,,,,,
2506,,,,,,,,,,,,
2507,,,,,,,,,,,,
2508,,,,,,,,,,,|2506_2508_10_978_,
2509,,,,,,,,,,,,
2510,,,,,,,,,,,,
2511,,,,,,,,,,,,
2512,,,,,,,,,,,,
2513,,,,,,,,,,,,
2514,,,,,,,,,,,,
2515,,,,,,,,,,,,
2516,,,,,,,,,,,,
2517,,,,,,,,,,,|2515_2517_10_979_,
2518,,,,,,,,,,,,
2519,,,,,,,|2516_2519_6_980_,,,|2518_2519_9_981_,,
2520,,,,,,,,,,,,
2521,,,,,,,,,,,,
2522,,,,,,,,,,|2521_2522_9_982_,,
2523,,,,,,,,,,|2522_2523_9_983_,,
2524,,,,,|2523_2524_4_984_,,,,,,,
2525,,,,,,,,,,,,
2526,,,,,,,,,,,,
2527,,,,,,,,,,,,
2528,,,,,,,,,,|2527_2528_9_985_,,
2529,,,,,,,,,,,,
2530,,,,,|2529_2530_4_986_,,,,,,,
2531,,,,,,,,,,,,
2532,,,,,,,,,,,,
2533,,,,,,,,,,,,
2534,,,,,,,,,,,,
2535,,,,,,,,,,,,
2536,,,,,,,,,,,,
2537,,,,,,,,,,,,
2538,,,,,,,,,,,,
2539,,,,,,,,,,,,
2540,,,,,,,,,,,,
2541,,,,,,,,,,,,
2542,,,,,,,,,,,|2540_2542_10_987_,
2543,,,,,,,,,,,,
2544,,,,,,,,,,,,
2545,,,,,,,,,,,,
2546,,,,,,,,,,,,
2547,,,,,,,,,,,,
2548,,,,,,,,,,|2547_2548_9_988_,,
2549,,,,,,,,,,,,
2550,,,,,,,,,,,,
2551,,,,,,,,,,,,
2552,,,,,|2551_2552_4_989_,,,,,,,
2553,,,,,,,,,,,,
2554,,,,,,,,,,,,
2555,,,,,,,,,,,,
2556,,,,,,,,,,,,
2557,,,,,,,,,,,,
2558,,,,,,,,,,,,
2559,,,,,,,,,,,,
2560,,,,,,,,,,,,
2561,,,,,,,,,,|2560_2561_9_990_,,
2562,,,,,,,,,,,,
2563,,,,,,,,,,,,
2564,,,,,,,,,,,,
2565,,,,,,,,,,,,
2566,,,,,,,,,,|2565_2566_9_991_,,
2567,,,,,,,,,,,,
2568,,,,,,,,,,,,
2569,,,,,,,,,,,,
2570,,,,,,,,,,,,
2571,,,,,,,,,,,,
2572,,,,,,,,,,,,
2573,,,,,,,,,,,,
2574,,,,,,,,,,,,
2575,,,,,,,,,,|2574_2575_9_992_,,
2576,,,,,,,,,,,,
2577,,,,,,,,,,|2576_2577_9_993_,,
2578,,,,,,,,,,,,
2579,,,,,,,,,,,,
2580,,,,,,,,,,,,
2581,,,,,,,,,,,,
2582,,,,,|2581_2582_4_994_,,,,,,,
2583,,,,,,,,,,,,
2584,,,,,,,,,,,|2582_2584_10_995_,
2585,,,,,,,|2583_2585_6_996_,,,,,
2586,,,,,,,,,,,,
2587,,,,,,,,,,,,
2588,,,,,,,|2586_2588_6_997_,,,,,
2589,,,,,,,,,,,,
2590,,,,,,,,,,,,
2591,,,,,,,,,,|2590_2591_9_998_,,
2592,,,,,,,,,,,,
2593,,,,,,,,,,,,
2594,,,,,,,,,,,,
2595,,,,,,,,,,,,
2596,,,,,,,,,,,,
2597,,,,,,,,,,,,
2598,,,,,,,,,,,,
2599,,,,,,,,,,,,
2600,,,,,,,,,,,,
2601,,,,,,,,,,,,
2602,,,,,,,,,,,,
2603,,,,,,,,,,,,
2604,,,,,,,,,,,,
2605,,,,,,,,,,,,
2606,,,,,,,,,,,,
2607,,,,,,,,,,,,
2608,,,,,,,,,,,,
2609,,,,,,,,,,,,
2610,,,,,,,,,,,|2608_2610_10_999_,
2611,,,,,,,,,,,,
2612,,,,,,,,,,,,
2613,,,,,,,,,,,,
2614,,,,,,,|2612_2614_6_1000_,,,,,
2615,,,,,|2614_2615_4_1001_,,,,,,,
2616,,,,,,,,,,,,
2617,,,,,,,,,,,,
2618,,,,,,,,,,,,
2619,,,,,,,,,,,,
2620,,,,,,,,,,,,
2621,,,,,,,,,,,,
2622,,,,,,,,,,,,
2623,,,,,,,,,,,,
2624,,,,,,,|2622_2624_6_1002_,,,,,
2625,,,,,,,,,,,,
2626,,,,,,,,,,,,
2627,,,,,,,,,,,,
2628,,,,,,,,,,,,
2629,,,,,,,,,,,,
2630,,,,,,,,,,,,
2631,,,,,,,,,,,,
2632,,,,,,,,,,,,
2633,,,,,,,,,,,,
2634,,,,,,,,,,,,
2635,,,,,,,,,,,,
2636,,,,,,,,,,,|2634_2636_10_1003_,
2637,,,,,,,,,,,,
2638,,,,,,,|2635_2638_6_1004_,,,,,
2639,,,,,,,,,,,,
2640,,,,,|2639_2640_4_1005_,,,,,,,
2641,,,,,,,,,,,,
2642,,,,,,,|2640_2642_6_1006_,,,,,
2643,,,,,,,,,,|2642_2643_9_1007_,,
2644,,,,,,,,,,,,
2645,,,,,,,,,,,|2643_2645_10_1008_,
2646,,,,,,,,,,,,
2647,,,,,,,,,,,,
2648,,,,,,,,,,,,
2649,,,,,,,,,,,,
2650,,,,,,,,,,,,
2651,,,,,,,,,,,,
2652,,,,,,,,,,,,
2653,,,,,,,|2650_2653_6_1009_,,,,,
2654,,,,,|2653_2654_4_1010_,,,,,,,
2655,,,,,,,,,,,,
2656,,,,,,,,,,,,
2657,,,,,,,,,,,,
2658,,,,,|2657_2658_4_1011_,,,,,,,
2659,,,,,,,,,,,,
2660,,,,,,,,,,,,
2661,,,,,,,,,,,,
2662,,,,,,,,,,,,
2663,,,,,,,,,,,,
2664,,,,,,,,,,,,
2665,,,,,|2664_2665_4_1012_,,,,,,,
2666,,,,,,,,,,,,
2667,,,,,,,,,,,,
2668,,,,,,,,,,,,
2669,,,,,,,|2667_2669_6_1013_,,,,,
2670,,,,,,,,,,,,
2671,,,,,,,,,,,,
2672,,,,,,,,,,,,
2673,,,,,,,,,,|2672_2673_9_1014_,,
2674,,,,,,,,,,,,
2675,,,,,,,,,,,|2673_2675_10_1015_,
2676,,,,,,,,,,,,
2677,,,,,,,,,,|2676_2677_9_1016_,,
2678,,,,,,,,,,,,
2679,,,,,,,,,,,,
2680,,,,,,,,,,,,
2681,,,,,,,,,,,,
2682,,,,,,,,,,,,
2683,,,,,,,,,,,,
2684,,,,,,,,,,,,
2685,,,,,,,,,,,,
2686,,,,,,,,,,,,
2687,,,,,,,,,,,,
2688,,,,,,,,,,|2687_2688_9_1017_,,
2689,,,,,,,,,,,,
2690,,,,,,,,,,,,
2691,,,,,,,,,,,,
2692,,,,,,,,,,,,
2693,,,,,,,,,,,,
2694,,,,,,,,,,,,
2695,,,,,,,,,,|2694_2695_9_1018_,,
2696,,,,,,,,,,,,
2697,,,,,,,,,,,,
2698,,,,,,,,,,,,
2699,,,,,,,,,,,,
2700,,,,,|2699_2700_4_1019_,,,,,,,
2701,,,,,,,,,,,,
2702,,,,,,,,,,,,
2703,,,,,,,,,,,,
2704,,,,,,,,,,,,
2705,,,,,,,,,,,,
2706,,,,,,,|2703_2706_6_1020_,,,,,
2707,,,,,,,,,,,,
2708,,,,,,,,,,,,
2709,,,,,,,,,,,,
2710,,,,,,,,,,,,
2711,,,,,,,,,,|2710_2711_9_1021_,,
2712,,,,,,,,,,,,
2713,,,,,,,,,,,,
2714,,,,,,,,,,,,
2715,,,,,,,,,,,,
2716,,,,,,,,,,|2715_2716_9_1023_,,
2717,,,,,,,|2714_2717_6_1022_,,,,,
2718,,,,,,,,,,,,
2719,,,,,,,,,,,|2717_2719_10_1024_,
2720,,,,,,,,,,,,
2721,,,,,,,,,,,,
2722,,,,,,,,,,,,
2723,,,,,,,,,,,,
2724,,,,,,,,,,,,
2725,,,,,|2724_2725_4_1025_,,,,,,,
2726,,,,,,,,,,,,
2727,,,,,,,,,,,,
2728,,,,,,,,,,,,
2729,,,,,,,,,,,,
2730,,,,,,,,,,,,
2731,,,,,,,,,,,,
2732,,,,,,,,,,,,
2733,,,,,,,,,,,,
2734,,,,,,,,,,,,
2735,,,,,,,,,,,,
2736,,,,,,,,,,,,
2737,,,,,,,,,,,,
2738,,,,,,,,,,,,
2739,,,,,,,,,,,,
2740,,,,,,,,,,,,
2741,,,,,,,,,,,,
2742,,,,,,,,,,,,
2743,,,,,,,,,,|2742_2743_9_1026_,,
2744,,,,,,,,,,,,
2745,,,,,|2744_2745_4_1027_,,,,,,,
2746,,,,,,,,,,,,
2747,,,,,,,,,,,,
2748,,,,,,,,,,|2747_2748_9_1028_,,
2749,,,,,,,,,,,,
2750,,,,,,,,,,,,
2751,,,,,,,,,,,|2749_2751_10_1029_,
2752,,,,,,,,,,,,
2753,,,,,,,,,,,|2751_2753_10_1030_,
2754,,,,,,,,,,,,
2755,,,,,,,,,,,,
2756,,,,,,,,,,,,
2757,,,,,,,,,,,,
2758,,,,,|2757_2758_4_1031_,,,,,,,
2759,,,,,,,,,,,,
2760,,,,,|2759_2760_4_1032_,,,,,,,
2761,,,,,,,,,,,,
2762,,,,,,,,,,|2761_2762_9_1033_,,
2763,,,,,,,,,,,,
2764,,,,,,,,,,,,
2765,,,,,,,,,,,,
2766,,,,,,,,,,,,
2767,,,,,,,,,,,,
2768,,,,,,,,,,,,
2769,,,,,,,,,,,,
2770,,,,,,,,,,,,
2771,,,,,,,,,,,,
2772,,,,,,,,,,,,
2773,,,,,,,,,,,,
2774,,,,,|2773_2774_4_1034_,,,,,,,
2775,,,,,,,,,,,,
2776,,,,,,,,,,,,
2777,,,,,,,,,,|2776_2777_9_1036_,|2775_2777_10_1035_,
2778,,,,,,,,,,,,
2779,,,,,,,,,,,,
2780,,,,,,,,,,,,
2781,,,,,,,,,,|2780_2781_9_1037_,,
2782,,,,,,,,,,,,
2783,,,,,,,,,,,,
2784,,,,,,,,,,,,
2785,,,,,,,,,,,,
2786,,,,,,,|2784_2786_6_1038_,,,|2785_2786_9_1039_,,
2787,,,,,,,,,,,,
2788,,,,,,,,,,,|2786_2788_10_1040_,
2789,,,,,,,,,,,,
2790,,,,,,,,,,,,
2791,,,,,,,,,,,,
2792,,,,,,,,,,,,
2793,,,,,,,,,,,,
2794,,,,,,,,,,,,
2795,,,,,,,,,,,,
2796,,,,,,,,,,,,
2797,,,,,,,,,,,,
2798,,,,,|2797_2798_4_1042_,,,,,,,
2799,,,,,,,|2796_2799_6_1041_,,,,,
2800,,,,,,,,,,,,
2801,,,,,,,,,,,,
2802,,,,,,,,,,,,
2803,,,,,,,,,,,,
2804,,,,,,,,,,,,
2805,,,,,|2804_2805_4_1043_,,,,,,,
2806,,,,,,,,,,,,
2807,,,,,,,,,,,,
2808,,,,,,,,,,,,
2809,,,,,,,,,,,,
2810,,,,,,,,,,,|2808_2810_10_1044_,
2811,,,,,,,,,,|2810_2811_9_1045_,,
2812,,,,,,,,,,,,
2813,,,,,,,,,,,,
2814,,,,,,,,,,,,
2815,,,,,,,,,,,,
2816,,,,,,,,,,,,
2817,,,,,,,,,,,,
2818,,,,,,,,,,,,
2819,,,,,,,,,,,,
2820,,,,,,,,,,,,
2821,,,,,,,,,,,,
2822,,,,,,,,,,,,
2823,,,,,,,,,,,,
2824,,,,,,,,,,,,
2825,,,,,,,,,,,,
2826,,,,,,,|2823_2826_6_1046_,,,,|2824_2826_10_1047_,
2827,,,,,,,,,,,,
2828,,,,,,,,,,,,
2829,,,,,,,,,,,,
2830,,,,,,,,,,,,
2831,,,,,,,,,,,,
2832,,,,,,,,,,,,
2833,,,,,,,,,,,,
2834,,,,,,,,,,,,
2835,,,,,,,,,,,|2833_2835_10_1048_,
2836,,,,,,,,,,,,
2837,,,,,,,,,,,,
2838,,,,,,,,,,,,
2839,,,,,,,|2837_2839_6_1049_,,,,,
2840,,,,,|2839_2840_4_1050_,,,,,,,
2841,,,,,,,,,,,,
2842,,,,,,,,,,,,
2843,,,,,,,,,,,,
2844,,,,,|2843_2844_4_1051_,,,,,,,
2845,,,,,,,,,,,,
2846,,,,,,,,,,,,
2847,,,,,,,,,,,,
2848,,,,,,,,,,,,
2849,,,,,,,,,,,,
2850,,,,,,,,,,,,
2851,,,,,|2850_2851_4_1052_,,,,,,,
2852,,,,,,,,,,,,
2853,,,,,,,,,,,,
2854,,,,,,,,,,,,
2855,,,,,,,,,,,,
2856,,,,,,,,,,,,
2857,,,,,,,,,,,|2855_2857_10_1053_,
2858,,,,,,,,,,,|2856_2858_10_1054_,
2859,,,,,,,,,,,,
2860,,,,,,,,,,,,
2861,,,,,,,,,,,,
2862,,,,,,,,,,,,
2863,,,,,,,,,,,,
2864,,,,,,,,,,,,
2865,,,,,|2864_2865_4_1055_,,,,,,,
2866,,,,,,,,,,,,
2867,,,,,,,,,,,,
2868,,,,,,,,,,,,
2869,,,,,,,,,,,,
2870,,,,,,,,,,,|2868_2870_10_1056_,
2871,,,,,,,,,,,,
2872,,,,,,,,,,,,
2873,,,,,,,,,,,,
2874,,,,,,,,,,,,
2875,,,,,,,,,,,,
2876,,,,,,,,,,,,
2877,,,,,,,,,,,,
2878,,,,,,,,,,,,
2879,,,,,,,,,,|2878_2879_9_1058_,,
2880,,,,,,,|2877_2880_6_1057_,,,,,
2881,,,,,,,,,,,,
2882,,,,,,,,,,,,
2883,,,,,,,,,,,,
2884,,,,,,,,,,,,
2885,,,,,,,,,,,,
2886,,,,,,,,,,,,
2887,,,,,,,,,,,,
2888,,,,,,,,,,,,
2889,,,,,,,,,,,,
2890,,,,,,,,,,,|2888_2890_10_1059_,
2891,,,,,,,,,,,,
2892,,,,,,,,,,,,
2893,,,,,,,,,,,,
2894,,,,,,,,,,,,
2895,,,,,,,,,,,,
2896,,,,,,,,,,,,
2897,,,,,,,,,,,,
2898,,,,,,,,,,,,
2899,,,,,,,,,,,|2897_2899_10_1060_,
2900,,,,,,,,,,,,
2901,,,,,,,,,,,,
2902,,,,,,,,,,,,
2903,,,,,,,,,,,,
2904,,,,,,,,,,,,
2905,,,,,,,,,,,,
2906,,,,,,,,,,,,
2907,,,,,,,,,,,,
2908,,,,,,,,,,,,
2909,,,,,,,,,,,,
2910,,,,,,,,,,,,
2911,,,,,,,,,,,,
2912,,,,,,,,,,,,
2913,,,,,,,,,,,,
2914,,,,,,,,,,,,
2915,,,,,,,,,,,,
2916,,,,,,,,,,,,
2917,,,,,,,,,,,,
2918,,,,,,,,,,,,
2919,,,,,,,,,,,,
2920,,,,,|2919_2920_4_1061_,,,,,,,
2921,,,,,,,,,,,,
2922,,,,,,,,,,,,
2923,,,,,,,,,,,|2921_2923_10_1062_,
2924,,,,,,,,,,,,
2925,,,,,,,,,,,,
2926,,,,,,,,,,,,
2927,,,,,,,,,,,,
2928,,,,,,,,,,,,
2929,,,,,,,,,,,,
2930,,,,,,,,,,,,
2931,,,,,,,,,,,,
2932,,,,,,,,,,,,
2933,,,,,,,,,,,,
2934,,,,,,,,,,,,
2935,,,,,,,,,,,,
2936,,,,,,,,,,|2935_2936_9_1063_,,
2937,,,,,,,,,,,,
2938,,,,,,,,,,,,
2939,,,,,,,,,,,,
2940,,,,,,,,,,,|2938_2940_10_1064_,
2941,,,,,,,,,,,,
2942,,,,,,,,,,,,
2943,,,,,,,,,,,,
2944,,,,,,,,,,,,
2945,,,,,,,|2942_2945_6_1065_,,,,,
2946,,,,,,,,,,,,
2947,,,,,,,,,,,,
2948,,,,,,,,,,,,
2949,,,,,,,,,,,,
2950,,,,,,,,,,,,
2951,,,,,,,,,,,,
2952,,,,,,,,,,,,
2953,,,,,,,,,,,,
2954,,,,,,,,,,,,
2955,,,,,,,,,,,,
2956,,,,,,,,,,|2955_2956_9_1066_,,
2957,,,,,,,,,,,,
2958,,,,,,,,,,,,
2959,,,,,,,,,,|2958_2959_9_1067_,,
2960,,,,,,,,,,,,
2961,,,,,|2960_2961_4_1068_,,,,,,,
2962,,,,,,,,,,,,
2963,,,,,,,,,,,,
2964,,,,,,,,,,,,
2965,,,,,,,,,,,,
2966,,,,,,,,,,,,
2967,,,,,,,,,,,|2965_2967_10_1069_,
2968,,,,,,,,,,,,
2969,,,,,,,,,,,,
2970,,,,,,,|2968_2970_6_1070_,,,,,
2971,,,,,,,,,,,,
2972,,,,,,,,,,,,
2973,,,,,,,,,,,,
2974,,,,,,,,,,,,
2975,,,,,,,,,,,,
2976,,,,,,,,,,,,
2977,,,,,,,,,,,,
2978,,,,,,,,,,,,
2979,,,,,,,|2977_2979_6_1071_,,,,,
2980,,,,,,,,,,,,
2981,,,,,,,,,,,,
2982,,,,,,,,,,,,
2983,,,,,,,,,,|2982_2983_9_1072_,,
2984,,,,,,,,,,,,
2985,,,,,,,,,,,|2983_2985_10_1073_,
2986,,,,,,,,,,,,
2987,,,,,,,,,,,,
2988,,,,,,,,,,,,
2989,,,,,,,,,,,,
2990,,,,,,,,,,|2989_2990_9_1074_,,
2991,,,,,,,,,,,,
2992,,,,,,,,,,,,
2993,,,,,,,,,,,,
2994,,,,,,,,,,,,
2995,,,,,,,,,,,,
2996,,,,,,,,,,,,
2997,,,,,,,,,,,|2995_2997_10_1075_,
2998,,,,,,,,,,,,
2999,,,,,,,,,,,,
3000,,,,,,,,,,,,
3001,,,,,,,,,,,,
3002,,,,,,,,,,,|3000_3002_10_1076_,
3003,,,,,,,,,,,,
3004,,,,,,,,,,,,
3005,,,,,,,,,,,,
3006,,,,,,,,,,,,
3007,,,,,,,,,,,,
3008,,,,,,,,,,,,
3009,,,,,,,,,,,|3007_3009_10_1077_,
3010,,,,,,,,,,,,
3011,,,,,,,,,,,,
3012,,,,,,,,,,,,
3013,,,,,,,,,,,,
3014,,,,,,,,,,,,
3015,,,,,,,,,,,,
3016,,,,,,,,,,,,
3017,,,,,,,,,,,,
3018,,,,,,,,,,,,
3019,,,,,,,,,,,,
3020,,,,,,,,,,,,
3021,,,,,,,,,,,,
3022,,,,,,,,,,,,
3023,,,,,,,,,,,,
3024,,,,,|3023_3024_4_1078_,,,,,,,
3025,,,,,,,,,,,,
3026,,,,,,,,,,,,
3027,,,,,,,,,,,,
3028,,,,,,,,,,,,
3029,,,,,,,,,,,,
3030,,,,,,,,,,,,
3031,,,,,,,,,,,,
3032,,,,,|3031_3032_4_1079_,,,,,,,
3033,,,,,,,,,,|3032_3033_9_1080_,,
3034,,,,,,,,,,,,
3035,,,,,,,,,,,,
3036,,,,,,,,,,,,
3037,,,,,,,|3034_3037_6_1081_,,,,,
3038,,,,,,,,,,,,
3039,,,,,,,,,,,,
3040,,,,,,,,,,,,
3041,,,,,,,,,,,,
3042,,,,,,,,,,,,
3043,,,,,,,,,,,,
3044,,,,,,,,,,,,
3045,,,,,,,,,,,,
3046,,,,,,,,,,,,
3047,,,,,,,,,,,,
3048,,,,,,,,,,,,
