tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
2528,,,,,,,,,,
2529,,,,,,,,,,
2530,,,,,,,,,,
2531,,,,,,,,,,
2532,,,,,,,|2529_2532_6_1001_,,,
2533,,,,,|2494_2533_4_995_,,,,,
2534,,,,,,,,,,
2535,,,,,|2496_2535_4_996_,,,,|2535_2535_8_1002_,
2536,,,,,,,,,,
2537,,,,,,,,,,
2538,,,,,,,,,,
2539,,,,,,,,,,
2540,,,,,,,,,,
2541,,,,,,,,,,
2542,,,,,,,,,,
2543,,,,,,,,,,
2544,,,,,,,,,,
2545,,,,,,,,,,
2546,,,,,,,,,,
2547,,,,,,,,,,
2548,,,,,,,,,,
2549,,,,,,,,,,
2550,,,,,,,,,,
2551,,,,,|2550_2551_4_1004_,,,,,
2552,,,,,,,,,,
2553,,,|2551_2553_2_1005_,,,,,,,
2554,,,,,,,,,,
2555,,,,,,,,,,
2556,,,,,|2555_2556_4_1007_,,,,,
2557,,,,,,,,,,
2558,,,,,,,,,,
2559,,,,,,,,,,
2560,,,,,,,,,,
2561,,,,,|2553_2561_4_1006_,,,,,
2562,,,,,,,,,|2562_2562_8_1009_,
2563,,,,,,,,,,
2564,,,,,,,,,,
2565,,,,,,,,,,
2566,,,,,,,,,,
2567,,,,,,,,,,
2568,,,,,,,,,,
2569,,,,,,,,,,
2570,,,,,,,,,,
2571,,,,,,,,,,
2572,,,,,,,,,,
2573,,,,,|2558_2573_4_1008_,,,,,
2574,,,,,,,,,,
2575,,,,,,,,,,
2576,,,,,,,,,,
2577,,,,,,,,,,
2578,,,,,,,,,,
2579,,,,,,,,,,
2580,,,,,,,,,,
2581,,,,,,,,,,
2582,,,,,,,,,,
2583,,,,,,,|2581_2583_6_1012_,,,
2584,,,,,,,,,,
2585,,,,,,,,,,
2586,,,,,|2547_2586_4_1003_,,,,,
2587,,,,,,,,,,
2588,,,,,,,,,,
2589,,,,,|2587_2589_4_1013_,,,,,
2590,,,,,|2566_2590_4_1010_,,,,,
2591,,,,,,,,,,
2592,,,,,,,,,|2592_2592_8_1014_,
2593,,,,,,,,,,
2594,,,,,,,,,,
2595,,,,,,,,,,
2596,,,,,,,,,,
2597,,,,,,,,,,
2598,,,,,,,,,,
2599,,,,,|2598_2599_4_1015_,,,,,
2600,,,,,,,,,,
2601,,,,,,,,,,
2602,,,,,,,,,,
2603,,,,,,,,,,
2604,,,,,,,,,,
2605,,,,,,,,,,
2606,,,,,,,,,,
2607,,,|2605_2607_2_1018_,,,,,,,
2608,,,,,,,,,,
2609,,,,,,,,,,
2610,,,,,,,,,,
2611,,,,,|2604_2611_4_1017_,,,,,
2612,,,,,,,,,,
2613,,,,,|2575_2613_4_1011_,,,,,
2614,,,,,,,,,,
2615,,,,,,,,,,
2616,,,,,,,,,,
2617,,,,,,,,,,
2618,,,,,,,,,,
2619,,,,,,,,,,
2620,,,,,|2619_2620_4_1020_,,|2618_2620_6_1019_,,,
2621,,,,,,,,,,
2622,,,,,,,,,,
2623,,,,,,,,,,
2624,,,,,,,,,,
2625,,,,,,,,,,
2626,,,,,,,,,,
2627,,,,,,,,,,
2628,,,,,,,,,,
2629,,,,,,,,,,
2630,,,,,,,,,,
2631,,,,,,,,,,
2632,,,,,,,,,,
2633,,,,,,,,,,
2634,,,,,,,,,,
2635,,,,,,,|2633_2635_6_1022_,,,
2636,,,,,,,,,,
2637,,,,,,,,,,
2638,,,,,,,,,,
2639,,,,,|2638_2639_4_1024_,,,,,
2640,,,,,,,,,,
2641,,,,,,,,,,
2642,,,,,,,,,,
2643,,,,,|2603_2643_4_1016_,,,,,
2644,,,,,,,,,,
2645,,,,,,,,,,
2646,,,,,,,,,,
2647,,,,,,,,,,
2648,,,,,,,,,,
2649,,,,,,,,,,
2650,,,,,,,,,,
2651,,,,,|2650_2651_4_1026_,,,,,
2652,,,,,,,,,,
2653,,,,,,,,,,
2654,,,,,,,,,,
2655,,,,,,,,,,
2656,,,,,,,,,,
2657,,,,,,,,,,
2658,,,,,,,,,,
2659,,,,,,,,,,
2660,,,,,|2621_2660_4_1021_,,,,,
2661,,,,,,,,,,
2662,,,,,,,,,,
2663,,,,,,,,,,
2664,,,,,,,,,,
2665,,,,,|2654_2665_4_1027_,,,,,
2666,,,,,,,,,,
2667,,,,,,,,,,
2668,,,,,,,,,,
2669,,,,,,,,,,
2670,,,,,,,,,,
2671,,,,,,,,,,
2672,,,,,|2634_2672_4_1023_,,,,,
2673,,,,,,,,,|2673_2673_8_1029_,
2674,,,,,,,,,,
2675,,,,,,,,,,
2676,,,|2674_2676_2_1030_,,,,,,,
2677,,,,,,,,,,
2678,,,,,,,,,|2678_2678_8_1031_,
2679,,,,,,,,,,
2680,,,,,,,,,,
2681,,,,,,,,,|2681_2681_8_1032_,
2682,,,,,|2643_2682_4_1025_,,,,,
2683,,,,,,,,,,
2684,,,,,,,,,,
2685,,,,,,,,,,
2686,,,,,,,,,,
2687,,,,,,,,,,
2688,,,,,,,,,,
2689,,,,,,,,,,
2690,,,,,,,,,,
2691,,,,,,,,,,
2692,,,,,,,,,,
2693,,,,,,,,,,
2694,,,,,,,,,,
2695,,,,,,,,,,
2696,,,,,,,,,,
2697,,,,,,,,,,
2698,,,,,,,,,,
2699,,,|2697_2699_2_1034_,,,,,,|2699_2699_8_1035_,
2700,,,,,,,,,,
2701,,,,,,,,,,
2702,,,,,,,,,,
2703,,,,,,,,,,
2704,,,,,,,,,,
2705,,,,,,,,,,
2706,,,,,,,,,,
2707,,,,,,,,,,
2708,,,,,|2668_2708_4_1028_,,,,,
2709,,,,,,,|2707_2709_6_1036_,,,
2710,,,,,,,,,,
2711,,,,,,,,,,
2712,,,|2710_2712_2_1037_,,,,,,,
2713,,,,,,,,,,
2714,,,,,,,,,,
2715,,,,,,,,,,
2716,,,,,,,,,,
2717,,,,,,,,,|2717_2717_8_1038_,
2718,,,,,|2718_2718_4_1039_,,,,,
2719,,,,,,,,,,
2720,,,,,,,,,,
2721,,,,,,,,,,
2722,,,,,,,,,,
2723,,,,,,,,,,
2724,,,,,,,,,,
2725,,,,,,,,,,
2726,,,|2724_2726_2_1040_,,|2688_2726_4_1033_|2725_2726_4_1041_,,,,|2726_2726_8_1042_,
2727,,,,,,,,,,
2728,,,,,,,,,,
2729,,,,,,,,,,
2730,,,,,,,,,,
2731,,,,,|2730_2731_4_1043_,,,,,
2732,,,,,|2731_2732_4_1044_,,,,,
2733,,,,,,,,,,
2734,,,|2732_2734_2_1045_,,,,,,,
2735,,,,,,,,,,
2736,,,,,,,,,,
2737,,,,,,,,,,
2738,,,,,,,,,,
2739,,,,,,,,,,
2740,,,,,,,,,,
2741,,,,,,,,,,
2742,,,,,,,,,,
2743,,,,,,,,,,
2744,,,,,,,,,,
2745,,,,,,,,,,
2746,,,,,,,,,,
2747,,,,,,,,,,
2748,,,,,,,,,,
2749,,,,,,,,,,
2750,,,,,|2750_2750_4_1047_,,,,,
2751,,,,,,,,,,
2752,,,,,,,,,,
2753,,,|2751_2753_2_1048_,,,,,,,
2754,,,,,,,,,,
2755,,,,,,,,,,
2756,,,,,,,,,,
2757,,,,,,,,,,
2758,,,,,,,,,|2758_2758_8_1049_,
2759,,,,,,,,,,
2760,,,,,,,,,,
2761,,,,,,,,,,
2762,,,,,,,,,,
2763,,,,,,,,,,
2764,,,,,,,,,,
2765,,,,,,,,,,
2766,,,,,,,,,,
2767,,,,,|2766_2767_4_1050_,,,,,
2768,,,,,,,,,,
2769,,,,,,,,,,
2770,,,,,,,,,|2770_2770_8_1051_,
2771,,,,,,,,,,
2772,,,,,,,,,,
2773,,,,,,,,,,
2774,,,,,,,,,,
2775,,,,,,,,,,
2776,,,,,|2775_2776_4_1052_,,,,,
2777,,,,,,,,,,
2778,,,,,|2738_2778_4_1046_,,,,,
2779,,,,,,,,,|2779_2779_8_1054_,
2780,,,,,,,,,,
2781,,,,,,,,,,
2782,,,,,,,,,,
2783,,,,,,,,,,
2784,,,,,,,,,,
2785,,,,,,,,,,
2786,,,|2784_2786_2_1055_,,,,,,,
2787,,,,,,,,,,
2788,,,,,,,,,,
2789,,,,,,,,,,
2790,,,,,,,,,,
2791,,,,,,,,,,
2792,,,,,,,,,,
2793,,,,,|2778_2793_4_1053_,,,,,
2794,,,,,,,,,,
2795,,,,,,,,,,
2796,,,,,,,,,,
2797,,,,,,,,,|2797_2797_8_1058_,
2798,,,,,,,,,,
2799,,,,,,,,,,
2800,,,,,,,,,,
2801,,,,,,,,,,
2802,,,,,,,,,,
2803,,,,,,,,,,
2804,,,,,,,,,,
2805,,,,,,,,,|2805_2805_8_1060_,
2806,,,,,,,,,,
2807,,,,,,,,,,
2808,,,,,,,,,,
2809,,,,,,,,,,
2810,,,,,,,,,,
2811,,,|2809_2811_2_1061_,,,,,,,
2812,,,,,,,,,,
2813,,,,,,,,,,
2814,,,,,,,,,,
2815,,,,,,,,,,
2816,,,,,,,,,|2816_2816_8_1062_,
2817,,,,,,,,,,
2818,,,,,,,,,,
2819,,,,,,,,,,
2820,,,,,,,,,,
2821,,,,,,,,,,
2822,,,,,,,,,,
2823,,,,,,,,,,
2824,,,,,,,,,,
2825,,,,,,|2800_2825_5_1059_,,,,
2826,,,,,|2789_2826_4_1056_,,,,,
2827,,,,,,,,,,
2828,,,,,,,,,,
2829,,,,,|2793_2829_4_1057_,,,,,
2830,,,,,,,,,,
2831,,,,,,,,,,
2832,,,|2830_2832_2_1064_,,,,,,,
2833,,,,,,,|2831_2833_6_1065_,,,
2834,,,,,,,,,,
2835,,,,,,,,,,
2836,,,,,,,,,,
2837,,,,,,,,,,
2838,,,,,,,,,,
2839,,,,,,,,,,
2840,,,,,,,,,,
2841,,,,,,,,,,
2842,,,,,,,,,,
2843,,,,,,,,,,
2844,,,,,,,|2842_2844_6_1066_,,,
2845,,,,,,,,,,
2846,,,,,,,,,,
2847,,,,,,,,,,
2848,,,|2846_2848_2_1067_,,,,,,,
2849,,,,,,,,,,
2850,,,,,,,,,,
2851,,,,,,,,,,
2852,,,,,,,,,,
2853,,,,,,,,,,
2854,,,,,,,,,,
2855,,,,,,,,,,
2856,,,,,,,,,,
2857,,,,,,,,,,
2858,,,,,,,,,,
2859,,,,,,,,,,
2860,,,,,,,,,,
2861,,,,,,,,,,
2862,,,,,|2823_2862_4_1063_,,,,,
2863,,,|2861_2863_2_1070_,,,,,,,
2864,,,,,,,,,,
2865,,,,,,,,,,
2866,,,,,,,,,,
2867,,,,,,,,,,
2868,,,,,,,,,,
2869,,,,,,,,,,
2870,,,,,,,,,,
2871,,,,,,,,,|2871_2871_8_1073_,
2872,,,,,,,,,,
2873,,,,,,,,,,
2874,,,,,,,,,,
2875,,,,,,,|2872_2875_6_1074_,,,
2876,,,,,,,,,,
2877,,,,,,,,,,
2878,,,,,,,,,|2878_2878_8_1076_,
2879,,,,,,,,,,
2880,,,,,,,,,,
2881,,,,,,,,,,
2882,,,,,,,,,,
2883,,,,,,,,,,
2884,,,|2882_2884_2_1079_,,,,,,,
2885,,,,,|2848_2885_4_1068_,,,,,
2886,,,,,,,,,,
2887,,,,,,,,,,
2888,,,,,,,,,,
2889,,,,,,,,,,
2890,,,,,,,,,,
2891,,,,,,,,,,
2892,,,,,,,,,,
2893,,,,,,,,,,
2894,,,,,,,,,,
2895,,,,,,,,,,
2896,,,,,,,,,,
2897,,,,,,,,,,
2898,,,|2896_2898_2_1082_,,|2858_2898_4_1069_,,,,,
2899,,,,,,,,,,
2900,,,,,,,,,,
2901,,,,,|2869_2901_4_1072_,,,,,
2902,,,,,,,,,,
2903,,,,,,,,,,
2904,,,,,,,,,,
2905,,,,,,,,,,
2906,,,,,,,,,,
2907,,,,,,,,,,
2908,,,,,|2868_2908_4_1071_,,,,,
2909,,,,,,,,,,
2910,,,,,,,,,,
2911,,,,,,,|2908_2911_6_1084_,,,
2912,,,,,,,,,,
2913,,,,,|2873_2913_4_1075_,,|2910_2913_6_1085_,,,
2914,,,,,,,,,,
2915,,,,,,,,,,
2916,,,,,,,,,,
2917,,,,,,,,,,
2918,,,,,|2879_2918_4_1077_,,,,,
2919,,,,,,,,,,
2920,,,,,,,,,,
2921,,,,,|2881_2921_4_1078_,,,,,
2922,,,,,,,,,,
2923,,,,,,,,,,
2924,,,,,,,,,,
2925,,,,,,,,,,
2926,,,,,,,,,,
2927,,,,,,,,,,
2928,,,,,,,,,,
2929,,,,,,,,,,
2930,,,,,|2891_2930_4_1080_,,,,,
2931,,,,,,,|2928_2931_6_1088_,,,
2932,,,,,|2892_2932_4_1081_,,,,,
2933,,,,,,,,,,
2934,,,,,,,,,,
2935,,,,,,,,,,
2936,,,,,|2905_2936_4_1083_,,|2933_2936_6_1090_,,,
2937,,,,,,,,,,
2938,,,,,,,,,,
2939,,,|2937_2939_2_1091_,,|2917_2939_4_1086_,,,,,
2940,,,,,,,,,,
2941,,,,,,,,,,
2942,,,,,,,,,,
2943,,,,,|2932_2943_4_1089_,,,,,
2944,,,,,,,,,,
2945,,,,,,,,,,
2946,,,,,,,,,,
2947,,,,,,,,,,
2948,,,,,,,,,,
2949,,,,,,,,,,
2950,,,,,,,,,,
2951,,,,,,,,,,
2952,,,,,,,,,,
2953,,,,,,,,,,
2954,,,,,,,,,|2954_2954_8_1092_,
2955,,,,,,,,,,
2956,,,,,,,,,,
2957,,,,,,,,,,
2958,,,,,,,|2955_2958_6_1093_,,,
2959,,,,,|2921_2959_4_1087_,,,,,
2960,,,,,,,,,,
2961,,,,,,,,,,
2962,,,,,,,,,,
2963,,,,,,,,,,
2964,,,,,,,,,,
2965,,,,,,,,,,
2966,,,,,,,,,,
2967,,,,,,,,,,
2968,,,,,,,,,,
2969,,,,,,,,,,
2970,,,,,,,,,,
2971,,,,,,,,,,
2972,,,,,,,,,,
2973,,,,,,,,,,
2974,,,,,,,,,,
2975,,,,,,,,,,
2976,,,,,,,,,,
2977,,,,,,,,,,
2978,,,,,,,,,,
2979,,,,,,,,,,
2980,,,,,,,,,,
2981,,,,,,,,,,
2982,,,,,,,,,,
2983,,,,,,,,,,
2984,,,,,,,,,,
2985,,,,,,,,,,
2986,,,,,,,,,,
2987,,,,,,,,,,
2988,,,,,,,,,,
2989,,,,,,,,,,
2990,,,,,,,,,,
2991,,,,,,,,,,
2992,,,,,|2973_2992_4_1094_,,,,,
2993,,,,,,,,,,
2994,,,,,,,,,,
2995,,,,,,,,,,
2996,,,,,,,,,,
2997,,,,,,,,,,
2998,,,,,,,,,,
2999,,,,,,,,,,
3000,,,,,,,,,,
3001,,,,,,,,,,
3002,,,,,|2977_3002_4_1095_,,,,,
3003,,,|3001_3003_2_1096_,,,,,,,
3004,,,,,,,,,,
3005,,,,,,,,,,
3006,,,,,,,,,,
3007,,,,,,,,,,
3008,,,,,,,,,,
3009,,,,,,,,,,
3010,,,,,,,,,,
3011,,,,,,,,,,
3012,,,,,,,,,,
3013,,,,,,,,,|3013_3013_8_1099_,
3014,,,,,|3010_3014_4_1098_,,,,|3014_3014_8_1100_,
3015,,,,,,,,,,
3016,,,,,,,,,,
3017,,,,,,,,,,
3018,,,,,,,,,|3018_3018_8_1101_,
3019,,,,,,,,,,
3020,,,,,,,,,,
3021,,,,,,,,,,
3022,,,,,,,,,,
3023,,,,,,,,,,
3024,,,,,,,,,,
3025,,,,,,,,,,
3026,,,,,,,,,,
3027,,,,,,,,,,
3028,,,,,,,,,,
3029,,,,,,,,,,
3030,,,,,,,,,,
3031,,,,,,,,,,
3032,,,,,|3003_3032_4_1097_,,,,,
3033,,,,,,,,,,
3034,,,,,,,,,,
3035,,,,,,,,,,
3036,,,,,,,,,,
3037,,,,,,,,,,
3038,,,,,,,,,,
3039,,,,,,,,,,
3040,,,,,,,,,,
3041,,,,,,,,,,
3042,,,,,,,,,,
3043,,,,,,,,,,
3044,,,,,|3044_3044_4_1104_,,,,,
3045,,,,,,,,,,
3046,,,,,,,,,,
3047,,,,,,,,,,
3048,,,,,|3037_3048_4_1102_,,,,,
3049,,,,,,,,,,
3050,,,,,,,,,,
3051,,,,,,,,,,
3052,,,,,,,|3049_3052_6_1105_,,,
3053,,,,,,,,,,
3054,,,,,,,,,,
3055,,,,,,,,,,
3056,,,,,,,,,,
3057,,,,,,,|3054_3057_6_1106_,,,
3058,,,,,,,,,,
3059,,,,,,,,,,
3060,,,,,,,,,,
3061,,,,,|3041_3061_4_1103_,,,,,
3062,,,,,,,,,,
3063,,,,,,,,,,
3064,,,,,,,,,,
3065,,,,,,,,,,
3066,,,,,,,,,,
3067,,,,,|3066_3067_4_1107_,,,,,
3068,,,,,,,,,,
3069,,,,,,,,,,
3070,,,,,,,,,,
3071,,,,,,,,,,
3072,,,,,,,,,,
3073,,,|3071_3073_2_1109_,,,,,,,
3074,,,,,,,,,,
3075,,,,,,,,,,
3076,,,,,|3069_3076_4_1108_,,,,,
3077,,,,,,,,,,
3078,,,,,,,,,,
3079,,,,,,,,,,
3080,,,,,,,,,,
3081,,,,,,,,,,
3082,,,,,,,,,,
3083,,,,,,,,,,
3084,,,,,,,|3081_3084_6_1110_,,,
3085,,,,,,,,,,
3086,,,,,,,,,,
3087,,,,,,,,,,
3088,,,,,,,,,,
3089,,,,,,,,,,
3090,,,,,,,,,,
3091,,,,,,,,,,
3092,,,,,,,,,,
3093,,,,,,,,,,
3094,,,,,,,,,,
3095,,,,,,,,,,
3096,,,,,,,,,,
3097,,,|3095_3097_2_1112_,,,,|3094_3097_6_1111_,,,
3098,,,,,,,,,,
3099,,,,,,,,,,
3100,,,,,,,|3097_3100_6_1113_,,,
3101,,,,,,,,,,
3102,,,,,,,,,,
3103,,,,,,,,,,
3104,,,,,,,,,,
3105,,,,,,,|3102_3105_6_1114_,,,
3106,,,,,|3105_3106_4_1115_,,,,,
3107,,,,,,,,,,
3108,,,,,,,,,,
3109,,,,,,,,,,
3110,,,,,,,,,,
3111,,,,,,,,,,
3112,,,,,,,,,,
3113,,,,,,,,,,
3114,,,,,,,,,,
3115,,,,,,,,,,
3116,,,,,,,,,,
3117,,,,,,,,,,
3118,,,,,,,,,,
3119,,,,,,,,,,
3120,,,,,,,,,,
3121,,,,,,,,,,
3122,,,,,,,,,,
3123,,,,,,,,,,
3124,,,,,,,,,,
3125,,,,,,,,,,
3126,,,,,,,,,,
3127,,,,,,,,,|3127_3127_8_1116_,
3128,,,,,,,,,,
3129,,,,,,,,,,
3130,,,,,,,,,,
3131,,,,,,,,,,
3132,,,,,,,,,,
3133,,,,,,,,,,
3134,,,,,,,,,,
3135,,,,,,,,,|3135_3135_8_1117_,
3136,,,,,,,,,,
3137,,,,,|3136_3137_4_1118_,,,,,
3138,,,,,,,,,,
3139,,,,,,,,,,
3140,,,,,,,,,,
3141,,,,,,,,,,
3142,,,,,,,,,,
3143,,,,,,,,,,
3144,,,,,,,,,,
3145,,,,,,,,,,
3146,,,,,,,,,,
3147,,,,,,,,,,
3148,,,,,,,,,,
3149,,,,,,,,,,
3150,,,,,,,,,,
3151,,,,,,,,,,
3152,,,,,,,,,,
3153,,,,,,,,,,
3154,,,,,,,,,,
3155,,,,,,,,,,
3156,,,,,,,,,,
3157,,,,,,,,,,
3158,,,,,,,,,,
3159,,,,,,,,,,
3160,,,,,,,,,,
3161,,,,,,,,,,
3162,,,,,,,,,,
3163,,,,,,,,,,
3164,,,,,,,,,,
3165,,,,,,,,,,
3166,,,,,,,,,,
3167,,,,,,,,,,
3168,,,,,|3141_3168_4_1119_,,,,|3168_3168_8_1122_,
3169,,,,,,,,,,
3170,,,,,,,,,,
3171,,,,,,,,,,
3172,,,,,,,|3170_3172_6_1123_,,,
3173,,,,,|3166_3173_4_1121_,,,,,
3174,,,,,,,,,,
3175,,,,,,,,,,
3176,,,,,,,,,,
3177,,,,,,,,,,
3178,,,,,,,,,,
3179,,,,,|3157_3179_4_1120_,,,,,
3180,,,,,,,,,,
3181,,,,,,,,,,
3182,,,,,,,,,,
3183,,,,,|3176_3183_4_1124_,,,,,
3184,,,,,|3183_3184_4_1125_,,,,,
3185,,,,,,,,,,
3186,,,,,,,,,,
3187,,,,,,,,,,
3188,,,,,,,,,,
3189,,,,,,,,,,
3190,,,,,,,,,,
3191,,,,,|3190_3191_4_1127_,,|3189_3191_6_1126_,,,
3192,,,,,,,,,,
3193,,,,,,,,,,
3194,,,,,,,,,,
3195,,,,,,,,,,
3196,,,,,|3195_3196_4_1128_,,,,,
3197,,,,,,,,,|3197_3197_8_1129_,
3198,,,,,,,,,,
3199,,,,,,,,,,
3200,,,,,|3198_3200_4_1130_,,,,,
3201,,,,,,,,,,
3202,,,,,,,,,,
3203,,,,,,,,,,
3204,,,,,,,,,,
3205,,,,,,,,,,
3206,,,,,,,|3204_3206_6_1131_,,,
3207,,,,,,,,,,
3208,,,,,,,,,,
3209,,,,,,,,,,
3210,,,,,,,,,,
3211,,,,,,,,,,
3212,,,,,,,,,,
3213,,,,,,,,,,
3214,,,,,,,,,,
3215,,,,,,,,,,
3216,,,,,,,,,,
3217,,,,,,,,,,
3218,,,,,,,,,,
3219,,,,,,,,,,
3220,,,,,,,,,,
3221,,,,,,,,,|3221_3221_8_1133_,
3222,,,,,,,,,,
3223,,,,,,,,,,
3224,,,,,,,,,,
3225,,,,,,,,,,
3226,,,,,,,,,,
3227,,,,,,,,,,
3228,,,,,,,,,,
3229,,,,,,,,,,
3230,,,,,|3229_3230_4_1134_,,,,,
3231,,,,,,,,,,
3232,,,,,,,,,,
3233,,,,,,,,,,
3234,,,,,,,,,,
3235,,,|3233_3235_2_1135_,,,,,,,
3236,,,,,|3220_3236_4_1132_,,,,,
3237,,,,,,,,,,
3238,,,,,,,,,,
3239,,,,,,,,,,
3240,,,,,,,,,,
3241,,,,,|3240_3241_4_1136_,,,,,
3242,,,,,,,,,,
3243,,,,,,,,,,
3244,,,,,,,|3242_3244_6_1137_,,,
3245,,,,,,,,,,
3246,,,,,,,,,,
3247,,,,,,,,,,
3248,,,,,|3247_3248_4_1138_,,,,,
3249,,,,,|3248_3249_4_1139_,,,,,
3250,,,,,,,,,,
3251,,,,,,,,,,
3252,,,,,,,,,,
3253,,,,,,,,,,
3254,,,,,,,,,,
3255,,,,,,,,,,
3256,,,,,,,,,,
3257,,,,,,,|3255_3257_6_1140_,,,
3258,,,,,,,,,,
3259,,,,,,,,,,
3260,,,,,,,,,,
3261,,,,,,,,,,
3262,,,,,,,,,,
3263,,,,,,,,,,
3264,,,,,,,|3262_3264_6_1142_,,,
3265,,,,,,,,,,
3266,,,,,,,,,,
3267,,,,,,,,,,
3268,,,,,,,,,,
3269,,,,,,,,,,
3270,,,,,,,,,,
3271,,,,,,,,,|3271_3271_8_1144_,
3272,,,,,,,,,,
3273,,,,,,,,,,
3274,,,,,,,,,,
3275,,,,,,,,,,
3276,,,,,,,,,,
3277,,,,,,,,,,
3278,,,,,,,,,,
3279,,,,,,,,,,
3280,,,,,,,,,,
3281,,,,,,,,,,
3282,,,,,|3278_3282_4_1146_,,,,,
3283,,,,,,,|3281_3283_6_1147_,,,
3284,,,,,,,,,,
3285,,,,,,,,,,
3286,,,,,,,,,,
3287,,,,,,,,,,
3288,,,,,,,,,,
3289,,,,,,,,,,
3290,,,,,,,,,,
3291,,,,,,,,,,
3292,,,,,,,,,,
3293,,,,,,,,,,
3294,,,,,,,,,,
3295,,,,,,,,,,
3296,,,,,,,,,,
3297,,,,,|3257_3297_4_1141_,,,,|3297_3297_8_1149_,
3298,,,,,,,,,,
3299,,,,,|3268_3299_4_1143_,,,,,
3300,,,,,,,,,,
3301,,,,,,,,,,
3302,,,,,,,,,,
3303,,,,,,,,,,
3304,,,,,,,,,,
3305,,,,,,,,,,
3306,,,,,,,,,,
3307,,,,,,,,,,
3308,,,,,,,,,,
3309,,,,,|3276_3309_4_1145_|3296_3309_4_1148_,,,,,
3310,,,,,,,,,,
3311,,,,,,,,,,
3312,,,,,,,,,,
3313,,,,,,,,,,
3314,,,,,,,,,|3314_3314_8_1150_,
3315,,,,,,,,,,
3316,,,,,|3315_3316_4_1151_,,,,,
3317,,,,,,,,,,
3318,,,,,,,,,,
3319,,,,,,,,,,
3320,,,,,,,,,,
3321,,,,,,,,,,
3322,,,,,,,,,|3322_3322_8_1153_,
3323,,,,,,,,,,
3324,,,,,,,,,,
3325,,,,,,,,,,
3326,,,,,|3317_3326_4_1152_,,,,,
3327,,,,,,,,,,
3328,,,,,,,,,,
3329,,,,,,,,,,
3330,,,,,,,,,,
3331,,,,,,,,,,
3332,,,,,,,,,,
3333,,,,,,,,,,
3334,,,,,,,,,,
3335,,,,,,,,,,
3336,,,,,,,,,,
3337,,,,,,,,,,
3338,,,,,,,,,,
3339,,,,,,,,,,
3340,,,,,,,,,,
3341,,,,,,,,,,
3342,,,,,,,,,,
3343,,,,,,,,,,
3344,,,,,,,,,,
3345,,,,,,,,,,
3346,,,,,,,,,,
3347,,,,,,,,,,
3348,,,,,,,,,,
3349,,,,,,,,,,
3350,,,,,,,,,,
3351,,,,,,,,,,
3352,,,,,,,,,,
3353,,,,,,,,,,
3354,,,,,,,,,,
3355,,,,,,,,,,
3356,,,,,,,,,,
3357,,,,,,,|3355_3357_6_1155_,,,
3358,,,,,,,,,,
3359,,,,,,,,,,
3360,,,,,,,,,,
3361,,,,,,,,,,
3362,,,,,,,,,,
3363,,,,,,,,,,
3364,,,,,,,,,,
3365,,,,,,,,,,
3366,,,,,|3336_3366_4_1154_|3365_3366_4_1156_,,,,,
3367,,,,,,,,,,
3368,,,,,,,,,,
3369,,,,,,,,,,
3370,,,,,,,,,,
3371,,,,,,,,,,
3372,,,,,,,,,,
3373,,,,,,,,,,
3374,,,,,,,,,,
3375,,,,,,,,,|3375_3375_8_1158_,
3376,,,,,,,,,,
3377,,,,,,,,,,
3378,,,,,,,,,,
3379,,,,,,,,,,
3380,,,,,,,,,,
3381,,,,,,,,,,
3382,,,,,,,,,,
3383,,,,,,,,,,
3384,,,,,,,,,,
3385,,,,,,,,,,
3386,,,,,,,,,,
3387,,,,,,,,,,
3388,,,,,,,,,,
3389,,,,,,,,,,
3390,,,,,,,,,,
3391,,,,,,,,,,
3392,,,,,,,,,,
3393,,,,,,,,,,
3394,,,,,,,,,,
3395,,,,,,,,,,
3396,,,,,,,,,,
3397,,,,,,,,,,
3398,,,,,,,,,,
3399,,,|3397_3399_2_1160_,,,,,,,
3400,,,,,,,,,,
3401,,,,,,,,,,
3402,,,,,,,,,,
3403,,,,,,,,,,
3404,,,,,,,,,,
3405,,,,,,,,,,
3406,,,,,,,,,,
3407,,,,,,,,,,
3408,,,,,|3372_3408_4_1157_|3408_3408_4_1162_,,|3406_3408_6_1161_,,,
3409,,,,,,,,,,
3410,,,,,,,,,,
3411,,,,,,,,,,
3412,,,,,,,,,,
3413,,,|3411_3413_2_1164_,,,,,,,
3414,,,,,,,,,,
3415,,,,,,,,,,
3416,,,|3414_3416_2_1165_,,,,,,,
3417,,,,,,,,,,
3418,,,|3416_3418_2_1166_,,,,,,,
3419,,,,,,,,,,
3420,,,,,,,,,,
3421,,,,,,,,,,
3422,,,,,,,,,|3422_3422_8_1167_,
3423,,,,,|3395_3423_4_1159_,,,,,
3424,,,,,|3423_3424_4_1168_,,,,,
3425,,,,,,,,,,
3426,,,,,,,,,,
3427,,,,,,,,,,
3428,,,,,,,,,,
3429,,,,,,,,,,
3430,,,,,,,,,,
3431,,,,,,,,,,
3432,,,,,,,,,,
3433,,,,,,,,,,
3434,,,,,,,,,,
3435,,,,,,,|3433_3435_6_1169_,,,
3436,,,,,,,,,,
3437,,,,,|3410_3437_4_1163_,,,,,
3438,,,,,|3437_3438_4_1170_,,,,,
3439,,,,,,,,,,
3440,,,,,,,,,|3440_3440_8_1171_,
3441,,,,,,,,,,
