tickNumber,in27,B14,B11,cn12,B54,B51,os4,
2916,,,,,,,,
2917,,,,,,,,
2918,,,,,,,|2918_2918_6_1070_,
2919,,,,,,,,
2920,,,,,,,,
2921,,,,,,,,
2922,,,,,|2882_2922_4_1062_,,,
2923,,,,,,,,
2924,,,,,|2885_2924_4_1064_,,,
2925,,,,,,,,
2926,,,,,,,,
2927,,,,,|2887_2927_4_1065_,,,
2928,,,,,,,,
2929,,,,,,,,
2930,,,,,,,|2930_2930_6_1071_,
2931,,,,,|2892_2931_4_1066_,,,
2932,,,,,,,,
2933,,,,,,,,
2934,,,,,,,,
2935,,|2932_2935_1_1072_,,,,,,
2936,,,,,,,,
2937,,,,,,,,
2938,,,,,,,,
2939,,,,,,,,
2940,,,,,,,,
2941,,,,,,,,
2942,,,,,,,,
2943,,,,,,,,
2944,,,,,,,,
2945,,,,,,,,
2946,,,,,,,,
2947,,,,,,,,
2948,,,,,|2912_2948_4_1069_,,,
2949,,,,,,,,
2950,,|2947_2950_1_1075_,,,,,|2950_2950_6_1076_,
2951,,,,,,,,
2952,,,,,,,,
2953,,,,,,,,
2954,,,,,,,,
2955,,,,,,,,
2956,,,,,,,,
2957,,,,,,,,
2958,,,,,,,,
2959,,,,,,,,
2960,,,,,|2933_2960_4_1073_,,,
2961,,,,,,,,
2962,,,,,,,,
2963,,|2960_2963_1_1077_,,,,,,
2964,,,,,,,,
2965,,,,,,,,
2966,,,,,,,,
2967,,,,,,,,
2968,,,,,|2936_2968_4_1074_,,,
2969,,,,,,,,
2970,,,,,,,,
2971,,,,,,,,
2972,,,,,,,|2972_2972_6_1079_,
2973,,,,,,,,
2974,,,,,,,,
2975,,,,,,,,
2976,,|2973_2976_1_1080_,,,,,,
2977,,,,,,,,
2978,,,,,,,,
2979,,,,,,,,
2980,,,,,,,|2980_2980_6_1082_,
2981,,,,,,,,
2982,,,,,,,,
2983,,,,,,,,
2984,,,,,,,,
2985,,,,,,,,
2986,,,,,,,,
2987,,,,,,,,
2988,,,,,,,,
2989,,,,,,,,
2990,,,,,,,,
2991,,,,,,,,
2992,,,,,,,,
2993,,,,,|2971_2993_4_1078_,,,
2994,,,,,,,,
2995,,,,,,,,
2996,,,,,|2995_2996_4_1084_,,,
2997,,,,,,,,
2998,,,,,|2979_2998_4_1081_,,,
2999,,,,,,,,
3000,,,,,,,,
3001,,,,,,,,
3002,,,,,,,,
3003,,,,,,,,
3004,,,,,,,,
3005,,,,,|3000_3005_4_1085_,,,
3006,,,,,,,,
3007,,,,,,,,
3008,,,,,|2984_3008_4_1083_,,,
3009,,,,,|3008_3009_4_1086_,,|3009_3009_6_1087_,
3010,,,,,,,,
3011,,,,,,,,
3012,,,,,,,,
3013,,,,,,,,
3014,,,,,|3013_3014_4_1089_,,,
3015,,,,,,,,
3016,,,,,,,,
3017,,,,,,,,
3018,,,,,|3017_3018_4_1090_,,,
3019,,,,,,,,
3020,,,,,,,,
3021,,,,,,,,
3022,,,,,,,,
3023,,,,,,,,
3024,,,,,,,,
3025,,,,,,,,
3026,,,,,,,,
3027,,,,,|3026_3027_4_1092_,,,
3028,,,,,|3012_3028_4_1088_,,,
3029,,,,,,,|3029_3029_6_1093_,
3030,,,,,,,,
3031,,,,,,,,
3032,,,,,,,,
3033,,,,,,,,
3034,,,,,,,,
3035,,,,,,,,
3036,,,,,,,,
3037,,|3034_3037_1_1094_,,,,,|3037_3037_6_1096_,
3038,,,,,,,,
3039,,|3036_3039_1_1095_,,,,,,
3040,,,,,,,,
3041,,,,,,,,
3042,,,,,,,,
3043,,,,,,,,
3044,,,,,,,,
3045,,,,,,,,
3046,,,,,,,,
3047,,,,,,,,
3048,,,,,,,,
3049,,,,,|3048_3049_4_1098_,,,
3050,,,,,,,,
3051,,,,,,,,
3052,,,,,,,,
3053,,,,,|3023_3053_4_1091_,,,
3054,,,,,,,,
3055,,,,,,,,
3056,,,,,,,,
3057,,,,,,,,
3058,,,,,,,,
3059,,,,,,,,
3060,,,,,,,,
3061,,,,,,,,
3062,,,,,,,,
3063,,,,,,,,
3064,,,,,,,,
3065,,,,,,,,
3066,,,,,,,,
3067,,,,,,,,
3068,,,,,,,,
3069,,,,,,,,
3070,,,,,,,,
3071,,,,,,,,
3072,,,,,,,,
3073,,,,,,,,
3074,,,,,,,,
3075,,,,,,,,
3076,,,,,,,,
3077,,,,,,,,
3078,,,,,,,|3078_3078_6_1100_,
3079,,,,,,,,
3080,,,,,|3056_3080_4_1099_,,,
3081,,,,,,,,
3082,,,,,,,,
3083,,,,,,,,
3084,,,,,|3045_3084_4_1097_,,,
3085,,,,,,,,
3086,,|3083_3086_1_1101_,,,,,,
3087,,,,,,,,
3088,,|3085_3088_1_1102_,,,,,,
3089,,,,,,,,
3090,,,,,|3089_3090_4_1103_,,,
3091,,,,,,,,
3092,,,,,,,|3092_3092_6_1104_,
3093,,,,,,,,
3094,,,,,,,,
3095,,,,,,,,
3096,,,,,,,,
3097,,,,,,,,
3098,,,,,,,,
3099,,,,,,,,
3100,,,,,,,,
3101,,,,,,,,
3102,,,,,,,,
3103,,,,,,,,
3104,,,,,,,,
3105,,,,,,,,
3106,,,,,,,,
3107,,,,,,,,
3108,,,,,,,,
3109,,,,,,,,
3110,,,,,,,,
3111,,,,,,,,
3112,,,,,,,|3112_3112_6_1105_,
3113,,,,,,,,
3114,,,,,,,,
3115,,,,,,,,
3116,,,,,,,,
3117,,,,,,,,
3118,,,,,,,,
3119,,,,,,,,
3120,,,,,,,,
3121,,,,,,,,
3122,,,,,,,,
3123,,,,,,,,
3124,,,,,|3123_3124_4_1108_,,,
3125,,,,,,,,
3126,,,,,,,,
3127,,,,,,,,
3128,,,,,,,,
3129,,,,,,,,
3130,,,,,,,,
3131,,,,,|3113_3131_4_1106_,,|3131_3131_6_1109_,
3132,,,,,,,,
3133,,,,,,,,
3134,,,,,,,,
3135,,,,,,,,
3136,,,,,,,,
3137,,,,,,,,
3138,,,,,,,,
3139,,,,,|3114_3139_4_1107_,,,
3140,,,,,|3140_3140_4_1111_,,,
3141,,,,,,,,
3142,,,,,|3134_3142_4_1110_,,,
3143,,,,,,,,
3144,,,,,,,,
3145,,,,,,,,
3146,,,,,,,,
3147,,,,,,,,
3148,,,,,,,,
3149,,,,,,,,
3150,,,,,,,,
3151,,,,,,,,
3152,,,,,,,,
3153,,,,,,,,
3154,,,,,,,,
3155,,,,,,,,
3156,,,,,,,,
3157,,,,,,,,
3158,,,,,,,,
3159,,,,,,,,
3160,,,,,,,,
3161,,,,,,,,
3162,,,,,,,,
3163,,,,,,,,
3164,,,,,,,|3164_3164_6_1112_,
3165,,,,,,,,
3166,,,,,,,,
3167,,,,,,,,
3168,,,,,,,,
3169,,,,,,,,
3170,,,,,|3169_3170_4_1113_,,,
3171,,,,,,,,
3172,,,,,,,,
3173,,,,,,,,
3174,,,,,,,,
3175,,,,,,,,
3176,,,,,,,,
3177,,,,,,,,
3178,,,,,,,,
3179,,,,,,,,
3180,,,,,,,,
3181,,,,,,,,
3182,,,,,,,,
3183,,,,,,,,
3184,,,,,,,,
3185,,,,,,,,
3186,,,,,,,,
3187,,,,,,,,
3188,,,,,|3176_3188_4_1115_,,,
3189,,,,,,,,
3190,,,,,,,,
3191,,,,,|3173_3191_4_1114_,,|3191_3191_6_1116_,
3192,,,,,,,,
3193,,,,,,,,
3194,,,,,,,,
3195,,,,,,,,
3196,,,,,,,,
3197,,,,,,,,
3198,,,,,,,,
3199,,|3196_3199_1_1117_,,,,,,
3200,,,,,,,,
3201,,,,,,,,
3202,,,,,,,,
3203,,,,,,,,
3204,,,,,,,,
3205,,,,,,,,
3206,,,,,,,,
3207,,,,,,,,
3208,,,,,,,,
3209,,,,,,,,
3210,,,,,,,,
3211,,,,,,,,
3212,,,,,,,,
3213,,,,,,,,
3214,,,,,,,,
3215,,,,,,,,
3216,,,,,,,,
3217,,,,,,,,
3218,,,,,,,,
3219,,,,,,,,
3220,,,,,,,,
3221,,,,,,,,
3222,,,,,,,,
3223,,,,,,,,
3224,,,,,,,,
3225,,,,,,,|3225_3225_6_1118_,
3226,,,,,,,,
3227,,,,,,,,
3228,,,,,,,,
3229,,,,,,,,
3230,,,,,,,,
3231,,,,,,,,
3232,,,,,,,|3232_3232_6_1119_,
3233,,,,,,,,
3234,,,,,,,,
3235,,,,,,,,
3236,,,,,,,,
3237,,,,,,,,
3238,,,,,,,,
3239,,,,,,,,
3240,,,,,,,,
3241,,,,,,,,
3242,,,,,,,,
3243,,,,,,,,
3244,,,,,,,,
3245,,,,,,,,
3246,,,,,,,,
3247,,,,,,,,
3248,,,,,,,,
3249,,,,,,,,
3250,,,,,,,,
3251,,,,,,,,
3252,,,,,,,,
3253,,,,,|3241_3253_4_1120_,,,
3254,,,,,,,,
3255,,,,,,,,
3256,,,,,,,,
3257,,|3254_3257_1_1121_,,,,,,
3258,,,,,,,,
3259,,,,,,,,
3260,,,,,,,,
3261,,,,,,,|3258_3261_6_1122_,
3262,,,,,,,,
3263,,,,,|3263_3263_4_1123_,,,
3264,,,,,,,,
3265,,,,,,,,
3266,,,,,,,|3266_3266_6_1124_,
3267,,,,,,,,
3268,,,,,,,,
3269,,,,,,,,
3270,,,,,,,,
3271,,,,,,,,
3272,,,,,,,,
3273,,,,,,,,
3274,,|3271_3274_1_1125_,,,,,,
3275,,,,,,,,
3276,,,,,,,,
3277,,,,,,,,
3278,,,,,,,,
3279,,,,,,,,
3280,,,,,,,,
3281,,|3278_3281_1_1126_,,,,,,
3282,,,,,|3281_3282_4_1127_,,,
3283,,,,,,,,
3284,,,,,,,,
3285,,,,,|3284_3285_4_1128_,,,
3286,,,,,,,,
3287,,,,,,,,
3288,,,,,,,,
3289,,,,,|3288_3289_4_1130_,,,
3290,,,,,,,,
3291,,,,,,,,
3292,,,,,,,,
3293,,|3290_3293_1_1131_,,,,,|3293_3293_6_1132_,
3294,,,,,,,,
3295,,,,,,,,
3296,,,,,,,,
3297,,,,,,,,
3298,,,,,,,,
3299,,|3296_3299_1_1133_,,,,,,
3300,,,,,,,,
3301,,,,,,,,
3302,,,,,,,,
3303,,,,,,,,
3304,,,,,,,,
3305,,,,,|3304_3305_4_1134_,,,
3306,,,,,,,,
3307,,,,,|3306_3307_4_1135_,,,
3308,,,,,,,,
3309,,,,,,,,
3310,,,,,,,,
3311,,,,,,,,
3312,,,,,|3285_3312_4_1129_,,|3312_3312_6_1136_,
3313,,,,,,,,
3314,,,,,,,,
3315,,,,,,,,
3316,,,,,,,|3313_3316_6_1137_,
3317,,,,,,,,
3318,,,,,,,,
3319,,,,,,,,
3320,,,,,,,,
3321,,,,,,,,
3322,,,,,,,,
3323,,,,,|3319_3323_4_1138_,,,
3324,,,,,,,,
3325,,,,,,,,
3326,,,,,,,,
3327,,,,,,,,
3328,,,,,,,,
3329,,,,,,,,
3330,,,,,,,,
3331,,,,,,,,
3332,,,,,,,,
3333,,,,,,,,
3334,,,,,,,,
3335,,,,,,,,
3336,,,,,,,,
3337,,,,,,,|3334_3337_6_1139_,
3338,,,,,,,,
3339,,,,,,,,
3340,,,,,,,,
3341,,,,,|3338_3341_4_1140_,,,
3342,,,,,,,,
3343,,,,,,,,
3344,,,,,,,,
3345,,,,,,,,
3346,,,,,,,,
3347,,,,,,,,
3348,,,,,,,,
3349,,,,,,,,
3350,,,,,,,,
3351,,,,,,,,
3352,,,,,,,,
3353,,,,,,,,
3354,,,,,,,,
3355,,,,,,,,
3356,,|3353_3356_1_1141_,,,,,,
3357,,,,,,,,
3358,,,,,,,,
3359,,,,,,,,
3360,,,,,,,,
3361,,,,,,,,
3362,,,,,,,,
3363,,,,,,,,
3364,,,,,,,,
3365,,,,,,,,
3366,,,,,,,,
3367,,,,,,,,
3368,,,,,,,,
3369,,,,,,,,
3370,,,,,,,,
3371,,,,,,,,
3372,,,,,,,,
3373,,,,,,,,
3374,,,,,,,,
3375,,,,,,,,
3376,,,,,,,,
3377,,,,,|3368_3377_4_1143_,,,
3378,,,,,,,,
3379,,,,,,,,
3380,,,,,,,,
3381,,,,,,,,
3382,,,,,,,,
3383,,,,,,,,
3384,,,,,,,,
3385,,,,,,,,
3386,,,,,,,,
3387,,,,,,,,
3388,,,,,|3372_3388_4_1144_,,,
3389,,,,,,,,
3390,,,,,,,,
3391,,,,,,,,
3392,,,,,,,,
3393,,,,,,,,
3394,,,,,|3375_3394_4_1145_,,,
3395,,,,,|3363_3395_4_1142_|3389_3395_4_1146_,,,
3396,,,,,,,,
3397,,,,,,,,
3398,,,,,,,,
3399,,,,,,,,
3400,,,,,,,,
3401,,,,,,,,
3402,,,,,,,,
3403,,,,,,,,
3404,,,,,,,,
3405,,,,,,,,
3406,,,,,,,|3406_3406_6_1147_,
3407,,,,,,,,
3408,,,,,,,,
3409,,,,,,,,
3410,,,,,|3409_3410_4_1148_,,,
3411,,,,,,,,
3412,,,,,,,,
3413,,,,,,,,
3414,,,,,,,,
3415,,,,,,,,
3416,,|3413_3416_1_1149_,,,,,,
3417,,,,,,,,
3418,,,,,,,,
3419,,,,,,,,
3420,,,,,,,,
3421,,,,,,,|3418_3421_6_1150_,
3422,,,,,,,,
3423,,,,,,,,
3424,,|3421_3424_1_1151_,,,,,,
3425,,,,,,,,
3426,,,,,,,,
3427,,,,,,,,
3428,,,,,,,,
3429,,,,,,,,
3430,,,,,,,,
3431,,,,,,,,
3432,,,,,,,,
3433,,,,,,,,
3434,,,,,,,,
3435,,,,,,,,
3436,,,,,,,,
3437,,,,,,,,
3438,,,,,,,,
3439,,,,,,,,
3440,,,,,,,,
3441,,,,,,,,
3442,,,,,,,,
3443,,,,,,,,
3444,,,,,,,,
3445,,,,,,,,
3446,,,,,,,,
3447,,,,,,,,
3448,,,,,,,,
3449,,,,,|3445_3449_4_1153_,,,
3450,,,,,,,,
3451,,,,,,,|3441_3451_6_1152_,
3452,,,,,,,,
3453,,,,,,,|3453_3453_6_1155_,
3454,,,,,,,,
3455,,,,,,,,
3456,,,,,|3452_3456_4_1154_,,,
3457,,,,,,,,
3458,,,,,,,,
3459,,,,,,,,
3460,,,,,,,,
3461,,,,,,,,
3462,,,,,,,,
3463,,,,,,,,
3464,,,,,,,,
3465,,,,,,,,
3466,,,,,|3462_3466_4_1156_,,,
3467,,,,,,,,
3468,,,,,,,,
3469,,,,,,,,
3470,,,,,|3466_3470_4_1157_,,,
3471,,,,,,,,
3472,,,,,,,,
3473,,,,,,,,
3474,,,,,,,,
3475,,,,,,,,
3476,,,,,,,,
3477,,,,,,,,
3478,,,,,,,,
3479,,,,,,,,
3480,,|3472_3480_1_1158_,,,,,,
3481,,,,,,,,
3482,,,,,,,,
3483,,,,,,,,
3484,,,,,,,,
3485,,,,,,,,
3486,,,,,,,,
3487,,,,,,,,
3488,,,,,|3484_3488_4_1161_,,,
3489,,,,,,,,
3490,,,,,,,,
3491,,,,,,,,
3492,,,,,,,|3482_3492_6_1160_,
3493,,,,,,,,
3494,,|3486_3494_1_1162_,,,,,,
3495,,,,,,,,
3496,,,,,,,,
3497,,,,,,,,
3498,,,,,,,,
3499,,,,,,,,
3500,,|3492_3500_1_1163_,,,,,,
3501,,,,,,,,
3502,,,,,,,,
3503,,,,,,,,
3504,,,,,,,,
3505,,,,,,,,
3506,,,,,,,,
3507,,,,,,,,
3508,,,,,|3473_3508_4_1159_,,,
3509,,,,,,,,
3510,,,,,,,,
3511,,,,,,,,
3512,,,,,,,,
3513,,,,,,,,
3514,,,,,,,,
3515,,,,,,,,
3516,,,,,,,,
3517,,,,,,,,
3518,,,,,,,,
3519,,,,,,,,
3520,,,,,,,,
3521,,,,,,,,
3522,,,,,|3506_3522_4_1164_,,,
3523,,,,,,,,
3524,,,,,,,,
3525,,,,,,,,
3526,,,,,|3522_3526_4_1166_,,,
3527,,,,,,,,
3528,,,,,,,,
3529,,,,,,,,
3530,,,,,,,,
3531,,,,,,,,
3532,,,,,,,,
3533,,,,,,,,
3534,,,,,,,,
3535,,,,,,,,
3536,,,,,,,,
3537,,,,,,,|3527_3537_6_1167_,
3538,,,,,,,,
3539,,,,,,,,
3540,,,,,,,,
3541,,,,,,,,
3542,,,,,|3510_3542_4_1165_,,,
3543,,,,,,,,
3544,,,,,,,,
3545,,,,,,,,
3546,,,,,,,,
3547,,,,,,,,
3548,,,,,,,,
3549,,|3541_3549_1_1168_,,,,,,
3550,,,,,,,,
3551,,,,,,,,
3552,,,,,|3552_3552_4_1170_,,,
3553,,,,,,,,
3554,,,,,,,,
3555,,|3547_3555_1_1169_,,,,,,
3556,,,,,,,|3556_3556_6_1171_,
3557,,,,,,,,
3558,,,,,,,,
3559,,,,,,,,
3560,,,,,,,,
3561,,,,,,,,
3562,,,,,,,,
3563,,,,,|3559_3563_4_1172_,,,
3564,,,,,|3564_3564_4_1173_,,,
3565,,,,,,,,
3566,,,,,,,,
3567,,,,,|3567_3567_4_1174_,,,
3568,,,,,,,|3568_3568_6_1175_,
3569,,,,,,,,
3570,,,,,,,,
3571,,,,,,,,
3572,,,,,,,,
3573,,,,,,,,
3574,,,,,,,,
3575,,,,,,,,
3576,,,,,,,|3576_3576_6_1176_,
3577,,,,,,,,
3578,,,,,,,,
3579,,,,,,,,
3580,,,,,,,,
3581,,,,,,,,
3582,,,,,,,,
3583,,,,,,,,
3584,,,,,,,,
3585,,,,,,,,
3586,,,,,,,,
3587,,,,,,,,
3588,,,,,,,,
3589,,,,,,,|3579_3589_6_1177_,
3590,,,,,,,,
3591,,,,,,,,
3592,,,,,,,,
3593,,,,,,,,
3594,,,,,,,,
3595,,,,,,,,
3596,,,,,,,,
3597,,,,,,,,
3598,,,,,,,,
3599,,,,,,,,
3600,,,,,,,,
3601,,,,,,,,
3602,,,,,,,,
3603,,,,,,,,
3604,,,,,,,,
3605,,,,,,,,
3606,,,,,,,,
3607,,,,,,,,
3608,,,,,,,,
3609,,,,,,,,
3610,,,,,,,,
3611,,,,,,,,
3612,,,,,,,,
3613,,,,,,,,
3614,,,,,,,,
3615,,,,,,,,
3616,,,,,,,,
3617,,,,,,,,
3618,,,,,,,,
3619,,,,,,,,
3620,,,,,,,,
3621,,,,,,,,
3622,,,,,,,,
3623,,,,,,,,
3624,,,,,,,,
3625,,,,,,,,
3626,,,,,,,|3586_3626_6_1178_,
3627,,,,,,,,
3628,,,,,|3592_3628_4_1180_,,,
3629,,,,,|3589_3629_4_1179_|3593_3629_4_1181_,,,
3630,,,,,,,,
3631,,,,,,,,
3632,,,,,,,,
3633,,,,,,,,
3634,,,,,,,,
3635,,,,,,,,
3636,,,,,,,,
3637,,,,,,,,
3638,,,,,,,,
3639,,,,,,,,
