tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
2230,,,,,,,,,,,,
2231,,,,,,,,,,,,
2232,,,,,,,,,,,,
2233,,,,,,,,,,,,
2234,,,,,|2233_2234_4_943_,,,,,,,
2235,,,,,,,,,,,,
2236,,,,,,,,,,,,
2237,,,,,,,,,,,,
2238,,,,,,,,,,,,
2239,,,,,,,,,,,,
2240,,,,,,,,,,,|2238_2240_10_944_,
2241,,,,,,,,,,,,
2242,,,,,,,,,,,,
2243,,,,,,,,,,,,
2244,,,,,,,,,,,,
2245,,,,,,,,,,,,
2246,,,,,,,,,,,,
2247,,,,,,,,,,,,
2248,,,,,,,,,,,,
2249,,,,,,,,,,,,
2250,,,,,,,,,,,,
2251,,,,,,,,,,,,
2252,,,,,,,,,,|2251_2252_9_945_,,
2253,,,,,,,,,,,,
2254,,,,,,,,,,,,
2255,,,,,,,,,,,,
2256,,,,,,,,,,,,
2257,,,,,,,,,,,,
2258,,,,,,,,,,,,
2259,,,,,|2258_2259_4_946_,,,,,,,
2260,,,,,,,,,,,,
2261,,,,,,,,,,,,
2262,,,,,,,,,,,,
2263,,,,,,,,,,,,
2264,,,,,,,,,,,,
2265,,,,,,,,,,,|2263_2265_10_947_,
2266,,,,,,,,,,,,
2267,,,,,,,,,,,,
2268,,,,,,,,,,,,
2269,,,,,,,,,,,,
2270,,,,,|2269_2270_4_949_,,,,,,,
2271,,,,,,,|2268_2271_6_948_,,,,,
2272,,,,,,,,,,,,
2273,,,,,,,,,,,,
2274,,,,,,,,,,,,
2275,,,,,,,,,,,,
2276,,,,,,,,,,,,
2277,,,,,,,,,,,,
2278,,,,,,,,,,,,
2279,,,,,,,,,,,,
2280,,,,,,,,,,,,
2281,,,,,,,,,,,,
2282,,,,,,,,,,,,
2283,,,,,,,,,,,,
2284,,,,,,,,,,,,
2285,,,,,,,,,,,,
2286,,,,,,,,,,,,
2287,,,,,,,,,,,,
2288,,,,,,,,,,,,
2289,,,,,,,,,,,,
2290,,,,,,,,,,,,
2291,,,,,,,,,,,,
2292,,,,,,,,,,,,
2293,,,,,,,,,,|2292_2293_9_950_,,
2294,,,,,,,,,,,,
2295,,,,,,,,,,,,
2296,,,,,,,,,,,,
2297,,,,,,,,,,,,
2298,,,,,,,,,,,,
2299,,,,,,,,,,,,
2300,,,,,,,,,,,,
2301,,,,,,,,,,,,
2302,,,,,,,,,,,,
2303,,,,,,,,,,,,
2304,,,,,,,,,,,,
2305,,,,,,,,,,,,
2306,,,,,,,,,,,,
2307,,,,,,,,,,,,
2308,,,,,,,,,,,,
2309,,,,,,,,,,,,
2310,,,,,,,,,,|2309_2310_9_951_,,
2311,,,,,,,,,,|2310_2311_9_952_,,
2312,,,,,,,,,,,,
2313,,,,,,,,,,,,
2314,,,,,,,,,,,,
2315,,,,,,,,,,,,
2316,,,,,,,,,,,,
2317,,,,,,,,,,,,
2318,,,,,,,,,,,,
2319,,,,,,,,,,,,
2320,,,,,,,,,,,,
2321,,,,,,,,,,,,
2322,,,,,,,,,,,,
2323,,,,,,,,,,,,
2324,,,,,,,,,,,,
2325,,,,,,,|2323_2325_6_953_,,,,,
2326,,,,,,,,,,,,
2327,,,,,,,,,,|2326_2327_9_954_,,
2328,,,,,,,,,,,,
2329,,,,,,,|2327_2329_6_955_,,,,,
2330,,,,,,,,,,,,
2331,,,,,,,,,,|2330_2331_9_956_,,
2332,,,,,,,,,,,,
2333,,,,,,,,,,,,
2334,,,,,,,,,,,,
2335,,,,,,,,,,,,
2336,,,,,,,,,,,,
2337,,,,,,,,,,,,
2338,,,,,,,,,,,,
2339,,,,,,,,,,,,
2340,,,,,,,,,,,|2338_2340_10_957_,
2341,,,,,,,,,,,,
2342,,,,,,,,,,,,
2343,,,,,,,,,,,,
2344,,,,,,,,,,,,
2345,,,,,,,,,,|2344_2345_9_958_,,
2346,,,,,,,,,,,,
2347,,,,,,,|2345_2347_6_959_,,,,,
2348,,,,,,,,,,,|2346_2348_10_960_,
2349,,,,,,,|2347_2349_6_961_,,,,,
2350,,,,,,,,,,,,
2351,,,,,,,,,,,,
2352,,,,,,,,,,,,
2353,,,,,,,,,,|2352_2353_9_962_,,
2354,,,,,,,,,,,,
2355,,,,,,,,,,,,
2356,,,,,,,,,,,,
2357,,,,,,,,,,,,
2358,,,,,,,,,,,,
2359,,,,,,,,,,,,
2360,,,,,,,,,,,,
2361,,,,,,,,,,,,
2362,,,,,,,,,,|2361_2362_9_963_,,
2363,,,,,,,,,,,,
2364,,,,,,,,,,,,
2365,,,,,|2364_2365_4_964_,,,,,,,
2366,,,,,,,,,,,,
2367,,,,,,,,,,,,
2368,,,,,,,,,,,,
2369,,,,,,,,,,,,
2370,,,,,,,,,,,,
2371,,,,,,,,,,,,
2372,,,,,,,,,,,,
2373,,,,,,,,,,,,
2374,,,,,,,,,,,,
2375,,,,,,,,,,,,
2376,,,,,,,,,,,,
2377,,,,,,,,,,,,
2378,,,,,,,,,,,,
2379,,,,,,,,,,,,
2380,,,,,,,,,,,,
2381,,,,,,,,,,|2380_2381_9_965_,,
2382,,,,,,,,,,,,
2383,,,,,,,,,,,,
2384,,,,,,,,,,,,
2385,,,,,,,,,,,,
2386,,,,,,,,,,,|2384_2386_10_966_,
2387,,,,,,,,,,,,
2388,,,,,,,,,,,,
2389,,,,,,,,,,,,
2390,,,,,|2389_2390_4_967_,,,,,,,
2391,,,,,|2390_2391_4_968_,,,,,,,
2392,,,,,,,,,,|2391_2392_9_969_,,
2393,,,,,,,,,,,,
2394,,,,,,,,,,,,
2395,,,,,,,,,,,,
2396,,,,,,,,,,,,
2397,,,,,,,,,,,,
2398,,,,,,,,,,,,
2399,,,,,,,|2396_2399_6_970_,,,,,
2400,,,,,,,,,,|2399_2400_9_971_,,
2401,,,,,,,,,,,,
2402,,,,,,,,,,,,
2403,,,,,,,,,,,,
2404,,,,,,,,,,,,
2405,,,,,,,,,,,|2403_2405_10_972_,
2406,,,,,,,,,,,,
2407,,,,,,,,,,,,
2408,,,,,,,,,,,,
2409,,,,,,,,,,,,
2410,,,,,,,,,,,,
2411,,,,,,,,,,,,
2412,,,,,,,|2409_2412_6_973_,,,,,
2413,,,,,,,,,,,,
2414,,,,,,,,,,,,
2415,,,,,|2414_2415_4_974_,,,,,,,
2416,,,,,,,,,,,,
2417,,,,,,,,,,,,
2418,,,,,,,,,,,,
2419,,,,,,,,,,,,
2420,,,,,,,,,,,,
2421,,,,,,,,,,,,
2422,,,,,,,,,,,,
2423,,,,,,,,,,,,
2424,,,,,,,|2422_2424_6_975_,,,,,
2425,,,,,,,,,,,,
2426,,,,,,,,,,,,
2427,,,,,,,,,,,,
2428,,,,,,,,,,|2427_2428_9_976_,,
2429,,,,,,,,,,,,
2430,,,,,,,,,,,|2428_2430_10_977_,
2431,,,,,,,,,,,,
2432,,,,,,,,,,,,
2433,,,,,,,,,,,,
2434,,,,,,,,,,,,
2435,,,,,,,,,,,,
2436,,,,,,,,,,,,
2437,,,,,,,,,,,,
2438,,,,,,,,,,,,
2439,,,,,,,,,,,,
2440,,,,,,,,,,,,
2441,,,,,,,,,,,,
2442,,,,,,,,,,,,
2443,,,,,,,,,,,,
2444,,,,,,,,,,,,
2445,,,,,|2444_2445_4_978_,,,,,,,
2446,,,,,,,,,,,,
2447,,,,,,,,,,,,
2448,,,,,,,,,,,,
2449,,,,,,,|2446_2449_6_979_,,,,,
2450,,,,,|2449_2450_4_980_,,,,,,,
2451,,,,,,,,,,,,
2452,,,,,,,,,,,,
2453,,,,,,,,,,,,
2454,,,,,,,,,,,,
2455,,,,,,,,,,|2454_2455_9_981_,,
2456,,,,,,,,,,,,
2457,,,,,,,,,,,,
2458,,,,,,,,,,|2457_2458_9_983_,|2456_2458_10_982_,
2459,,,,,,,,,,,,
2460,,,,,,,,,,,,
2461,,,,,,,,,,,,
2462,,,,,|2461_2462_4_984_,,,,,,,
2463,,,,,,,,,,,,
2464,,,,,,,|2462_2464_6_985_,,,,,
2465,,,,,,,,,,,,
2466,,,,,,,|2463_2466_6_986_,,,,,
2467,,,,,,,,,,,,
2468,,,,,,,,,,,,
2469,,,,,,,,,,,,
2470,,,,,,,,,,,,
2471,,,,,,,,,,,,
2472,,,,,,,,,,|2471_2472_9_987_,,
2473,,,,,,,,,,|2472_2473_9_988_,,
2474,,,,,,,,,,,,
2475,,,,,,,,,,|2474_2475_9_989_,,
2476,,,,,|2475_2476_4_990_,,,,,,,
2477,,,,,,,,,,,,
2478,,,,,,,,,,,,
2479,,,,,,,,,,,,
2480,,,,,,,,,,,,
2481,,,,,,,,,,,,
2482,,,,,,,,,,,,
2483,,,,,,,,,,,,
2484,,,,,,,,,,,,
2485,,,,,,,,,,,,
2486,,,,,,,,,,,,
2487,,,,,,,,,,,,
2488,,,,,|2487_2488_4_991_,,,,,,,
2489,,,,,,,,,,,,
2490,,,,,,,,,,,,
2491,,,,,,,,,,,,
2492,,,,,,,,,,,,
2493,,,,,,,,,,|2492_2493_9_992_,,
2494,,,,,,,,,,,,
2495,,,,,,,,,,,,
2496,,,,,,,,,,,,
2497,,,,,,,,,,,,
2498,,,,,|2497_2498_4_993_,,,,,,,
2499,,,,,,,,,,,,
2500,,,,,,,,,,,,
2501,,,,,,,,,,|2500_2501_9_995_,,
2502,,,,,,,|2499_2502_6_994_,,,,,
2503,,,,,,,,,,,,
2504,,,,,,,,,,,,
2505,,,,,,,,,,,,
2506,,,,,,,,,,,|2504_2506_10_996_,
2507,,,,,,,,,,,,
2508,,,,,,,,,,,,
2509,,,,,,,,,,,,
2510,,,,,,,,,,,,
2511,,,,,,,,,,,,
2512,,,,,,,,,,,,
2513,,,,,,,,,,,,
2514,,,,,,,,,,,,
2515,,,,,,,,,,,,
2516,,,,,|2515_2516_4_997_,,,,,,,
2517,,,,,,,,,,,,
2518,,,,,,,,,,,,
2519,,,,,,,,,,|2518_2519_9_998_,,
2520,,,,,,,,,,,,
2521,,,,,,,,,,,|2519_2521_10_999_,
2522,,,,,,,,,,,|2520_2522_10_1000_,
2523,,,,,,,,,,,|2521_2523_10_1001_,
2524,,,,,,,,,,,,
2525,,,,,,,,,,,,
2526,,,,,,,,,,,,
2527,,,,,,,,,,,,
2528,,,,,,,,,,,,
2529,,,,,,,,,,,,
2530,,,,,,,,,,,,
2531,,,,,,,,,,,,
2532,,,,,,,,,,,,
2533,,,,,,,,,,,,
2534,,,,,,,,,,,,
2535,,,,,,,,,,,,
2536,,,,,,,,,,,|2534_2536_10_1002_,
2537,,,,,,,,,,|2536_2537_9_1003_,,
2538,,,,,,,,,,,,
2539,,,,,,,,,,,,
2540,,,,,,,,,,,,
2541,,,,,,,,,,,,
2542,,,,,,,,,,,,
2543,,,,,,,,,,,,
2544,,,,,,,,,,,,
2545,,,,,,,,,,,,
2546,,,,,,,,,,,,
2547,,,,,,,,,,,,
2548,,,,,,,,,,,,
2549,,,,,,,,,,,,
2550,,,,,,,,,,,,
2551,,,,,,,,,,,,
2552,,,,,,,,,,,,
2553,,,,,,,|2550_2553_6_1004_,,,,,
2554,,,,,,,,,,,,
2555,,,,,,,,,,,,
2556,,,,,,,,,,,,
2557,,,,,,,,,,,,
2558,,,,,,,,,,,,
2559,,,,,,,,,,,,
2560,,,,,,,,,,,,
2561,,,,,,,,,,,,
2562,,,,,,,,,,,,
2563,,,,,,,,,,,,
2564,,,,,,,,,,,,
2565,,,,,,,,,,,,
2566,,,,,,,,,,,,
2567,,,,,,,,,,,,
2568,,,,,,,,,,,,
2569,,,,,|2568_2569_4_1005_,,,,,,,
2570,,,,,,,,,,,,
2571,,,,,,,,,,,|2569_2571_10_1006_,
2572,,,,,,,,,,,,
2573,,,,,,,,,,,,
2574,,,,,,,,,,,,
2575,,,,,|2574_2575_4_1007_,,,,,,,
2576,,,,,,,,,,,,
2577,,,,,,,,,,,,
2578,,,,,,,,,,,,
2579,,,,,,,,,,,,
2580,,,,,,,,,,,,
2581,,,,,,,,,,,,
2582,,,,,,,,,,,,
2583,,,,,,,,,,,,
2584,,,,,,,,,,,|2582_2584_10_1008_,
2585,,,,,,,,,,,,
2586,,,,,,,,,,,,
2587,,,,,,,,,,,,
2588,,,,,,,,,,,,
2589,,,,,,,,,,,,
2590,,,,,,,,,,,,
2591,,,,,,,,,,,,
2592,,,,,|2591_2592_4_1009_,,,,,,,
2593,,,,,,,,,,,,
2594,,,,,,,,,,,,
2595,,,,,,,,,,,,
2596,,,,,,,,,,,,
2597,,,,,,,,,,,,
2598,,,,,,,|2595_2598_6_1010_,,,,,
2599,,,,,,,,,,,|2597_2599_10_1011_,
2600,,,,,,,,,,|2599_2600_9_1012_,,
2601,,,,,,,,,,,,
2602,,,,,,,,,,,,
2603,,,,,,,,,,,,
2604,,,,,,,,,,,,
2605,,,,,|2604_2605_4_1013_,,,,,,,
2606,,,,,,,,,,,,
2607,,,,,,,,,,,,
2608,,,,,,,,,,,,
2609,,,,,,,,,,|2608_2609_9_1014_,,
2610,,,,,,,,,,,,
2611,,,,,,,,,,,,
2612,,,,,,,,,,,,
2613,,,,,,,,,,,,
2614,,,,,,,,,,,,
2615,,,,,,,,,,,,
2616,,,,,,,|2614_2616_6_1015_,,,,,
2617,,,,,,,,,,,,
2618,,,,,,,,,,,,
2619,,,,,,,,,,,,
2620,,,,,,,,,,,,
2621,,,,,,,,,,,,
2622,,,,,,,,,,,,
2623,,,,,,,,,,,,
2624,,,,,,,,,,,,
2625,,,,,,,,,,,,
2626,,,,,,,,,,,,
2627,,,,,,,,,,,|2625_2627_10_1016_,
2628,,,,,,,,,,,,
2629,,,,,,,,,,,,
2630,,,,,,,,,,,,
2631,,,,,,,,,,,,
2632,,,,,,,,,,,,
2633,,,,,,,|2630_2633_6_1017_,,,,,
2634,,,,,,,,,,,,
2635,,,,,,,,,,,,
2636,,,,,,,|2633_2636_6_1018_,,,,,
2637,,,,,,,,,,,,
2638,,,,,,,,,,,,
2639,,,,,,,,,,,,
2640,,,,,,,|2637_2640_6_1019_,,,,,
2641,,,,,,,,,,,,
2642,,,,,,,,,,,,
2643,,,,,,,,,,,,
2644,,,,,,,,,,,,
2645,,,,,,,,,,,,
2646,,,,,,,,,,,,
2647,,,,,,,,,,|2646_2647_9_1020_,,
2648,,,,,,,,,,,,
2649,,,,,,,,,,,,
2650,,,,,,,|2648_2650_6_1021_,,,,,
2651,,,,,,,,,,,|2649_2651_10_1022_,
2652,,,,,,,,,,,,
2653,,,,,,,,,,,,
2654,,,,,,,,,,,,
2655,,,,,,,,,,,,
2656,,,,,,,,,,,,
2657,,,,,,,,,,,,
2658,,,,,,,,,,,,
2659,,,,,|2658_2659_4_1023_,,,,,,,
2660,,,,,,,,,,,,
2661,,,,,,,,,,,,
2662,,,,,,,,,,,,
2663,,,,,,,,,,,,
2664,,,,,,,,,,,,
2665,,,,,,,,,,,,
2666,,,,,,,,,,,,
2667,,,,,,,,,,,,
2668,,,,,,,,,,,,
2669,,,,,,,,,,,,
2670,,,,,,,,,,,,
2671,,,,,,,,,,,,
2672,,,,,,,,,,,,
2673,,,,,,,,,,,,
2674,,,,,,,,,,,,
2675,,,,,,,,,,,,
2676,,,,,,,,,,,,
2677,,,,,,,,,,,,
2678,,,,,,,,,,,,
2679,,,,,,,,,,,,
2680,,,,,,,|2678_2680_6_1024_,,,|2679_2680_9_1025_,,
2681,,,,,,,,,,|2680_2681_9_1026_,,
2682,,,,,,,,,,,,
2683,,,,,,,,,,,,
2684,,,,,,,|2682_2684_6_1027_,,,,,
2685,,,,,,,,,,,,
2686,,,,,,,,,,,,
2687,,,,,,,,,,,,
2688,,,,,,,,,,,,
2689,,,,,,,,,,,,
2690,,,,,,,,,,,,
2691,,,,,,,,,,|2690_2691_9_1028_,,
2692,,,,,,,,,,,,
2693,,,,,|2692_2693_4_1029_,,,,,,,
2694,,,,,,,,,,,,
2695,,,,,,,,,,,,
2696,,,,,,,,,,,,
2697,,,,,,,,,,,,
2698,,,,,,,,,,,,
2699,,,,,,,,,,,|2697_2699_10_1030_,
2700,,,,,|2699_2700_4_1031_,,,,,,,
2701,,,,,,,,,,,,
2702,,,,,,,,,,,,
2703,,,,,,,,,,,,
2704,,,,,,,,,,,,
2705,,,,,,,,,,,,
2706,,,,,,,,,,,,
2707,,,,,,,,,,,,
2708,,,,,,,,,,,,
2709,,,,,,,,,,,,
2710,,,,,,,,,,,,
2711,,,,,,,,,,,,
2712,,,,,,,,,,,,
2713,,,,,,,,,,,,
2714,,,,,,,,,,,,
2715,,,,,,,,,,,,
2716,,,,,,,,,,,,
2717,,,,,,,,,,,,
2718,,,,,,,,,,,,
2719,,,,,,,,,,,,
2720,,,,,,,,,,,,
2721,,,,,,,,,,,,
2722,,,,,,,,,,,,
2723,,,,,,,,,,,,
2724,,,,,,,,,,,,
2725,,,,,,,,,,,,
2726,,,,,|2725_2726_4_1032_,,,,,,,
2727,,,,,,,,,,,,
2728,,,,,,,,,,,,
2729,,,,,,,,,,,,
2730,,,,,,,,,,,,
2731,,,,,,,,,,,,
2732,,,,,,,,,,,,
2733,,,,,,,,,,,,
2734,,,,,,,,,,,,
2735,,,,,,,,,,,,
2736,,,,,,,,,,,,
2737,,,,,,,,,,,,
2738,,,,,,,,,,,,
2739,,,,,,,|2737_2739_6_1033_,,,,,
2740,,,,,,,,,,,,
2741,,,,,,,,,,,|2739_2741_10_1034_,
2742,,,,,,,,,,,,
2743,,,,,,,,,,,,
2744,,,,,,,,,,,,
2745,,,,,,,,,,,,
2746,,,,,,,,,,,,
2747,,,,,,,,,,,,
2748,,,,,,,,,,,,
2749,,,,,,,,,,,,
2750,,,,,,,,,,,,
2751,,,,,,,,,,,,
2752,,,,,,,,,,|2751_2752_9_1035_,,
2753,,,,,,,,,,,,
2754,,,,,,,,,,,,
2755,,,,,,,,,,,,
2756,,,,,,,,,,,,
2757,,,,,,,,,,,,
2758,,,,,,,,,,,,
2759,,,,,,,,,,,,
2760,,,,,,,,,,,,
2761,,,,,,,,,,|2760_2761_9_1037_,|2759_2761_10_1036_,
2762,,,,,,,,,,,,
2763,,,,,,,,,,,,
2764,,,,,,,,,,,,
2765,,,,,,,,,,|2764_2765_9_1038_,,
2766,,,,,,,,,,,|2766_2766_10_1039_,
2767,,,,,,,,,,,,
2768,,,,,,,,,,,,
2769,,,,,,,,,,,,
2770,,,,,,,,,,,,
2771,,,,,,,,,,,,
2772,,,,,,,,,,,,
2773,,,,,,,,,,,,
2774,,,,,,,,,,,,
2775,,,,,,,,,,|2774_2775_9_1040_,,
2776,,,,,,,,,,,,
2777,,,,,,,,,,|2776_2777_9_1041_,,
2778,,,,,,,,,,,,
2779,,,,,,,,,,,,
2780,,,,,,,,,,,,
2781,,,,,|2780_2781_4_1043_,,|2778_2781_6_1042_,,,,,
2782,,,,,,,,,,,,
2783,,,,,|2782_2783_4_1044_,,,,,,,
2784,,,,,,,,,,,,
2785,,,,,,,,,,,,
2786,,,,,,,,,,,,
2787,,,,,,,,,,,,
2788,,,,,,,|2786_2788_6_1045_,,,|2787_2788_9_1046_,,
2789,,,,,,,,,,,,
2790,,,,,,,,,,,,
2791,,,,,,,,,,,,
2792,,,,,,,|2789_2792_6_1047_,,,,,
2793,,,,,,,,,,,,
2794,,,,,,,,,,,,
2795,,,,,,,,,,,,
2796,,,,,,,,,,,,
2797,,,,,,,,,,,,
2798,,,,,,,,,,,,
2799,,,,,,,,,,,,
2800,,,,,,,,,,,,
2801,,,,,,,,,,,,
2802,,,,,,,,,,,,
2803,,,,,,,,,,,,
2804,,,,,,,|2801_2804_6_1048_,,,,,
2805,,,,,,,,,,,,
2806,,,,,,,,,,,,
2807,,,,,,,,,,,,
2808,,,,,,,,,,,,
2809,,,,,,,,,,,,
2810,,,,,,,,,,,,
2811,,,,,,,,,,,,
2812,,,,,,,,,,,,
2813,,,,,,,,,,,,
2814,,,,,,,,,,,,
2815,,,,,,,,,,,,
2816,,,,,,,,,,,,
2817,,,,,,,,,,,,
2818,,,,,,,,,,,,
2819,,,,,,,,,,,,
2820,,,,,,,,,,,,
2821,,,,,,,,,,,,
2822,,,,,,,,,,,,
2823,,,,,,,,,,,,
2824,,,,,,,,,,,,
2825,,,,,,,,,,,,
2826,,,,,,,,,,,,
2827,,,,,,,,,,,,
2828,,,,,,,,,,,,
2829,,,,,,,,,,|2828_2829_9_1049_,,
2830,,,,,,,,,,,,
2831,,,,,,,,,,,,
2832,,,,,,,,,,,,
2833,,,,,,,,,,,,
2834,,,,,,,,,,,,
2835,,,,,,,,,,,,
2836,,,,,,,,,,,,
2837,,,,,,,|2834_2837_6_1050_,,,,,
2838,,,,,,,,,,,,
2839,,,,,,,,,,,,
2840,,,,,,,,,,|2839_2840_9_1051_,,
2841,,,,,,,,,,,,
2842,,,,,,,,,,,,
2843,,,,,,,,,,,,
2844,,,,,,,,,,,,
2845,,,,,,,,,,,,
2846,,,,,,,,,,,,
2847,,,,,,,,,,,,
2848,,,,,|2847_2848_4_1052_,,,,,,,
2849,,,,,,,,,,,,
2850,,,,,,,,,,,,
2851,,,,,,,,,,,,
2852,,,,,|2851_2852_4_1053_,,,,,,,
2853,,,,,,,,,,,,
2854,,,,,,,,,,,,
2855,,,,,,,,,,,,
2856,,,,,,,|2854_2856_6_1054_,,,,,
2857,,,,,,,,,,|2856_2857_9_1055_,,
2858,,,,,,,,,,,,
2859,,,,,,,,,,,,
2860,,,,,,,,,,,,
2861,,,,,,,,,,,,
2862,,,,,,,,,,,,
2863,,,,,|2862_2863_4_1056_,,,,,,,
2864,,,,,,,,,,,,
2865,,,,,|2864_2865_4_1057_,,,,,,,
2866,,,,,,,,,,|2865_2866_9_1058_,,
2867,,,,,,,,,,,,
2868,,,,,,,,,,,,
2869,,,,,,,|2867_2869_6_1059_,,,,,
2870,,,,,,,,,,,,
2871,,,,,,,,,,,,
2872,,,,,,,,,,|2871_2872_9_1060_,,
2873,,,,,,,,,,,,
2874,,,,,,,,,,,,
2875,,,,,,,,,,,,
2876,,,,,,,,,,,,
2877,,,,,,,,,,,,
2878,,,,,,,,,,,,
2879,,,,,,,,,,,,
2880,,,,,,,,,,,,
2881,,,,,,,|2878_2881_6_1061_,,,,,
2882,,,,,,,,,,,,
2883,,,,,,,,,,|2882_2883_9_1062_,,
2884,,,,,,,,,,,,
2885,,,,,,,,,,,,
2886,,,,,|2885_2886_4_1064_,,,,,,,
2887,,,,,,,|2884_2887_6_1063_,,,,,
2888,,,,,,,,,,|2887_2888_9_1065_,,
2889,,,,,,,,,,,,
2890,,,,,,,,,,,,
2891,,,,,,,,,,,,
2892,,,,,,,,,,,,
2893,,,,,,,,,,|2892_2893_9_1066_,,
2894,,,,,,,,,,,,
2895,,,,,,,,,,,,
2896,,,,,,,,,,,,
2897,,,,,,,,,,,,
2898,,,,,,,,,,,,
2899,,,,,,,,,,,,
2900,,,,,,,,,,,,
2901,,,,,,,,,,,,
2902,,,,,,,,,,,,
2903,,,,,,,,,,,,
2904,,,,,,,,,,,,
2905,,,,,,,,,,,,
2906,,,,,,,,,,,|2904_2906_10_1067_,
2907,,,,,,,,,,,,
2908,,,,,,,,,,,,
2909,,,,,,,,,,,,
2910,,,,,,,,,,,,
2911,,,,,,,|2908_2911_6_1068_,,,,,
2912,,,,,,,,,,,,
2913,,,,,|2912_2913_4_1069_,,,,,,,
2914,,,,,,,,,,,,
2915,,,,,,,,,,,,
2916,,,,,,,,,,,,
2917,,,,,,,,,,,,
2918,,,,,,,,,,,,
2919,,,,,,,,,,,,
2920,,,,,,,,,,,|2918_2920_10_1070_,
2921,,,,,,,,,,,,
2922,,,,,,,,,,,,
2923,,,,,,,,,,,,
2924,,,,,,,,,,,,
2925,,,,,,,,,,,,
2926,,,,,,,,,,,,
2927,,,,,,,,,,,,
2928,,,,,,,,,,,,
2929,,,,,,,,,,,,
2930,,,,,,,,,,,,
2931,,,,,,,,,,,,
2932,,,,,,,,,,,|2930_2932_10_1071_,
2933,,,,,,,,,,,,
2934,,,,,,,,,,|2933_2934_9_1073_,,
2935,,,,,,,|2932_2935_6_1072_,,,,,
2936,,,,,,,,,,,,
2937,,,,,,,,,,|2936_2937_9_1074_,,
2938,,,,,,,,,,,,
2939,,,,,,,,,,,,
2940,,,,,,,,,,,,
2941,,,,,,,,,,,,
2942,,,,,,,,,,,,
2943,,,,,,,,,,,,
2944,,,,,,,,,,,,
2945,,,,,,,,,,,,
2946,,,,,,,,,,,,
2947,,,,,,,,,,,,
2948,,,,,,,,,,,,
2949,,,,,,,,,,,,
2950,,,,,,,|2947_2950_6_1075_,,,,,
2951,,,,,,,,,,,,
2952,,,,,,,,,,,|2950_2952_10_1076_,
2953,,,,,,,,,,,,
2954,,,,,,,,,,,,
2955,,,,,,,,,,,,
2956,,,,,,,,,,,,
2957,,,,,,,,,,,,
2958,,,,,,,,,,,,
2959,,,,,,,,,,,,
2960,,,,,,,,,,,,
2961,,,,,,,,,,,,
2962,,,,,,,,,,,,
2963,,,,,,,|2960_2963_6_1077_,,,,,
2964,,,,,,,,,,,,
2965,,,,,,,,,,,,
2966,,,,,,,,,,,,
2967,,,,,,,,,,,,
2968,,,,,,,,,,,,
2969,,,,,,,,,,,,
2970,,,,,,,,,,,,
2971,,,,,,,,,,,,
2972,,,,,|2971_2972_4_1078_,,,,,,,
2973,,,,,,,,,,,,
2974,,,,,,,,,,,|2972_2974_10_1079_,
2975,,,,,,,,,,,,
2976,,,,,,,|2973_2976_6_1080_,,,,,
2977,,,,,,,,,,,,
2978,,,,,,,,,,,,
2979,,,,,,,,,,,,
2980,,,,,,,,,,|2979_2980_9_1081_,,
2981,,,,,,,,,,,,
2982,,,,,,,,,,,|2980_2982_10_1082_,
2983,,,,,,,,,,,,
2984,,,,,,,,,,,,
2985,,,,,,,,,,|2984_2985_9_1083_,,
2986,,,,,,,,,,,,
2987,,,,,,,,,,,,
2988,,,,,,,,,,,,
2989,,,,,,,,,,,,
2990,,,,,,,,,,,,
2991,,,,,,,,,,,,
2992,,,,,,,,,,,,
2993,,,,,,,,,,,,
2994,,,,,,,,,,,,
2995,,,,,,,,,,,,
2996,,,,,|2995_2996_4_1084_,,,,,,,
2997,,,,,,,,,,,,
2998,,,,,,,,,,,,
2999,,,,,,,,,,,,
3000,,,,,,,,,,,,
3001,,,,,,,,,,|3000_3001_9_1085_,,
3002,,,,,,,,,,,,
3003,,,,,,,,,,,,
3004,,,,,,,,,,,,
3005,,,,,,,,,,,,
3006,,,,,,,,,,,,
3007,,,,,,,,,,,,
3008,,,,,,,,,,,,
3009,,,,,|3008_3009_4_1086_,,,,,,,
3010,,,,,,,,,,,,
3011,,,,,,,,,,,|3009_3011_10_1087_,
3012,,,,,,,,,,,,
3013,,,,,,,,,,|3012_3013_9_1088_,,
3014,,,,,|3013_3014_4_1089_,,,,,,,
3015,,,,,,,,,,,,
3016,,,,,,,,,,,,
3017,,,,,,,,,,,,
3018,,,,,|3017_3018_4_1090_,,,,,,,
3019,,,,,,,,,,,,
3020,,,,,,,,,,,,
3021,,,,,,,,,,,,
3022,,,,,,,,,,,,
3023,,,,,,,,,,,,
3024,,,,,,,,,,|3023_3024_9_1091_,,
3025,,,,,,,,,,,,
3026,,,,,,,,,,,,
3027,,,,,|3026_3027_4_1092_,,,,,,,
3028,,,,,,,,,,,,
3029,,,,,,,,,,,,
3030,,,,,,,,,,,,
3031,,,,,,,,,,,|3029_3031_10_1093_,
3032,,,,,,,,,,,,
3033,,,,,,,,,,,,
3034,,,,,,,,,,,,
3035,,,,,,,,,,,,
3036,,,,,,,,,,,,
3037,,,,,,,|3034_3037_6_1094_,,,,,
3038,,,,,,,,,,,,
3039,,,,,,,|3036_3039_6_1095_,,,,|3037_3039_10_1096_,
3040,,,,,,,,,,,,
