tickNumber,in27,B14,B11,cn12,B54,B51,os4,
2918,,,,,|2878_2918_4_1058_,,,
2919,,,,,,,,
2920,,,,,,,,
2921,,,,,,,|2921_2921_6_1062_,
2922,,,,,,,,
2923,,,,,,,,
2924,,,,,,,,
2925,,,,,,,,
2926,,,,,,,,
2927,,,,,,,,
2928,,,,,,,,
2929,,,,,,,,
2930,,,,,,,,
2931,,,,,,,,
2932,,,,,,,,
2933,,,,,,,,
2934,,,,,,,,
2935,,,,,,,,
2936,,,,,,,,
2937,,,,,,,,
2938,,,,,,,|2938_2938_6_1064_,
2939,,,,,,,,
2940,,,,,,,,
2941,,,,,,,,
2942,,,,,,,,
2943,,,,,|2919_2943_4_1061_,,,
2944,,,,,,,,
2945,,|2942_2945_1_1065_,,,,,,
2946,,,,,,,,
2947,,,,,,,,
2948,,,,,,,,
2949,,,,,,,,
2950,,,,,,,,
2951,,,,,,,,
2952,,,,,,,,
2953,,,,,,,,
2954,,,,,,,,
2955,,,,,,,,
2956,,,,,,,,
2957,,,,,,,,
2958,,,,,,,,
2959,,,,,,,,
2960,,,,,,,,
2961,,,,,,,,
2962,,,,,,,,
2963,,,,,,,,
2964,,,,,,,,
2965,,,,,,,|2965_2965_6_1069_,
2966,,,,,,,,
2967,,,,,|2935_2967_4_1063_,,,
2968,,,,,,,,
2969,,,,,,,,
2970,,,,,,,,
2971,,,,,,,|2968_2971_6_1070_,
2972,,,,,,,,
2973,,,,,|2955_2973_4_1066_,,,
2974,,,,,,,,
2975,,,,,,,,
2976,,,,,|2960_2976_4_1068_,,,
2977,,,,,,,,
2978,,,,,,,,
2979,,,,,,,,
2980,,,,,,,|2977_2980_6_1071_,
2981,,,,,,,,
2982,,,,,,,,
2983,,,,,|2958_2983_4_1067_,,|2983_2983_6_1073_,
2984,,,,,,,,
2985,,,,,,,,
2986,,,,,,,,
2987,,,,,,,,
2988,,,,,,,,
2989,,,,,,,,
2990,,,,,,,,
2991,,,,,,,,
2992,,,,,,,,
2993,,,,,,,,
2994,,,,,,,,
2995,,,,,,,|2995_2995_6_1075_,
2996,,,,,,,,
2997,,,,,,,,
2998,,,,,,,,
2999,,,,,,,,
3000,,,,,,,|3000_3000_6_1076_,
3001,,,,,,,,
3002,,,,,,,,
3003,,,,,,,,
3004,,,,,,,,
3005,,,,,,,,
3006,,,,,,,,
3007,,,,,,,|3007_3007_6_1077_,
3008,,,,,,,,
3009,,,,,,,,
3010,,,,,,,,
3011,,,,,,,,
3012,,,,,,,,
3013,,,,,,,,
3014,,,,,,,,
3015,,,,,,,,
3016,,,,,,,,
3017,,,,,|2982_3017_4_1072_,,,
3018,,,,,,,,
3019,,,,,,,,
3020,,,,,,,,
3021,,,,,,,,
3022,,,,,,,,
3023,,,,,,,,
3024,,,,,|3023_3024_4_1078_,,,
3025,,,,,|2989_3025_4_1074_,,,
3026,,,,,,,,
3027,,,,,,,,
3028,,,,,,,,
3029,,,,,,,,
3030,,,,,,,,
3031,,,,,,,,
3032,,,,,|3031_3032_4_1079_,,,
3033,,,,,,,,
3034,,,,,,,,
3035,,,,,|3032_3035_4_1080_,,,
3036,,,,,,,,
3037,,|3034_3037_1_1081_,,,,,,
3038,,,,,,,,
3039,,,,,,,,
3040,,,,,,,,
3041,,,,,,,,
3042,,,,,,,,
3043,,,,,,,,
3044,,,,,,,,
3045,,,,,,,,
3046,,,,,,,,
3047,,,,,,,,
3048,,,,,,,,
3049,,,,,,,,
3050,,,,,,,,
3051,,,,,,,,
3052,,,,,,,|3049_3052_6_1082_,
3053,,,,,,,,
3054,,,,,,,,
3055,,,,,,,,
3056,,,,,,,,
3057,,,,,,,,
3058,,,,,,,,
3059,,,,,,,,
3060,,,,,,,,
3061,,,,,,,,
3062,,,,,,,,
3063,,,,,,,,
3064,,,,,,,,
3065,,,,,,,,
3066,,,,,,,,
3067,,,,,,,,
3068,,,,,,,,
3069,,,,,,,,
3070,,,,,,,,
3071,,,,,,,,
3072,,,,,,,,
3073,,,,,,,,
3074,,,,,,,,
3075,,,,,,,|3075_3075_6_1083_,
3076,,,,,,,,
3077,,,,,,,,
3078,,,,,,,,
3079,,,,,,,,
3080,,,,,,,,
3081,,,,,,,,
3082,,,,,,,,
3083,,,,,,,,
3084,,,,,,,,
3085,,,,,,,,
3086,,,,,,,,
3087,,,,,,,,
3088,,,,,,,,
3089,,,,,,,|3086_3089_6_1084_,
3090,,,,,,,,
3091,,|3088_3091_1_1085_,,,,,,
3092,,,,,,,,
3093,,,,,,,,
3094,,,,,,,,
3095,,,,,,,,
3096,,,,,,,,
3097,,,,,,,,
3098,,,,,,,,
3099,,,,,,,,
3100,,,,,,,,
3101,,,,,,,,
3102,,,,,,,,
3103,,,,,,,,
3104,,,,,,,,
3105,,,,,,,|3105_3105_6_1086_,
3106,,,,,,,,
3107,,,,,,,,
3108,,,,,,,,
3109,,|3106_3109_1_1087_,,,,,,
3110,,,,,,,,
3111,,,,,,,,
3112,,,,,,,|3109_3112_6_1088_,
3113,,,,,,,,
3114,,,,,,,,
3115,,,,,,,,
3116,,,,,,,,
3117,,,,,,,,
3118,,,,,,,,
3119,,,,,,,,
3120,,,,,,,,
3121,,,,,,,|3121_3121_6_1089_,
3122,,,,,,,,
3123,,,,,,,,
3124,,,,,,,,
3125,,,,,,,,
3126,,,,,,,,
3127,,,,,,,,
3128,,,,,,,,
3129,,,,,,,,
3130,,,,,,,|3127_3130_6_1091_,
3131,,,,,|3130_3131_4_1092_,,,
3132,,,,,,,,
3133,,,,,,,,
3134,,,,,|3125_3134_4_1090_,,,
3135,,,,,,,|3132_3135_6_1093_,
3136,,,,,|3135_3136_4_1094_,,,
3137,,,,,,,,
3138,,,,,,,,
3139,,,,,,,,
3140,,,,,,,,
3141,,,,,,,,
3142,,,,,,,,
3143,,|3140_3143_1_1095_,,,,,,
3144,,,,,,,,
3145,,,,,,,,
3146,,,,,,,,
3147,,,,,,,,
3148,,,,,,,,
3149,,,,,,,,
3150,,,,,,,,
3151,,,,,,,,
3152,,,,,,,,
3153,,,,,,,,
3154,,,,,,,,
3155,,,,,,,,
3156,,,,,,,,
3157,,,,,,,,
3158,,,,,,,,
3159,,,,,,,,
3160,,,,,,,,
3161,,,,,,,,
3162,,,,,,,,
3163,,,,,,,,
3164,,,,,,,,
3165,,,,,,,,
3166,,,,,|3165_3166_4_1096_,,,
3167,,,,,,,|3167_3167_6_1097_,
3168,,,,,,,,
3169,,,,,,,,
3170,,,,,,,,
3171,,,,,,,,
3172,,,,,,,,
3173,,,,,,,,
3174,,,,,|3173_3174_4_1098_,,,
3175,,,,,,,,
3176,,,,,,,,
3177,,,,,,,,
3178,,,,,,,,
3179,,,,,,,,
3180,,,,,,,,
3181,,,,,,,,
3182,,,,,,,,
3183,,,,,,,|3183_3183_6_1100_,
3184,,,,,,,,
3185,,,,,,,,
3186,,,,,,,,
3187,,,,,,,,
3188,,,,,,,,
3189,,,,,,,,
3190,,,,,,,,
3191,,,,,,,,
3192,,,,,,,,
3193,,,,,,,,
3194,,,,,,,,
3195,,,,,,,,
3196,,,,,,,,
3197,,,,,,,,
3198,,,,,,,,
3199,,,,,,,,
3200,,,,,|3179_3200_4_1099_,,,
3201,,,,,|3200_3201_4_1102_,,,
3202,,,,,,,,
3203,,,,,,,,
3204,,,,,,,,
3205,,,,,,,,
3206,,,,,,,,
3207,,,,,,,,
3208,,,,,,,,
3209,,,,,,,,
3210,,,,,,,,
3211,,,,,,,,
3212,,,,,|3210_3212_4_1104_,,,
3213,,,,,,,,
3214,,,,,,,,
3215,,,,,,,,
3216,,,,,,,|3213_3216_6_1105_,
3217,,,,,,,,
3218,,|3215_3218_1_1106_,,,,,,
3219,,,,,,,,
3220,,,,,,,,
3221,,,,,,,,
3222,,,,,,,,
3223,,,,,,,,
3224,,,,,|3206_3224_4_1103_,,,
3225,,,,,,,,
3226,,,,,,,,
3227,,,,,,,,
3228,,,,,,,,
3229,,,,,|3228_3229_4_1108_,,,
3230,,,,,|3198_3230_4_1101_,,,
3231,,,,,|3224_3231_4_1107_,,,
3232,,,,,,,,
3233,,,,,,,,
3234,,,,,,,,
3235,,,,,,,,
3236,,,,,,,,
3237,,,,,,,,
3238,,,,,,,,
3239,,,,,,,,
3240,,,,,,,,
3241,,,,,,,,
3242,,,,,,,,
3243,,,,,,,,
3244,,,,,,,,
3245,,,,,,,|3245_3245_6_1109_,
3246,,,,,,,,
3247,,,,,,,,
3248,,,,,,,,
3249,,,,,|3248_3249_4_1110_,,,
3250,,,,,,,,
3251,,,,,,,,
3252,,,,,,,,
3253,,,,,,,,
3254,,,,,,,,
3255,,,,,|3254_3255_4_1112_,,,
3256,,,,,,,,
3257,,,,,,,,
3258,,,,,,,,
3259,,,,,,,,
3260,,,,,,,,
3261,,,,,,,,
3262,,,,,,,,
3263,,,,,,,,
3264,,,,,,,,
3265,,,,,,,,
3266,,,,,,,,
3267,,,,,,,,
3268,,,,,,,|3268_3268_6_1113_,
3269,,,,,,,,
3270,,,,,,,,
3271,,,,,,,,
3272,,,,,,,,
3273,,,,,,,,
3274,,,,,,,,
3275,,,,,,,,
3276,,,,,,,,
3277,,,,,,,,
3278,,,,,,,,
3279,,,,,,,,
3280,,,,,,,,
3281,,,,,,,,
3282,,,,,|3250_3282_4_1111_,,|3282_3282_6_1115_,
3283,,,,,,,,
3284,,,,,,,|3281_3284_6_1114_,
3285,,,,,,,,
3286,,,,,,,,
3287,,,,,,,,
3288,,,,,,,,
3289,,,,,,,,
3290,,,,,,,,
3291,,,,,,,,
3292,,,,,|3291_3292_4_1116_,,,
3293,,,,,|3292_3293_4_1117_,,,
3294,,,,,,,,
3295,,,,,,,,
3296,,,,,,,,
3297,,,,,,,,
3298,,,,,,,,
3299,,,,,,,,
3300,,,,,,,,
3301,,,,,,,,
3302,,,,,,,|3299_3302_6_1118_,
3303,,,,,,,,
3304,,,,,,,,
3305,,,,,,,,
3306,,,,,,,,
3307,,,,,,,,
3308,,,,,,,,
3309,,,,,,,,
3310,,,,,,,,
3311,,,,,,,,
3312,,,,,,,,
3313,,,,,,,,
3314,,,,,,,,
3315,,,,,,,,
3316,,,,,,,|3313_3316_6_1119_,
3317,,,,,,,,
3318,,,,,,,,
3319,,,,,,,,
3320,,,,,,,,
3321,,,,,,,,
3322,,,,,,,,
3323,,,,,,,,
3324,,,,,,,,
3325,,,,,,,,
3326,,,,,,,,
3327,,|3324_3327_1_1120_,,,,,,
3328,,,,,,,,
3329,,,,,,,,
3330,,,,,,,,
3331,,,,,,,,
3332,,,,,,,,
3333,,,,,,,,
3334,,,,,,,,
3335,,,,,,,,
3336,,,,,,,,
3337,,,,,,,,
3338,,,,,,,,
3339,,,,,,,,
3340,,,,,,,,
3341,,,,,,,,
3342,,,,,,,,
3343,,,,,,,,
3344,,,,,,,,
3345,,,,,,,,
3346,,,,,,,,
3347,,,,,,,,
3348,,,,,,,,
3349,,,,,,,,
3350,,,,,,,,
3351,,,,,,,,
3352,,,,,,,,
3353,,,,,,,,
3354,,,,,,,,
3355,,,,,,,,
3356,,,,,,,,
3357,,,,,,,,
3358,,,,,|3358_3358_4_1121_,,,
3359,,,,,,,,
3360,,,,,,,,
3361,,,,,,,,
3362,,,,,,,,
3363,,,,,,,,
3364,,,,,,,,
3365,,,,,,,,
3366,,,,,,,,
3367,,,,,,,|3367_3367_6_1122_,
3368,,,,,,,,
3369,,,,,,,,
3370,,,,,,,,
3371,,,,,,,,
3372,,,,,,,,
3373,,,,,,,,
3374,,,,,,,,
3375,,,,,,,,
3376,,,,,,,,
3377,,,,,,,,
3378,,,,,,,,
3379,,,,,,,,
3380,,,,,|3370_3380_4_1123_,,,
3381,,,,,,,,
3382,,,,,,,,
3383,,,,,,,,
3384,,,,,,,,
3385,,,,,,,,
3386,,,,,,,,
3387,,,,,,,|3387_3387_6_1126_,
3388,,,,,,,,
3389,,,,,,,|3386_3389_6_1125_,
3390,,,,,,,,
3391,,,,,,,,
3392,,,,,,,,
3393,,,,,,,,
3394,,,,,,,,
3395,,,,,,,,
3396,,,,,|3385_3396_4_1124_,,,
3397,,,,,,,,
3398,,,,,,,,
3399,,,,,,,,
3400,,,,,,,,
3401,,,,,,,,
3402,,,,,|3401_3402_4_1127_,,,
3403,,,,,,,,
3404,,,,,,,,
3405,,,,,,,,
3406,,,,,,,,
3407,,,,,,,,
3408,,,,,,,,
3409,,,,,,,,
3410,,,,,,,,
3411,,,,,,,,
3412,,,,,,,|3412_3412_6_1128_,
3413,,,,,,,,
3414,,,,,,,,
3415,,,,,,,,
3416,,,,,,,|3413_3416_6_1129_,
3417,,,,,,,,
3418,,,,,,,,
3419,,,,,,,,
3420,,,,,,,,
3421,,,,,,,,
3422,,,,,,,,
3423,,,,,,,,
3424,,,,,,,,
3425,,,,,,,,
3426,,,,,,,,
3427,,,,,,,,
3428,,,,,,,,
3429,,,,,,,,
3430,,,,,,,,
3431,,|3428_3431_1_1132_,,,,,,
3432,,,,,|3417_3432_4_1130_,,,
3433,,,,,,,,
3434,,,,,,,,
3435,,,,,,,,
3436,,,,,,,,
3437,,,,,,,,
3438,,,,,,,,
3439,,,,,,,,
3440,,,,,,,,
3441,,,,,,,,
3442,,,,,,,,
3443,,,,,,,,
3444,,,,,,,,
3445,,,,,,,,
3446,,,,,,,,
3447,,,,,,,,
3448,,,,,,,,
3449,,,,,,,,
3450,,,,,,,|3450_3450_6_1133_,
3451,,,,,,,,
3452,,,,,,,,
3453,,,,,,,,
3454,,,,,,,,
3455,,,,,|3420_3455_4_1131_,,,
3456,,,,,,,,
3457,,,,,,,,
3458,,,,,,,,
3459,,,,,,,,
3460,,,,,,,,
3461,,,,,,,,
3462,,,,,,,,
3463,,,,,,,,
3464,,,,,,,,
3465,,,,,,,,
3466,,,,,,,,
3467,,,,,,,,
3468,,,,,,,,
3469,,,,,,,,
3470,,,,,,,,
3471,,,,,,,,
3472,,,,,,,,
3473,,,,,,,,
3474,,,,,,,,
3475,,,,,,,,
3476,,,,,,,,
3477,,,,,,,,
3478,,,,,,,,
3479,,,,,,,,
3480,,,,,,,,
3481,,,,,,,,
3482,,,,,,,,
3483,,,,,,,,
3484,,,,,,,,
3485,,,,,,,,
3486,,,,,|3482_3486_4_1135_,,,
3487,,,,,,,,
3488,,,,,,,,
3489,,,,,,,,
3490,,,,,|3490_3490_4_1137_,,|3480_3490_6_1134_,
3491,,,,,,,,
3492,,,,,,,,
3493,,,,,,,,
3494,,,,,,,|3484_3494_6_1136_,
3495,,,,,,,,
3496,,,,,,,,
3497,,,,,,,,
3498,,,,,,,|3498_3498_6_1138_,
3499,,,,,,,|3499_3499_6_1139_,
3500,,,,,,,,
3501,,,,,,,,
3502,,,,,,,,
3503,,,,,,,,
3504,,,,,,,,
3505,,,,,,,,
3506,,,,,,,,
3507,,,,,,,,
3508,,|3500_3508_1_1140_,,,,,,
3509,,,,,|3505_3509_4_1141_,,,
3510,,,,,,,,
3511,,,,,,,,
3512,,,,,,,,
3513,,,,,,,,
3514,,,,,,,,
3515,,,,,,,,
3516,,,,,,,,
3517,,,,,,,,
3518,,,,,,,,
3519,,,,,,,,
3520,,,,,,,,
3521,,,,,,,,
3522,,,,,,,,
3523,,,,,,,,
3524,,,,,,,,
3525,,,,,,,,
3526,,,,,,,,
3527,,,,,,,,
3528,,|3520_3528_1_1144_,,,,,,
3529,,,,,,,,
3530,,,,,,,,
3531,,,,,|3511_3531_4_1143_,,,
3532,,,,,|3508_3532_4_1142_|3528_3532_4_1146_,,,
3533,,,,,,,,
3534,,,,,,,,
3535,,,,,,,,
3536,,,,,,,,
3537,,,,,,,,
3538,,,,,,,,
3539,,,,,,,,
3540,,,,,,,,
3541,,,,,,,,
3542,,|3534_3542_1_1147_,,,,,,
3543,,,,,,,,
3544,,,,,,,,
3545,,,,,,,,
3546,,,,,,,,
3547,,,,,,,,
3548,,,,,|3525_3548_4_1145_|3548_3548_4_1150_,,,
3549,,,,,,,,
3550,,,,,,,,
3551,,,,,,,|3541_3551_6_1148_|3551_3551_6_1152_,
3552,,,,,,,,
3553,,|3545_3553_1_1149_,,,|3549_3553_4_1151_,,,
3554,,,,,,,,
3555,,,,,,,,
3556,,,,,,,,
3557,,,,,,,,
3558,,,,,,,,
3559,,,,,,,,
3560,,,,,|3560_3560_4_1153_,,,
3561,,,,,,,,
3562,,,,,,,,
3563,,,,,,,,
3564,,,,,,,,
3565,,,,,,,,
3566,,,,,,,,
3567,,,,,,,,
3568,,,,,,,,
3569,,,,,,,,
3570,,,,,,,,
3571,,,,,,,,
3572,,,,,|3572_3572_4_1155_,,,
3573,,,,,,,,
3574,,,,,|3570_3574_4_1154_,,,
3575,,,,,,,,
3576,,,,,,,,
3577,,,,,,,,
3578,,,,,,,|3577_3578_6_1156_,
3579,,,,,,,,
3580,,,,,,,,
3581,,,,,,,,
3582,,,,,,,,
3583,,,,,,,,
3584,,,,,,,,
3585,,,,,,,|3585_3585_6_1158_,
3586,,,,,,,,
3587,,,,,,,,
3588,,|3580_3588_1_1157_,,,,,,
3589,,,,,,,,
3590,,,,,,,,
3591,,,,,,,,
3592,,,,,,,,
3593,,,,,,,,
3594,,,,,,,,
3595,,,,,,,,
3596,,,,,,,,
3597,,,,,,,,
3598,,,,,,,,
3599,,,,,,,,
3600,,,,,,,,
3601,,,,,,,,
3602,,,,,,,,
3603,,,,,,,,
3604,,,,,,,,
3605,,,,,,,,
3606,,,,,,,,
3607,,,,,,,,
3608,,,,,,,,
3609,,,,,,,,
3610,,,,,,,,
3611,,,,,,,,
3612,,,,,,,,
3613,,,,,,,,
3614,,,,,,,,
3615,,,,,,,,
3616,,,,,|3588_3616_4_1159_,,,
3617,,,,,,,,
3618,,,,,,,,
3619,,,,,,,,
3620,,,,,,,,
3621,,,,,,,,
3622,,,,,,,,
3623,,,,,,,,
3624,,,,,,,,
3625,,,,,,,,
3626,,,,,,,,
3627,,,,,,,,
3628,,,,,,,,
3629,,,,,,,,
3630,,,,,,,,
3631,,,,,,,,
3632,,,,,,,,
3633,,,,,,,,
3634,,,,,,,,
3635,,,,,,,,
3636,,,,,,,,
3637,,,,,,,,
3638,,,,,|3598_3638_4_1160_,,,
3639,,,,,,,,
