tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
2527,,,,,,,,,,
2528,,,,,,,,,,
2529,,,,,,,,,,
2530,,,,,|2497_2530_4_993_,,,,,
2531,,,,,|2492_2531_4_992_,,,,,
2532,,,,,,,,,,
2533,,,,,,,,,,
2534,,,,,,,,,|2534_2534_8_1002_,
2535,,,,,,,,,,
2536,,,,,,,,,,
2537,,,,,,,,,,
2538,,,,,,,,,,
2539,,,,,,,,,,
2540,,,,,,,,,,
2541,,,,,,,,,,
2542,,,,,,,,,,
2543,,,,,,,,,,
2544,,,,,,,,,,
2545,,,,,,,,,,
2546,,,,,,,,,,
2547,,,,,|2515_2547_4_997_,,,,,
2548,,,,,,,,,,
2549,,,,,,,,,,
2550,,,,,,,,,,
2551,,,,,,,,,,
2552,,,,,,,|2550_2552_6_1004_,,,
2553,,,,,,,,,,
2554,,,,,,,,,,
2555,,,,,,,,,,
2556,,,,,,,,,,
2557,,,,,,,,,,
2558,,,,,,,,,,
2559,,,,,,,,,,
2560,,,,,,,,,,
2561,,,,,,,,,,
2562,,,,,|2536_2562_4_1003_,,,,,
2563,,,,,,,,,,
2564,,,,,,,,,,
2565,,,,,,,,,,
2566,,,,,,,,,,
2567,,,,,,,,,,
2568,,,,,,,,,,
2569,,,,,,,,,|2569_2569_8_1006_,
2570,,,,,,,,,,
2571,,,,,,,,,,
2572,,,,,,,,,,
2573,,,,,,,,,,
2574,,,,,,,,,,
2575,,,,,,,,,,
2576,,,,,,,,,,
2577,,,,,,,,,,
2578,,,,,,,,,,
2579,,,,,,,,,,
2580,,,,,,,,,,
2581,,,,,,,,,,
2582,,,,,,,,,|2582_2582_8_1008_,
2583,,,,,,,,,,
2584,,,,,,,,,,
2585,,,,,,,,,,
2586,,,,,,,,,,
2587,,,,,,,,,,
2588,,,,,,,,,,
2589,,,,,,,,,,
2590,,,,,,,,,,
2591,,,,,|2591_2591_4_1009_,,,,,
2592,,,,,,,,,,
2593,,,,,,,,,,
2594,,,,,,,,,,
2595,,,,,,,,,,
2596,,,,,,,,,,
2597,,,,,,,|2595_2597_6_1010_,,|2597_2597_8_1011_,
2598,,,,,,,,,,
2599,,,,,,,,,,
2600,,,,,|2574_2600_4_1007_,,,,,
2601,,,,,,,,,,
2602,,,,,,,,,,
2603,,,,,,,,,,
2604,,,,,,,,,,
2605,,,,,|2568_2605_4_1005_,,,,,
2606,,,,,,,,,,
2607,,,,,,,,,,
2608,,,,,|2608_2608_4_1014_,,,,,
2609,,,,,,,,,,
2610,,,,,,,,,,
2611,,,,,,,,,,
2612,,,,,,,,,,
2613,,,,,,,,,,
2614,,,,,,,,,,
2615,,,,,,,,,,
2616,,,|2614_2616_2_1015_,,,,,,,
2617,,,,,,,,,,
2618,,,,,,,,,,
2619,,,,,,,,,,
2620,,,,,,,,,,
2621,,,,,,,,,,
2622,,,,,,,,,,
2623,,,,,,,,,,
2624,,,,,,,,,,
2625,,,,,,,,,|2625_2625_8_1016_,
2626,,,,,,,,,,
2627,,,,,,,,,,
2628,,,,,,,,,,
2629,,,,,,,,,,
2630,,,,,,,,,,
2631,,,,,,,,,,
2632,,,,,|2599_2632_4_1012_,,|2630_2632_6_1017_,,,
2633,,,,,,,,,,
2634,,,,,,,,,,
2635,,,,,,,|2633_2635_6_1018_,,,
2636,,,,,,,,,,
2637,,,,,,,,,,
2638,,,,,,,,,,
2639,,,,,|2604_2639_4_1013_,,|2637_2639_6_1019_,,,
2640,,,,,,,,,,
2641,,,,,,,,,,
2642,,,,,,,,,,
2643,,,,,,,,,,
2644,,,,,,,,,,
2645,,,,,,,,,,
2646,,,,,,,,,,
2647,,,,,,,,,,
2648,,,,,,,,,,
2649,,,,,,,,,|2649_2649_8_1022_,
2650,,,|2648_2650_2_1021_,,,,,,,
2651,,,,,,,,,,
2652,,,,,,,,,,
2653,,,,,,,,,,
2654,,,,,,,,,,
2655,,,,,,,,,,
2656,,,,,,,,,,
2657,,,,,,,,,,
2658,,,,,,,,,,
2659,,,,,|2658_2659_4_1023_,,,,,
2660,,,,,,,,,,
2661,,,,,,,,,,
2662,,,,,,,,,,
2663,,,,,,,,,,
2664,,,,,,,,,,
2665,,,,,,,,,,
2666,,,,,,,,,,
2667,,,,,,,,,,
2668,,,,,,,,,,
2669,,,,,,,,,,
2670,,,,,,,,,,
2671,,,,,,,,,,
2672,,,,,,,,,,
2673,,,,,,,,,,
2674,,,,,,,,,,
2675,,,,,,,,,,
2676,,,,,,,,,,
2677,,,,,,,,,,
2678,,,,,,,,,,
2679,,,,,,,,,,
2680,,,|2678_2680_2_1024_,,,,,,,
2681,,,,,,,,,,
2682,,,,,,,,,,
2683,,,,,,,,,,
2684,,,|2682_2684_2_1027_,,,,,,,
2685,,,,,,,,,,
2686,,,,,|2646_2686_4_1020_,,,,,
2687,,,,,,,,,,
2688,,,,,,,,,,
2689,,,,,,,,,,
2690,,,,,,,,,,
2691,,,,,,,,,,
2692,,,,,,,,,,
2693,,,,,,,,,,
2694,,,,,,,,,,
2695,,,,,,,,,,
2696,,,,,,,,,,
2697,,,,,,,,,|2697_2697_8_1030_,
2698,,,,,,,,,,
2699,,,,,,,,,,
2700,,,,,,,,,,
2701,,,,,,,,,,
2702,,,,,,,,,,
2703,,,,,,,,,,
2704,,,,,,,,,,
2705,,,,,,,,,,
2706,,,,,,,,,,
2707,,,,,,,,,,
2708,,,,,,,,,,
2709,,,,,,,,,,
2710,,,,,,,,,,
2711,,,,,,,,,,
2712,,,,,|2679_2712_4_1025_,,,,,
2713,,,,,,|2680_2713_5_1026_,,,,
2714,,,,,,,,,,
2715,,,,,,,,,,
2716,,,,,,,,,,
2717,,,,,,,,,,
2718,,,,,,,,,,
2719,,,,,,,,,,
2720,,,,,,,,,,
2721,,,,,,,,,,
2722,,,,,,,,,,
2723,,,,,,,,,,
2724,,,,,,,,,,
2725,,,,,,,,,,
2726,,,,,|2725_2726_4_1032_,,,,,
2727,,,,,,,,,,
2728,,,,,,,,,,
2729,,,,,,|2690_2729_5_1028_,,,,
2730,,,,,,,,,,
2731,,,,,|2692_2731_4_1029_,,,,,
2732,,,,,,,,,,
2733,,,,,,,,,,
2734,,,,,,,,,,
2735,,,,,,,,,,
2736,,,,,,,,,,
2737,,,,,,,,,,
2738,,,,,|2699_2738_4_1031_,,,,,
2739,,,|2737_2739_2_1033_,,,,,,|2739_2739_8_1034_,
2740,,,,,,,,,,
2741,,,,,,,,,,
2742,,,,,,,,,,
2743,,,,,,,,,,
2744,,,,,,,,,,
2745,,,,,,,,,,
2746,,,,,,,,,,
2747,,,,,,,,,,
2748,,,,,,,,,,
2749,,,,,,,,,,
2750,,,,,,,,,,
2751,,,,,,,,,,
2752,,,,,,,,,,
2753,,,,,,,,,,
2754,,,,,,,,,,
2755,,,,,,,,,,
2756,,,,,,,,,,
2757,,,,,,,,,,
2758,,,,,,,,,,
2759,,,,,,,,,|2759_2759_8_1036_,
2760,,,,,,,,,,
2761,,,,,,|2760_2761_5_1037_,,,,
2762,,,,,,,,,,
2763,,,,,,,,,,
2764,,,,,,,,,,
2765,,,,,,|2751_2765_5_1035_,,,,
2766,,,,,,,,,|2766_2766_8_1039_,
2767,,,,,,,,,,
2768,,,,,,,,,,
2769,,,,,,,,,,
2770,,,,,,,,,,
2771,,,,,,,,,,
2772,,,,,,,,,,
2773,,,,,,,,,,
2774,,,,,,,,,,
2775,,,,,,,,,,
2776,,,,,,,,,,
2777,,,,,,,,,,
2778,,,,,,,,,,
2779,,,,,,,,,,
2780,,,,,|2780_2780_4_1043_,,|2778_2780_6_1042_,,,
2781,,,,,,,,,,
2782,,,,,,,,,,
2783,,,,,|2782_2783_4_1044_,,,,,
2784,,,,,|2764_2784_4_1038_,,,,,
2785,,,,,,,,,,
2786,,,,,,,,,,
2787,,,,,,,,,,
2788,,,|2786_2788_2_1045_,,,,,,,
2789,,,,,,,,,,
2790,,,,,,,,,,
2791,,,,,,,|2789_2791_6_1047_,,,
2792,,,,,,,,,,
2793,,,,,,,,,,
2794,,,,,,,,,,
2795,,,,,,,,,,
2796,,,,,,,,,,
2797,,,,,,,,,,
2798,,,,,,,,,,
2799,,,,,,,,,,
2800,,,,,,,,,,
2801,,,,,,,,,,
2802,,,,,,,,,,
2803,,,,,|2774_2803_4_1040_,,|2801_2803_6_1048_,,,
2804,,,,,,,,,,
2805,,,,,,,,,,
2806,,,,,,,,,,
2807,,,,,,,,,,
2808,,,,,,,,,,
2809,,,,,,,,,,
2810,,,,,,,,,,
2811,,,,,,,,,,
2812,,,,,,,,,,
2813,,,,,,,,,,
2814,,,,,|2776_2814_4_1041_,,,,,
2815,,,,,,,,,,
2816,,,,,,,,,,
2817,,,,,,,,,,
2818,,,,,,,,,,
2819,,,,,,,,,,
2820,,,,,,,,,,
2821,,,,,,,,,,
2822,,,,,,,,,,
2823,,,,,,,,,,
2824,,,,,,,,,,
2825,,,,,,,,,,
2826,,,,,,,,,,
2827,,,,,|2787_2827_4_1046_,,,,,
2828,,,,,,,,,,
2829,,,,,,,,,,
2830,,,,,|2828_2830_4_1049_,,,,,
2831,,,,,,,,,,
2832,,,,,,,,,,
2833,,,,,,,,,,
2834,,,,,,,,,,
2835,,,,,,,,,,
2836,,,,,,,|2834_2836_6_1050_,,,
2837,,,,,,,,,,
2838,,,,,,,,,,
2839,,,,,,,,,,
2840,,,,,,,,,,
2841,,,,,,,,,,
2842,,,,,,,,,,
2843,,,,,,,,,,
2844,,,,,,,,,,
2845,,,,,,,,,,
2846,,,,,,,,,,
2847,,,,,,,,,,
2848,,,,,,,,,,
2849,,,,,,,,,,
2850,,,,,,,,,,
2851,,,,,,,,,,
2852,,,,,,,,,,
2853,,,,,,,,,,
2854,,,,,,,,,,
2855,,,,,,,,,,
2856,,,|2854_2856_2_1054_,,,,,,,
2857,,,,,,,,,,
2858,,,,,,,,,,
2859,,,,,,,,,,
2860,,,,,,,,,,
2861,,,,,,,,,,
2862,,,,,,,,,,
2863,,,,,,,,,,
2864,,,,,,,,,,
2865,,,,,,,,,,
2866,,,,,,,,,,
2867,,,,,,,,,,
2868,,,,,,,,,,
2869,,,|2867_2869_2_1059_,,,,,,,
2870,,,,,,,,,,
2871,,,,,,,,,,
2872,,,,,,,,,,
2873,,,,,,,,,,
2874,,,,,,,,,,
2875,,,,,|2839_2875_4_1051_,,,,,
2876,,,,,,,,,,
2877,,,,,,,,,,
2878,,,,,,,,,,
2879,,,,,,,,,,
2880,,,,,,,,,,
2881,,,,,,,|2878_2881_6_1061_,,,
2882,,,,,,,,,,
2883,,,,,,,,,,
2884,,,,,|2847_2884_4_1052_,,,,,
2885,,,,,,,,,,
2886,,,,,,,,,,
2887,,,,,,,|2884_2887_6_1063_,,,
2888,,,,,,,,,,
2889,,,,,,,,,,
2890,,,,,,,,,,
2891,,,,,|2851_2891_4_1053_,,,,,
2892,,,,,,,,,,
2893,,,,,,,,,,
2894,,,,,,,,,,
2895,,,,,,,,,,
2896,,,,,|2856_2896_4_1055_,,,,,
2897,,,,,,,,,,
2898,,,,,,,,,,
2899,,,,,,,,,,
2900,,,,,|2862_2900_4_1056_,,,,,
2901,,,,,,,,,,
2902,,,,,|2865_2902_4_1058_,,,,,
2903,,,,,,,,,,
2904,,,,,|2864_2904_4_1057_,,,,|2904_2904_8_1067_,
2905,,,,,,,,,,
2906,,,,,,,,,,
2907,,,,,,,,,,
2908,,,,,,,,,,
2909,,,,,,,,,,
2910,,,,,,,,,,
2911,,,,,|2871_2911_4_1060_,,|2908_2911_6_1068_,,,
2912,,,,,,,,,,
2913,,,,,,,,,,
2914,,,,,,,,,,
2915,,,,,,,,,,
2916,,,,,,,,,,
2917,,,,,,,,,,
2918,,,,,,,,,|2918_2918_8_1070_,
2919,,,,,,,,,,
2920,,,,,,,,,,
2921,,,,,,,,,,
2922,,,,,|2882_2922_4_1062_,,,,,
2923,,,,,,,,,,
2924,,,,,,,,,,
2925,,,,,|2885_2925_4_1064_,,,,,
2926,,,,,|2887_2926_4_1065_,,,,,
2927,,,,,,,,,,
2928,,,,,,,,,,
2929,,,,,,,,,,
2930,,,,,,,,,|2930_2930_8_1071_,
2931,,,,,,,,,,
2932,,,,,|2892_2932_4_1066_,,,,,
2933,,,,,,,,,,
2934,,,,,,,,,,
2935,,,,,,,|2932_2935_6_1072_,,,
2936,,,,,,,,,,
2937,,,,,,,,,,
2938,,,,,,,,,,
2939,,,,,,,,,,
2940,,,,,,,,,,
2941,,,,,,,,,,
2942,,,,,,,,,,
2943,,,,,,,,,,
2944,,,,,,,,,,
2945,,,,,,,,,,
2946,,,,,,,,,,
2947,,,,,,,,,,
2948,,,,,,,,,,
2949,,,,,|2912_2949_4_1069_,,,,,
2950,,,,,,,|2947_2950_6_1075_,,|2950_2950_8_1076_,
2951,,,,,,,,,,
2952,,,,,,,,,,
2953,,,,,,,,,,
2954,,,,,,,,,,
2955,,,,,,,,,,
2956,,,,,,,,,,
2957,,,,,,,,,,
2958,,,,,,,,,,
2959,,,,,,,,,,
2960,,,,,,,,,,
2961,,,,,,,,,,
2962,,,,,,,,,,
2963,,,,,,,|2960_2963_6_1077_,,,
2964,,,,,,,,,,
2965,,,,,,,,,,
2966,,,,,|2933_2966_4_1073_,,,,,
2967,,,,,,,,,,
2968,,,,,,,,,,
2969,,,,,|2936_2969_4_1074_,,,,,
2970,,,,,,,,,,
2971,,,,,,,,,,
2972,,,,,,,,,|2972_2972_8_1079_,
2973,,,,,,,,,,
2974,,,,,,,,,,
2975,,,,,,,,,,
2976,,,,,,,|2973_2976_6_1080_,,,
2977,,,,,,,,,,
2978,,,,,,,,,,
2979,,,,,,,,,,
2980,,,,,,,,,|2980_2980_8_1082_,
2981,,,,,,,,,,
2982,,,,,,,,,,
2983,,,,,|2979_2983_4_1081_,,,,,
2984,,,,,,,,,,
2985,,,,,,,,,,
2986,,,,,,,,,,
2987,,,,,,,,,,
2988,,,,,,,,,,
2989,,,,,,,,,,
2990,,,,,,,,,,
2991,,,,,,,,,,
2992,,,,,,,,,,
2993,,,,,,,,,,
2994,,,,,,,,,,
2995,,,,,,,,,,
2996,,,,,|2995_2996_4_1084_,,,,,
2997,,,,,,,,,,
2998,,,,,,,,,,
2999,,,,,,,,,,
3000,,,,,,,,,,
3001,,,,,|2971_3001_4_1078_,,,,,
3002,,,,,,,,,,
3003,,,,,|3000_3003_4_1085_,,,,,
3004,,,,,,,,,,
3005,,,,,,,,,,
3006,,,,,,,,,,
3007,,,,,,,,,,
3008,,,,,,,,,,
3009,,,,,|3008_3009_4_1086_,,,,|3009_3009_8_1087_,
3010,,,,,,,,,,
3011,,,,,,,,,,
3012,,,,,,,,,,
3013,,,,,,,,,,
3014,,,,,|3013_3014_4_1089_,,,,,
3015,,,,,|2984_3015_4_1083_,,,,,
3016,,,,,,,,,,
3017,,,,,,,,,,
3018,,,,,|3012_3018_4_1088_|3017_3018_4_1090_,,,,,
3019,,,,,,,,,,
3020,,,,,,,,,,
3021,,,,,,,,,,
3022,,,,,,,,,,
3023,,,,,,,,,,
3024,,,,,,,,,,
3025,,,,,,,,,,
3026,,,,,,,,,,
3027,,,,,|3026_3027_4_1092_,,,,,
3028,,,,,,,,,,
3029,,,,,,,,,|3029_3029_8_1093_,
3030,,,,,,,,,,
3031,,,,,|3023_3031_4_1091_,,,,,
3032,,,,,,,,,,
3033,,,,,,,,,,
3034,,,,,,,,,,
3035,,,,,,,,,,
3036,,,,,,,,,,
3037,,,,,,,|3034_3037_6_1094_,,|3037_3037_8_1096_,
3038,,,,,,,,,,
3039,,,,,,,|3036_3039_6_1095_,,,
3040,,,,,,,,,,
3041,,,,,,,,,,
3042,,,,,,,,,,
3043,,,,,,,,,,
3044,,,,,,,,,,
3045,,,,,,,,,,
3046,,,,,,,,,,
3047,,,,,,,,,,
3048,,,,,,,,,,
3049,,,,,|3048_3049_4_1098_,,,,,
3050,,,,,,,,,,
3051,,,,,,,,,,
3052,,,,,,,,,,
3053,,,,,,,,,,
3054,,,,,,,,,,
3055,,,,,,,,,,
3056,,,,,,,,,,
3057,,,,,,,,,,
3058,,,,,,,,,,
3059,,,,,,,,,,
3060,,,,,,,,,,
3061,,,,,|3045_3061_4_1097_,,,,,
3062,,,,,|3056_3062_4_1099_,,,,,
3063,,,,,,,,,,
3064,,,,,,,,,,
3065,,,,,,,,,,
3066,,,,,,,,,,
3067,,,,,,,,,,
3068,,,,,,,,,,
3069,,,,,,,,,,
3070,,,,,,,,,,
3071,,,,,,,,,,
3072,,,,,,,,,,
3073,,,,,,,,,,
3074,,,,,,,,,,
3075,,,,,,,,,,
3076,,,,,,,,,,
3077,,,,,,,,,,
3078,,,,,,,,,|3078_3078_8_1100_,
3079,,,,,,,,,,
3080,,,,,,,,,,
3081,,,,,,,,,,
3082,,,,,,,,,,
3083,,,,,,,,,,
3084,,,,,,,,,,
3085,,,,,,,,,,
3086,,,,,,,|3083_3086_6_1101_,,,
3087,,,,,,,,,,
3088,,,,,,,|3085_3088_6_1102_,,,
3089,,,,,,,,,,
3090,,,,,|3089_3090_4_1103_,,,,,
3091,,,,,,,,,,
3092,,,,,,,,,|3092_3092_8_1104_,
3093,,,,,,,,,,
3094,,,,,,,,,,
3095,,,,,,,,,,
3096,,,,,,,,,,
3097,,,,,,,,,,
3098,,,,,,,,,,
3099,,,,,,,,,,
3100,,,,,,,,,,
3101,,,,,,,,,,
3102,,,,,,,,,,
3103,,,,,,,,,,
3104,,,,,,,,,,
3105,,,,,,,,,,
3106,,,,,,,,,,
3107,,,,,,,,,,
3108,,,,,,,,,,
3109,,,,,,,,,,
3110,,,,,,,,,,
3111,,,,,,,,,,
3112,,,,,,,,,|3112_3112_8_1105_,
3113,,,,,,,,,,
3114,,,,,,,,,,
3115,,,,,|3113_3115_4_1106_,,,,,
3116,,,,,,,,,,
3117,,,,,,,,,,
3118,,,,,|3114_3118_4_1107_,,,,,
3119,,,,,,,,,,
3120,,,,,,,,,,
3121,,,,,,,,,,
3122,,,,,,,,,,
3123,,,,,,,,,,
3124,,,,,|3123_3124_4_1108_,,,,,
3125,,,,,,,,,,
3126,,,,,,,,,,
3127,,,,,,,,,,
3128,,,,,,,,,,
3129,,,,,,,,,,
3130,,,,,,,,,,
3131,,,,,,,,,|3131_3131_8_1109_,
3132,,,,,,,,,,
3133,,,,,,,,,,
3134,,,,,,,,,,
3135,,,,,,,,,,
3136,,,,,,,,,,
3137,,,,,,,,,,
3138,,,,,|3134_3138_4_1110_,,,,,
3139,,,,,,,,,,
3140,,,,,,,,,,
3141,,,,,,,,,,
3142,,,,,,,,,,
3143,,,,,,,,,,
3144,,,,,,,,,,
3145,,,,,,,,,,
3146,,,,,,,,,,
3147,,,,,,,,,,
3148,,,,,,,,,,
3149,,,,,,,,,,
3150,,,,,,,,,,
3151,,,,,,,,,,
3152,,,,,,,,,,
3153,,,,,,,,,,
3154,,,,,,,,,,
3155,,,,,,,,,,
3156,,,,,,,,,,
3157,,,,,,,,,,
3158,,,,,,,,,,
3159,,,,,,,,,,
3160,,,,,,,,,,
3161,,,,,,,,,,
3162,,,,,,,,,,
3163,,,,,,,,,,
3164,,,,,,,,,|3164_3164_8_1112_,
3165,,,,,,,,,,
3166,,,,,,,,,,
3167,,,,,,,,,,
3168,,,,,,,,,,
3169,,,,,,,,,,
3170,,,,,|3169_3170_4_1113_,,,,,
3171,,,,,,,,,,
3172,,,,,,,,,,
3173,,,,,|3173_3173_4_1114_,,,,,
3174,,,,,,,,,,
3175,,,,,|3140_3175_4_1111_,,,,,
3176,,,,,,,,,,
3177,,,,,,,,,,
3178,,,,,,,,,,
3179,,,,,,,,,,
3180,,,,,,,,,,
3181,,,,,,,,,,
3182,,,,,,,,,,
3183,,,,,|3176_3183_4_1115_,,,,,
3184,,,,,,,,,,
3185,,,,,,,,,,
3186,,,,,,,,,,
3187,,,,,,,,,,
3188,,,,,,,,,,
3189,,,,,,,,,,
3190,,,,,,,,,,
3191,,,,,,,,,|3191_3191_8_1116_,
3192,,,,,,,,,,
3193,,,,,,,,,,
3194,,,,,,,,,,
3195,,,,,,,,,,
3196,,,,,,,,,,
3197,,,,,,,,,,
3198,,,,,,,|3196_3198_6_1117_,,,
3199,,,,,,,,,,
3200,,,,,,,,,,
3201,,,,,,,,,,
3202,,,,,,,,,,
3203,,,,,,,,,,
3204,,,,,,,,,,
3205,,,,,,,,,,
3206,,,,,,,,,,
3207,,,,,,,,,,
3208,,,,,,,,,,
3209,,,,,,,,,,
3210,,,,,,,,,,
3211,,,,,,,,,,
3212,,,,,,,,,,
3213,,,,,,,,,,
3214,,,,,,,,,,
3215,,,,,,,,,,
3216,,,,,,,,,,
3217,,,,,,,,,,
3218,,,,,,,,,,
3219,,,,,,,,,,
3220,,,,,,,,,,
3221,,,,,,,,,,
3222,,,,,,,,,,
3223,,,,,,,,,,
3224,,,,,,,,,,
3225,,,,,,,,,|3225_3225_8_1118_,
3226,,,,,,,,,,
3227,,,,,,,,,,
3228,,,,,,,,,,
3229,,,,,,,,,,
3230,,,,,,,,,,
3231,,,,,,,,,,
3232,,,,,,,,,|3232_3232_8_1119_,
3233,,,,,,,,,,
3234,,,,,,,,,,
3235,,,,,,,,,,
3236,,,,,,,,,,
3237,,,,,,,,,,
3238,,,,,,,,,,
3239,,,,,,,,,,
3240,,,,,,,,,,
3241,,,,,|3241_3241_4_1120_,,,,,
3242,,,,,,,,,,
3243,,,,,,,,,,
3244,,,,,,,,,,
3245,,,,,,,,,,
3246,,,,,,,,,,
3247,,,,,,,,,,
3248,,,,,,,,,,
3249,,,,,,,,,,
3250,,,,,,,,,,
3251,,,,,,,,,,
3252,,,,,,,,,,
3253,,,,,,,,,,
3254,,,,,,,,,,
3255,,,,,,,,,,
3256,,,,,,,|3254_3256_6_1121_,,,
3257,,,,,,,,,,
3258,,,,,,,,,,
3259,,,,,,,,,,
3260,,,|3258_3260_2_1122_,,,,,,,
3261,,,,,,,,,,
3262,,,,,,,,,,
3263,,,,,|3263_3263_4_1123_,,,,,
3264,,,,,,,,,,
3265,,,,,,,,,,
3266,,,,,,,,,|3266_3266_8_1124_,
3267,,,,,,,,,,
3268,,,,,,,,,,
3269,,,,,,,,,,
3270,,,,,,,,,,
3271,,,,,,,,,,
3272,,,,,,,,,,
3273,,,,,,,|3271_3273_6_1125_,,,
3274,,,,,,,,,,
3275,,,,,,,,,,
3276,,,,,,,,,,
3277,,,,,,,,,,
3278,,,,,,,,,,
3279,,,,,,,,,,
3280,,,,,,,|3278_3280_6_1126_,,,
3281,,,,,,,,,,
3282,,,,,|3281_3282_4_1127_,,,,,
3283,,,,,,,,,,
3284,,,,,,,,,,
3285,,,,,|3284_3285_4_1128_,,,,,
3286,,,,,,,,,,
3287,,,,,,,,,,
3288,,,,,,,,,,
3289,,,,,|3288_3289_4_1130_,,,,,
3290,,,,,,,,,,
3291,,,,,,,,,,
3292,,,,,,,|3290_3292_6_1131_,,,
3293,,,,,,,,,|3293_3293_8_1132_,
3294,,,,,,,,,,
3295,,,,,,,,,,
3296,,,,,,,,,,
3297,,,,,,,,,,
3298,,,,,,,|3296_3298_6_1133_,,,
3299,,,,,,,,,,
3300,,,,,,,,,,
3301,,,,,,,,,,
3302,,,,,,,,,,
3303,,,,,,,,,,
3304,,,,,,,,,,
3305,,,,,|3304_3305_4_1134_,,,,,
3306,,,,,,,,,,
3307,,,,,|3306_3307_4_1135_,,,,,
3308,,,,,,,,,,
3309,,,,,,,,,,
3310,,,,,,,,,,
3311,,,,,,,,,,
3312,,,,,,,,,|3312_3312_8_1136_,
3313,,,,,,,,,,
3314,,,,,,,,,,
3315,,,|3313_3315_2_1137_,,,,,,,
3316,,,,,,,,,,
3317,,,,,,,,,,
3318,,,,,,,,,,
3319,,,,,,,,,,
3320,,,,,,,,,,
3321,,,,,,,,,,
3322,,,,,,,,,,
3323,,,,,|3285_3323_4_1129_,,,,,
3324,,,,,,,,,,
3325,,,,,,,,,,
3326,,,,,,,,,,
3327,,,,,,,,,,
3328,,,,,,,,,,
3329,,,,,,,,,,
3330,,,,,,,,,,
3331,,,,,,,,,,
3332,,,,,,,,,,
3333,,,,,,,,,,
3334,,,,,,,,,,
3335,,,,,,,,,,
3336,,,|3334_3336_2_1139_,,,,,,,
3337,,,,,,,,,,
3338,,,,,,,,,,
3339,,,,,,,,,,
3340,,,,,|3319_3340_4_1138_,,,,,
3341,,,,,,,,,,
3342,,,,,,,,,,
3343,,,,,,,,,,
3344,,,,,,,,,,
3345,,,,,,,,,,
3346,,,,,,,,,,
3347,,,,,,,,,,
3348,,,,,,,,,,
3349,,,,,,,,,,
3350,,,,,,,,,,
3351,,,,,|3338_3351_4_1140_,,,,,
3352,,,,,,,,,,
3353,,,,,,,,,,
3354,,,,,,,,,,
3355,,,,,,,|3353_3355_6_1141_,,,
3356,,,,,,,,,,
3357,,,,,,,,,,
3358,,,,,,,,,,
3359,,,,,,,,,,
3360,,,,,,,,,,
3361,,,,,,,,,,
3362,,,,,,,,,,
3363,,,,,,,,,,
3364,,,,,,,,,,
3365,,,,,,,,,,
3366,,,,,,,,,,
3367,,,,,,,,,,
3368,,,,,|3368_3368_4_1143_,,,,,
3369,,,,,,,,,,
3370,,,,,,,,,,
3371,,,,,,,,,,
3372,,,,,,,,,,
3373,,,,,,,,,,
3374,,,,,,,,,,
3375,,,,,,,,,,
3376,,,,,,,,,,
3377,,,,,,,,,,
3378,,,,,,,,,,
3379,,,,,,,,,,
3380,,,,,,,,,,
3381,,,,,,,,,,
3382,,,,,,,,,,
3383,,,,,,,,,,
3384,,,,,,,,,,
3385,,,,,,,,,,
3386,,,,,,,,,,
3387,,,,,,,,,,
3388,,,,,,,,,,
3389,,,,,,,,,,
3390,,,,,,,,,,
3391,,,,,,,,,,
3392,,,,,,,,,,
3393,,,,,,,,,,
3394,,,,,|3389_3394_4_1146_,,,,,
3395,,,,,,,,,,
3396,,,,,,,,,,
3397,,,,,,,,,,
3398,,,,,,,,,,
3399,,,,,|3375_3399_4_1145_,,,,,
3400,,,,,,,,,,
3401,,,,,|3363_3401_4_1142_,,,,,
3402,,,,,,,,,,
3403,,,,,,,,,,
3404,,,,,,,,,,
3405,,,,,,,,,,
3406,,,,,,,,,|3406_3406_8_1147_,
3407,,,,,,,,,,
3408,,,,,|3372_3408_4_1144_,,,,,
3409,,,,,,,,,,
3410,,,,,|3409_3410_4_1148_,,,,,
3411,,,,,,,,,,
3412,,,,,,,,,,
3413,,,,,,,,,,
3414,,,,,,,,,,
3415,,,,,,,|3413_3415_6_1149_,,,
3416,,,,,,,,,,
3417,,,,,,,,,,
3418,,,,,,,,,,
3419,,,,,,,,,,
3420,,,|3418_3420_2_1150_,,,,,,,
3421,,,,,,,,,,
3422,,,,,,,,,,
3423,,,,,,,|3421_3423_6_1151_,,,
3424,,,,,,,,,,
3425,,,,,,,,,,
3426,,,,,,,,,,
3427,,,,,,,,,,
3428,,,,,,,,,,
3429,,,,,,,,,,
3430,,,,,,,,,,
3431,,,,,,,,,,
3432,,,,,,,,,,
3433,,,,,,,,,,
3434,,,,,,,,,,
3435,,,,,,,,,,
3436,,,,,,,,,,
3437,,,,,,,,,,
3438,,,,,,,,,,
3439,,,,,,,,,,
3440,,,,,,,,,,
3441,,,,,,,,,,
3442,,,,,,,,,,
3443,,,|3441_3443_2_1152_,,,,,,,
3444,,,,,,,,,,
3445,,,,,,,,,,
3446,,,,,|3445_3446_4_1153_,,,,,
3447,,,,,,,,,,
3448,,,,,,,,,,
3449,,,,,,,,,,
3450,,,,,,,,,,
3451,,,,,,,,,,
3452,,,,,,,,,,
3453,,,,,|3452_3453_4_1154_,,,,|3453_3453_8_1155_,
3454,,,,,,,,,,
3455,,,,,,,,,,
