tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
2575,,,,,|2542_2575_4_939_,,,,|2575_2575_8_943_,
2576,,,,,,,,,,
2577,,,,,,,,,,
2578,,,|2576_2578_2_944_,,,,,,,
2579,,,,,,,,,,
2580,,,,,,,,,,
2581,,,,,,,,,,
2582,,,,,,,,,,
2583,,,,,,,,,,
2584,,,,,,,,,,
2585,,,,,,,,,,
2586,,,,,,,|2584_2586_6_946_,,,
2587,,,,,,,,,,
2588,,,,,,,,,,
2589,,,,,,,,,,
2590,,,,,,,,,,
2591,,,,,,,,,,
2592,,,,,,,,,,
2593,,,,,,,,,|2593_2593_8_948_,
2594,,,,,,|2594_2594_5_949_,,,,
2595,,,,,,,,,,
2596,,,,,,,,,,
2597,,,,,,,,,,
2598,,,,,,,,,,
2599,,,,,|2598_2599_4_950_,,,,,
2600,,,,,,,,,,
2601,,,,,|2562_2601_4_942_,,,,,
2602,,,,,,,,,,
2603,,,,,,,,,,
2604,,,,,,,,,,
2605,,,,,,,,,,
2606,,,,,,,,,,
2607,,,,,,,,,,
2608,,,,,,,,,,
2609,,,,,|2579_2609_4_945_,,,,,
2610,,,,,,,,,,
2611,,,,,,,,,,
2612,,,,,,,,,,
2613,,,,,,,,,|2613_2613_8_952_,
2614,,,,,,,,,,
2615,,,,,,,,,,
2616,,,,,,,,,,
2617,,,,,,,,,,
2618,,,,,,,,,,
2619,,,,,,,,,,
2620,,,,,,,,,,
2621,,,,,,,,,,
2622,,,,,,,,,,
2623,,,,,,,,,,
2624,,,,,,,,,,
2625,,,,,,,,,,
2626,,,,,|2586_2626_4_947_,,,,,
2627,,,,,,,,,,
2628,,,,,,,,,,
2629,,,,,,,,,,
2630,,,,,,,,,,
2631,,,,,,,|2629_2631_6_955_,,,
2632,,,,,,,,,,
2633,,,,,,,|2631_2633_6_957_,,,
2634,,,,,,,,,,
2635,,,,,,,,,,
2636,,,,,,,,,,
2637,,,,,,,,,,
2638,,,,,,,,,,
2639,,,,,,,,,,
2640,,,,,,,,,,
2641,,,,,,,,,,
2642,,,,,,,,,,
2643,,,,,,,,,,
2644,,,,,|2604_2644_4_951_,,,,,
2645,,,,,,,,,,
2646,,,,,,,,,,
2647,,,,,,,,,,
2648,,,,,,,,,|2648_2648_8_958_,
2649,,,,,|2622_2649_4_953_,,,,,
2650,,,,,,,,,,
2651,,,,,,,,,,
2652,,,,,|2651_2652_4_959_,,,,,
2653,,,,,,,,,,
2654,,,,,,,,,,
2655,,,,,,,,,,
2656,,,,,,,,,,
2657,,,,,,,,,,
2658,,,,,,,,,,
2659,,,,,,,,,,
2660,,,,,,,,,,
2661,,,,,,,,,,
2662,,,,,,,,,,
2663,,,,,,,,,,
2664,,,,,,,,,,
2665,,,,,|2625_2665_4_954_,|2660_2665_5_960_,,,,
2666,,,,,,,,,,
2667,,,,,,,,,,
2668,,,,,,,,,,
2669,,,,,|2630_2669_4_956_,,,,,
2670,,,,,,,,,,
2671,,,,,,,,,,
2672,,,,,,,,,,
2673,,,,,,,,,,
2674,,,,,,,,,,
2675,,,,,,,,,|2675_2675_8_965_,
2676,,,,,,,,,,
2677,,,,,,,,,,
2678,,,,,,,,,,
2679,,,,,,,,,,
2680,,,,,,,,,,
2681,,,,,,,,,,
2682,,,,,,,,,,
2683,,,,,,,,,,
2684,,,,,,,,,,
2685,,,,,,,,,,
2686,,,,,,,,,,
2687,,,,,,,,,,
2688,,,,,,,,,,
2689,,,,,,,,,,
2690,,,,,,,,,,
2691,,,,,,,,,,
2692,,,,,,,,,|2692_2692_8_969_,
2693,,,,,|2686_2693_4_968_,,,,,
2694,,,,,|2672_2694_4_963_,,,,,
2695,,,,,,,,,,
2696,,,,,,,,,,
2697,,,,,,,,,,
2698,,,,,,,,,,
2699,,,,,,,,,,
2700,,,,,,,,,,
2701,,,,,,,,,,
2702,,,,,|2681_2702_4_966_,,,,,
2703,,,,,|2664_2703_4_961_,,,,,
2704,,,,,,,,,,
2705,,,,,,,,,,
2706,,,,,,,,,,
2707,,,,,,,,,,
2708,,,,,|2668_2708_4_962_,,,,,
2709,,,,,,,,,,
2710,,,,,,,,,,
2711,,,,,,,,,,
2712,,,,,,,,,,
2713,,,,,,|2674_2713_5_964_,,,,
2714,,,,,,,,,,
2715,,,,,|2685_2715_4_967_,,,,,
2716,,,,,,,,,,
2717,,,,,,,,,,
2718,,,,,|2718_2718_4_975_,,,,,
2719,,,,,,,,,,
2720,,,,,,,,,|2720_2720_8_977_,
2721,,,,,,,,,,
2722,,,,,,,,,,
2723,,,,,,,,,,
2724,,,,,,,,,,
2725,,,,,,,,,,
2726,,,,,,,,,,
2727,,,,,,|2712_2727_5_972_,,,,
2728,,,,,,|2698_2728_5_970_,,,,
2729,,,,,|2714_2729_4_973_,,,,,
2730,,,,,|2729_2730_4_979_,,,,,
2731,,,,,,,,,,
2732,,,,,,,,,,
2733,,,,,,,,,,
2734,,,,,,,,,,
2735,,,,,,,,,,
2736,,,,,,,,,,
2737,,,,,,,,,,
2738,,,,,,,,,,
2739,,,,,,,,,,
2740,,,,,,,,,,
2741,,,,,,,,,,
2742,,,,,,,,,,
2743,,,,,,,,,,
2744,,,,,|2719_2744_4_976_,,,,,
2745,,,,,|2706_2745_4_971_,,,,,
2746,,,,,,,,,,
2747,,,,,,,,,,
2748,,,,,,,,,,
2749,,,,,,,,,,
2750,,,,,,,,,,
2751,,,,,,,,,|2751_2751_8_982_,
2752,,,,,,,,,,
2753,,,,,,,,,,
2754,,,,,,,,,,
2755,,,,,|2717_2755_4_974_,,,,,
2756,,,,,,,,,,
2757,,,,,,,,,|2757_2757_8_983_,
2758,,,,,,,,,,
2759,,,,,,,,,,
2760,,,,,,,,,,
2761,,,,,,,,,,
2762,,,,,,,,,,
2763,,,,,,,,,,
2764,,,,,,,,,,
2765,,,,,,,|2763_2765_6_984_,,,
2766,,,|2764_2766_2_985_,,|2728_2766_4_978_,,,,,
2767,,,,,,,,,,
2768,,,,,,,,,,
2769,,,,,,,,,,
2770,,,,,,,,,,
2771,,,,,|2743_2771_4_981_,,,,,
2772,,,,,,,,,,
2773,,,,,,,,,,
2774,,,,,,,,,,
2775,,,,,,,,,,
2776,,,,,,,,,,
2777,,,,,,,,,,
2778,,,,,|2738_2778_4_980_,,,,,
2779,,,,,,,,,,
2780,,,,,,,,,,
2781,,,,,,,,,,
2782,,,,,,,,,,
2783,,,,,,,,,,
2784,,,,,,,,,,
2785,,,,,,,,,,
2786,,,,,,,,,,
2787,,,,,,,,,,
2788,,,,,,,,,,
2789,,,,,,,,,,
2790,,,,,,,,,,
2791,,,,,|2790_2791_4_989_,,,,,
2792,,,,,,,,,,
2793,,,,,,,,,,
2794,,,,,|2791_2794_4_990_,,,,,
2795,,,,,,,,,,
2796,,,,,,,,,,
2797,,,,,,,,,,
2798,,,,,,,,,,
2799,,,,,,,,,,
2800,,,,,,,,,,
2801,,,,,,,,,,
2802,,,,,,,,,,
2803,,,,,,,,,,
2804,,,|2802_2804_2_991_,,|2789_2804_4_988_,,,,,
2805,,,,,,,,,,
2806,,,,,,,,,,
2807,,,,,,,,,,
2808,,,,,,,,,,
2809,,,,,,,,,,
2810,,,,,,,,,,
2811,,,,,,,,,,
2812,,,,,,,,,,
2813,,,,,,,,,,
2814,,,,,,,,,,
2815,,,,,,,,,,
2816,,,,,|2784_2816_4_986_,,,,,
2817,,,,,,,,,,
2818,,,,,,,,,,
2819,,,,,,,,,,
2820,,,,,,,,,,
2821,,,,,,,,,,
2822,,,,,|2787_2822_4_987_,,,,,
2823,,,,,,,,,,
2824,,,,,,,,,,
2825,,,,,,,,,,
2826,,,,,,,,,,
2827,,,,,,,,,,
2828,,,,,,,,,,
2829,,,,,,,,,,
2830,,,,,,,,,,
2831,,,,,,,,,,
2832,,,,,,,,,,
2833,,,,,,,,,,
2834,,,,,,,,,,
2835,,,,,,,,,,
2836,,,,,,,,,,
2837,,,,,,,,,,
2838,,,,,,,,,,
2839,,,,,,,,,,
2840,,,,,,,,,,
2841,,,,,|2838_2841_4_994_,,,,,
2842,,,,,,,,,,
2843,,,,,,,,,,
2844,,,,,,,,,,
2845,,,,,,,,,,
2846,,,,,,,,,,
2847,,,|2845_2847_2_996_,,,,,,,
2848,,,,,|2825_2848_4_993_,,,,,
2849,,,,,,,,,,
2850,,,,,,,,,,
2851,,,,,|2813_2851_4_992_,,,,|2851_2851_8_997_,
2852,,,,,,,,,,
2853,,,,,,,,,,
2854,,,,,,,,,,
2855,,,,,,,,,,
2856,,,,,,,,,,
2857,,,,,,,,,,
2858,,,,,,,,,,
2859,,,,,,,,,,
2860,,,,,,,,,,
2861,,,,,,,,,,
2862,,,,,,,,,,
2863,,,,,,,,,,
2864,,,,,,,,,,
2865,,,,,,,,,,
2866,,,,,,,,,,
2867,,,,,,,,,,
2868,,,,,,,,,,
2869,,,,,,,,,,
2870,,,,,,,,,,
2871,,,,,|2844_2871_4_995_,,,,,
2872,,,,,,,,,,
2873,,,,,,,,,,
2874,,,,,,,,,,
2875,,,,,|2855_2875_4_998_,,,,,
2876,,,,,,,,,,
2877,,,,,,,,,,
2878,,,,,,,,,,
2879,,,,,,,,,,
2880,,,,,,,,,,
2881,,,,,,,,,,
2882,,,,,,,,,,
2883,,,,,,,,,,
2884,,,,,,,,,,
2885,,,,,,,,,,
2886,,,,,,,,,,
2887,,,,,,,,,,
2888,,,,,,,,,,
2889,,,,,,,,,,
2890,,,,,,,|2887_2890_6_1002_,,,
2891,,,,,,,,,|2891_2891_8_1003_,
2892,,,,,,,,,,
2893,,,,,,,,,,
2894,,,,,,,,,,
2895,,,,,,,,,,
2896,,,,,,,,,,
2897,,,,,,,,,,
2898,,,,,,,,,,
2899,,,,,,,,,,
2900,,,,,|2863_2900_4_999_,,,,,
2901,,,,,|2869_2901_4_1001_,,,,,
2902,,,,,,,,,,
2903,,,,,,,,,,
2904,,,,,|2866_2904_4_1000_,,,,,
2905,,,,,,,,,,
2906,,,,,,,,,,
2907,,,,,,,,,,
2908,,,,,,,,,,
2909,,,,,,,,,,
2910,,,,,,,,,|2910_2910_8_1007_,
2911,,,,,,,,,,
2912,,,,,,,,,,
2913,,,,,,,,,,
2914,,,,,,,,,,
2915,,,,,,,,,,
2916,,,,,,,,,,
2917,,,,,,,,,,
2918,,,,,,,,,,
2919,,,|2917_2919_2_1008_,,,,,,,
2920,,,,,,,,,,
2921,,,,,,,,,,
2922,,,,,,,,,,
2923,,,,,,,,,,
2924,,,,,,,,,,
2925,,,,,,,,,,
2926,,,,,,,,,,
2927,,,,,,,,,,
2928,,,,,,,,,,
2929,,,,,,,,,,
2930,,,,,,,,,,
2931,,,,,,,,,,
2932,,,,,,,,,,
2933,,,,,,,,,,
2934,,,,,,,,,,
2935,,,,,|2898_2935_4_1005_,,,,,
2936,,,,,,,,,,
2937,,,,,|2897_2937_4_1004_,,,,,
2938,,,,,,,,,,
2939,,,,,,,,,,
2940,,,,,,,,,,
2941,,,,,,,,,,
2942,,,,,,,,,,
2943,,,,,,,,,|2943_2943_8_1009_,
2944,,,,,,,,,,
2945,,,,,,,,,,
2946,,,,,|2909_2946_4_1006_,,,,,
2947,,,,,,,,,,
2948,,,,,,,,,,
2949,,,,,,,,,,
2950,,,,,,,,,,
2951,,,,,,,,,,
2952,,,,,,,,,,
2953,,,,,,,,,,
2954,,,,,,,,,,
2955,,,,,,,,,,
2956,,,,,,,,,,
2957,,,,,,,,,,
2958,,,,,,,,,,
2959,,,,,,,,,,
2960,,,,,,,,,,
2961,,,,,,,,,,
2962,,,,,,,,,,
2963,,,,,,,,,,
2964,,,,,,,,,,
2965,,,,,,,,,,
2966,,,,,,,,,,
2967,,,,,,,,,,
2968,,,,,,,,,,
2969,,,,,,,,,,
2970,,,,,,,,,,
2971,,,,,,,,,,
2972,,,,,,,,,,
2973,,,,,,,,,,
2974,,,,,,,,,,
2975,,,,,|2975_2975_4_1011_,,,,,
2976,,,,,,,,,,
2977,,,,,,,,,,
2978,,,,,,,,,,
2979,,,,,,,,,,
2980,,,,,,,,,,
2981,,,,,,,,,,
2982,,,,,,,,,,
2983,,,,,,,,,,
2984,,,,,,,,,,
2985,,,,,,,,,,
2986,,,,,,,,,,
2987,,,,,,,,,,
2988,,,,,,,,,,
2989,,,,,,,,,|2989_2989_8_1013_,
2990,,,,,,,,,,
2991,,,,,,,,,,
2992,,,,,,,,,,
2993,,,,,,,,,,
2994,,,,,,,,,,
2995,,,,,,,,,,
2996,,,,,,,,,,
2997,,,,,,,,,,
2998,,,,,,,,,,
2999,,,,,,,,,,
3000,,,,,,,,,,
3001,,,,,,,,,,
3002,,,,,,,,,,
3003,,,,,,,,,,
3004,,,,,,,,,,
3005,,,,,,,,,,
3006,,,,,,,,,,
3007,,,,,|2968_3007_4_1010_,,|3004_3007_6_1014_,,,
3008,,,|3006_3008_2_1015_,,,,,,,
3009,,,,,,,,,,
3010,,,,,,,,,,
3011,,,,,,,,,,
3012,,,,,,,,,,
3013,,,,,,,,,,
3014,,,,,|2980_3014_4_1012_,,,,,
3015,,,,,,,,,,
3016,,,,,,,,,,
3017,,,,,,,,,,
3018,,,,,,,,,,
3019,,,,,,,,,,
3020,,,|3018_3020_2_1018_,,,,,,,
3021,,,,,,,,,,
3022,,,,,,,,,,
3023,,,|3021_3023_2_1019_,,,,,,,
3024,,,|3022_3024_2_1020_,,,,,,,
3025,,,,,,,,,,
3026,,,,,|3026_3026_4_1021_,,,,,
3027,,,,,,,,,,
3028,,,,,,,,,,
3029,,,,,,,,,,
3030,,,,,|3009_3030_4_1016_,,,,,
3031,,,,,|3013_3031_4_1017_,,,,,
3032,,,,,,,,,,
3033,,,,,,,,,,
3034,,,,,,,,,,
3035,,,|3033_3035_2_1022_,,,,,,,
3036,,,,,,,,,,
3037,,,,,,,,,,
3038,,,,,,,,,,
3039,,,,,,,|3036_3039_6_1023_,,,
3040,,,,,,,,,,
3041,,,,,,,,,,
3042,,,,,,,,,,
3043,,,,,|3042_3043_4_1024_,,,,,
3044,,,,,,,,,,
3045,,,,,,,,,,
3046,,,,,,,,,,
3047,,,,,,,,,,
3048,,,,,,,,,,
3049,,,,,,,,,,
3050,,,,,,,|3047_3050_6_1025_,,,
3051,,,,,,,,,,
3052,,,,,,,,,,
3053,,,,,,,,,,
3054,,,,,,,,,,
3055,,,,,,,,,,
3056,,,,,,,,,,
3057,,,,,,,,,,
3058,,,,,,,,,,
3059,,,,,,,,,,
3060,,,,,,,|3057_3060_6_1027_,,,
3061,,,,,,,,,,
3062,,,,,,,,,,
3063,,,,,,,,,,
3064,,,,,,,,,,
3065,,,,,,,,,,
3066,,,,,,,,,,
3067,,,,,,,,,,
3068,,,,,,,,,,
3069,,,,,,,,,,
3070,,,,,,,,,,
3071,,,,,,,,,,
3072,,,,,,,,,,
3073,,,,,,,,,,
3074,,,,,,,,,,
3075,,,,,,,,,,
3076,,,,,,,,,,
3077,,,,,,,,,,
3078,,,,,,,,,,
3079,,,,,,,,,,
3080,,,,,,,,,,
3081,,,,,,,,,,
3082,,,,,,,,,,
3083,,,,,,,|3080_3083_6_1031_,,,
3084,,,,,|3074_3084_4_1030_,,,,,
3085,,,,,,,,,,
3086,,,,,|3086_3086_4_1033_,,,,,
3087,,,,,,,|3084_3087_6_1032_,,,
3088,,,,,,,,,|3088_3088_8_1034_,
3089,,,,,,,,,,
3090,,,,,|3071_3090_4_1029_,,,,,
3091,,,,,,,,,,
3092,,,,,|3055_3092_4_1026_,,,,,
3093,,,,,,,,,,
3094,,,,,,,,,,
3095,,,,,,,,,|3095_3095_8_1036_,
3096,,,,,,,|3093_3096_6_1035_,,,
3097,,,,,,,,,,
3098,,,,,,,,,,
3099,,,,,,,,,,
3100,,,,,,,,,,
3101,,,,,,,,,,
3102,,,,,,,,,,
3103,,,,,,,,,,
3104,,,,,,,,,,
3105,,,,,,,,,,
3106,,,,,,,,,,
3107,,,,,,,,,,
3108,,,,,,,,,,
3109,,,,,,,,,,
3110,,,,,|3070_3110_4_1028_,,,,,
3111,,,,,,,,,,
3112,,,,,,,,,,
3113,,,,,,,,,,
3114,,,,,,,,,,
3115,,,,,,,,,,
3116,,,,,,,,,,
3117,,,,,,,,,,
3118,,,,,,,,,,
3119,,,,,,,,,,
3120,,,,,,,|3118_3120_6_1037_,,,
3121,,,,,,,,,,
3122,,,,,,,,,,
3123,,,,,,,,,,
3124,,,,,,,,,,
3125,,,,,,,,,|3125_3125_8_1038_,
3126,,,,,,,,,,
3127,,,,,,,,,,
3128,,,,,,,,,,
3129,,,,,,,,,,
3130,,,,,,,,,,
3131,,,,,,,,,,
3132,,,,,,,,,,
3133,,,,,,,,,,
3134,,,,,,,,,,
3135,,,,,,,,,,
3136,,,,,,,,,,
3137,,,,,,,,,|3137_3137_8_1039_,
3138,,,,,,,,,,
3139,,,,,,,,,,
3140,,,,,,,,,,
3141,,,,,,,,,,
3142,,,,,,,,,,
3143,,,,,,,,,,
3144,,,,,,,,,,
3145,,,,,,,,,,
3146,,,,,,,,,,
3147,,,,,,,,,,
3148,,,,,,,,,,
3149,,,,,,,,,,
3150,,,,,|3149_3150_4_1040_,,,,,
3151,,,,,,,,,,
3152,,,,,,,,,,
3153,,,,,,,,,,
3154,,,,,,,,,,
3155,,,,,,,,,,
3156,,,,,,,,,,
3157,,,,,,,,,,
3158,,,,,,,,,,
3159,,,,,,,,,,
3160,,,,,|3159_3160_4_1042_,,,,,
3161,,,,,,,,,,
3162,,,,,,,,,,
3163,,,,,,,,,,
3164,,,,,,,,,,
3165,,,,,,,,,,
3166,,,,,,,,,|3166_3166_8_1044_,
3167,,,,,,,,,,
3168,,,,,,,,,,
3169,,,,,,,,,,
3170,,,,,,,,,,
3171,,,,,|3168_3171_4_1045_,,,,,
3172,,,,,,,,,,
3173,,,,,,,,,,
3174,,,,,,,,,,
3175,,,,,|3174_3175_4_1046_,,,,|3175_3175_8_1047_,
3176,,,,,,,,,,
3177,,,,,,,,,,
3178,,,,,|3164_3178_4_1043_,,,,,
3179,,,,,,,,,,
3180,,,,,,,,,,
3181,,,,,,,,,,
3182,,,,,|3154_3182_4_1041_,,,,,
3183,,,,,,,,,,
3184,,,,,,,,,,
3185,,,,,,,,,,
3186,,,,,,,,,,
3187,,,,,,,,,,
3188,,,,,,,,,,
3189,,,,,,,,,,
3190,,,,,,,,,,
3191,,,,,,,,,,
3192,,,,,,,,,,
3193,,,,,,,,,,
3194,,,,,,,,,,
3195,,,,,,,,,,
3196,,,,,|3182_3196_4_1048_,,,,,
3197,,,,,,,,,,
3198,,,,,,,,,,
3199,,,,,,,,,,
3200,,,,,,,,,,
3201,,,,,,,,,|3201_3201_8_1049_,
3202,,,,,,,,,,
3203,,,,,,,,,,
3204,,,,,,,,,,
3205,,,,,,,,,,
3206,,,,,,,|3204_3206_6_1050_,,,
3207,,,,,,,,,,
3208,,,,,,,,,,
3209,,,,,,,,,,
3210,,,,,,,,,,
3211,,,,,,,,,,
3212,,,,,,,,,,
3213,,,,,,,,,,
3214,,,,,,,,,,
3215,,,,,,,,,,
3216,,,,,,,,,,
3217,,,,,,,,,,
3218,,,,,,,,,,
3219,,,,,,,,,,
3220,,,,,,,,,,
3221,,,,,,,,,,
3222,,,,,,,,,,
3223,,,,,,,,,,
3224,,,,,,,,,,
3225,,,|3223_3225_2_1051_,,,,,,,
3226,,,,,,,,,,
3227,,,,,,,,,,
3228,,,,,,,|3226_3228_6_1052_,,|3228_3228_8_1053_,
3229,,,,,,,,,,
3230,,,,,,,,,,
3231,,,,,,,|3229_3231_6_1054_,,,
3232,,,,,,,,,,
3233,,,,,,,,,,
3234,,,,,,,,,,
3235,,,,,,,,,,
3236,,,,,,,,,,
3237,,,,,,,,,,
3238,,,,,,,,,,
3239,,,|3237_3239_2_1055_,,,,,,,
3240,,,,,,,,,,
3241,,,,,,,,,,
3242,,,,,,,,,,
3243,,,,,,,,,,
3244,,,,,,,,,,
3245,,,,,,,|3243_3245_6_1056_,,,
3246,,,,,,,,,,
3247,,,,,,,,,,
3248,,,,,,,,,,
3249,,,,,,,,,,
3250,,,,,,,,,,
3251,,,,,,,,,,
3252,,,,,,,,,|3252_3252_8_1057_,
3253,,,,,,,,,,
3254,,,,,,,,,,
3255,,,,,,,,,,
3256,,,,,,,,,,
3257,,,,,,,,,,
3258,,,,,|3258_3258_4_1058_,,,,,
3259,,,,,,,,,,
3260,,,,,,,,,,
3261,,,,,,,,,,
3262,,,,,,,,,,
3263,,,,,,,,,,
3264,,,,,,,,,,
3265,,,,,,,,,,
3266,,,,,,,,,,
3267,,,,,,,,,,
3268,,,,,,,,,,
3269,,,,,,,,,,
3270,,,,,,,,,,
3271,,,,,,,,,,
3272,,,,,,,,,,
3273,,,,,,,,,,
3274,,,,,,,,,,
3275,,,,,,,,,,
3276,,,,,,,,,,
3277,,,,,,,,,,
3278,,,,,,,,,,
3279,,,,,,,,,,
3280,,,,,,,|3278_3280_6_1060_,,,
3281,,,,,,,,,,
3282,,,,,,,,,,
3283,,,,,,,,,,
3284,,,,,,,,,,
3285,,,,,,,,,,
3286,,,,,,,,,,
3287,,,,,,,,,,
3288,,,,,,,,,,
3289,,,,,,,,,,
3290,,,,,,,,,,
3291,,,,,,,,,,
3292,,,,,,,,,,
3293,,,,,,,,,,
3294,,,,,,,,,,
3295,,,,,|3294_3295_4_1061_,,,,,
3296,,,,,,,,,,
3297,,,,,,,,,,
3298,,,,,,,,,,
3299,,,,,,,,,,
3300,,,,,,,,,,
3301,,,,,,,,,,
3302,,,,,,,,,,
3303,,,,,,,,,|3303_3303_8_1063_,
3304,,,,,|3266_3304_4_1059_,,,,,
3305,,,,,,,,,,
3306,,,,,,,,,,
3307,,,,,,,,,,
3308,,,,,,,,,,
3309,,,,,,,,,,
3310,,,|3308_3310_2_1064_,,,,,,,
3311,,,,,,,,,,
3312,,,,,,,,,,
3313,,,,,,,,,,
3314,,,,,,,,,,
3315,,,,,,,,,,
3316,,,,,,,,,,
3317,,,,,|3297_3317_4_1062_,,,,,
3318,,,,,,,|3316_3318_6_1065_,,,
3319,,,,,,,,,,
3320,,,,,,,,,,
3321,,,,,,,,,,
3322,,,,,,,,,,
3323,,,,,,,,,,
3324,,,,,,,,,,
3325,,,,,,,,,,
3326,,,,,|3325_3326_4_1067_,,,,|3326_3326_8_1068_,
3327,,,,,,,,,,
3328,,,,,,,,,,
3329,,,,,,,,,,
3330,,,,,,,,,,
3331,,,,,,,,,,
3332,,,,,,,,,,
3333,,,,,,,,,,
3334,,,,,,,,,,
3335,,,,,,,,,,
3336,,,,,,,,,,
3337,,,,,,,,,,
3338,,,,,,,,,,
3339,,,,,,,,,,
3340,,,,,,,,,,
3341,,,,,,,,,,
3342,,,,,,,,,,
3343,,,,,,,,,,
3344,,,,,,,,,,
3345,,,,,,,,,,
3346,,,,,,,,,,
3347,,,,,,,,,,
3348,,,,,,,,,,
3349,,,,,,,,,,
3350,,,,,,,,,,
3351,,,,,,,,,,
3352,,,,,,,,,,
3353,,,,,|3320_3353_4_1066_,,,,,
3354,,,,,,,,,,
3355,,,,,,,,,,
3356,,,,,,,,,,
3357,,,,,,,,,,
3358,,,,,,,,,,
3359,,,,,,,,,,
3360,,,,,,,,,,
3361,,,,,,,,,,
3362,,,,,,,,,,
3363,,,,,,,,,,
3364,,,,,,,,,,
3365,,,|3363_3365_2_1069_,,,,,,,
3366,,,,,,,,,,
3367,,,,,,,,,,
3368,,,,,,,,,,
3369,,,,,|3368_3369_4_1070_,,,,,
3370,,,,,,,,,,
3371,,,,,,,,,,
3372,,,,,,,,,,
3373,,,,,|3372_3373_4_1071_,,,,,
3374,,,,,,,,,,
3375,,,,,,,,,,
3376,,,,,,,,,,
3377,,,,,,,,,,
3378,,,,,,,,,,
3379,,,,,,,,,,
3380,,,,,,,,,,
3381,,,,,,,,,,
3382,,,,,,,,,,
3383,,,,,,,,,,
3384,,,,,,,,,,
3385,,,,,,,,,,
3386,,,,,,,,,,
3387,,,,,,,,,,
3388,,,,,,,,,,
3389,,,,,,,,,,
3390,,,,,,,,,,
3391,,,,,,,,,,
3392,,,,,,,,,,
3393,,,,,,,,,,
3394,,,,,,,,,,
3395,,,,,,,,,,
3396,,,,,,,,,,
3397,,,,,|3396_3397_4_1073_,,,,,
3398,,,,,,,,,,
3399,,,,,,,,,,
3400,,,,,,,,,,
3401,,,,,,,,,,
3402,,,,,,,,,,
3403,,,,,,,,,,
3404,,,,,,,,,,
3405,,,,,,,,,,
3406,,,,,,,,,,
3407,,,,,,,,,,
3408,,,,,,,,,,
3409,,,,,,,,,,
3410,,,,,,,,,,
3411,,,,,,,,,,
3412,,,,,,,,,,
3413,,,,,,,,,,
3414,,,,,,,,,,
3415,,,,,,,,,,
3416,,,,,|3415_3416_4_1074_,,,,,
3417,,,,,,,,,,
3418,,,,,,,,,,
3419,,,,,|3418_3419_4_1075_,,,,,
3420,,,,,,,,,,
3421,,,,,,,,,,
3422,,,,,,,,,,
3423,,,,,|3388_3423_4_1072_,,,,,
3424,,,,,,,,,,
3425,,,,,,,,,,
3426,,,,,,,,,,
3427,,,,,,,,,,
3428,,,,,,,,,,
3429,,,,,,,,,,
3430,,,,,,,,,,
3431,,,,,,,,,,
3432,,,,,,,,,,
3433,,,,,,,,,,
3434,,,,,,,,,,
3435,,,,,,,,,|3435_3435_8_1077_,
3436,,,,,,,,,,
3437,,,,,,,,,,
3438,,,,,,,,,,
3439,,,,,,,,,,
3440,,,,,,,,,,
3441,,,,,,,,,,
3442,,,,,,,,,,
3443,,,,,,,,,,
3444,,,,,,,,,,
3445,,,,,,,,,,
3446,,,,,,,,,,
3447,,,,,,,|3444_3447_6_1078_,,,
3448,,,,,,,,,,
3449,,,,,,,,,,
3450,,,,,,,|3447_3450_6_1079_,,,
3451,,,,,,,,,,
3452,,,,,,,,,|3452_3452_8_1081_,
3453,,,,,,,,,,
3454,,,,,,,,,,
3455,,,,,|3424_3455_4_1076_,,,,,
3456,,,,,,,,,,
3457,,,,,,,,,,
3458,,,,,,,,,,
3459,,,,,,,,,,
3460,,,,,,,,,,
3461,,,,,,,,,,
3462,,,,,,,,,,
3463,,,,,,,,,,
3464,,,,,,,,,,
3465,,,,,,,,,,
3466,,,,,,,,,,
3467,,,,,,,,,,
3468,,,,,,,,,,
3469,,,,,,,,,,
3470,,,,,|3469_3470_4_1082_|3470_3470_4_1083_,,,,,
3471,,,,,,,,,,
3472,,,,,,,,,,
3473,,,,,,,,,,
3474,,,,,,,,,,
3475,,,,,|3474_3475_4_1085_,,,,,
3476,,,,,|3449_3476_4_1080_,,,,,
3477,,,,,,,,,,
3478,,,,,,,,,,
3479,,,,,,,,,,
3480,,,,,,,,,|3480_3480_8_1086_,
3481,,,,,,,,,,
3482,,,,,,,,,,
3483,,,,,,,,,,
3484,,,,,|3471_3484_4_1084_,,,,,
3485,,,,,,,|3482_3485_6_1087_,,,
3486,,,,,,,,,,
3487,,,,,,,,,,
3488,,,,,,,,,|3488_3488_8_1088_,
3489,,,,,,,,,,
3490,,,,,,,,,,
3491,,,,,,,,,,
3492,,,,,,,,,,
3493,,,,,,,,,,
3494,,,,,,,,,,
3495,,,,,,,,,,
3496,,,,,,,,,,
3497,,,,,,,,,,
3498,,,,,,,,,,
3499,,,,,,,,,,
3500,,,,,,,,,,
3501,,,,,,,,,,
3502,,,,,,,,,,
3503,,,,,,,,,,
3504,,,,,|3504_3504_4_1090_,,,,,
3505,,,,,,,,,,
3506,,,,,,,|3503_3506_6_1089_,,,
3507,,,,,,,,,,
3508,,,,,,,,,,
3509,,,,,,,,,,
3510,,,,,,,,,,
3511,,,,,|3508_3511_4_1091_,,,,,
3512,,,,,,,,,,
3513,,,,,,,,,,
