tickNumber,in27,B14,B11,cn12,B54,B51,os4,
2975,,,,,,,,
2976,,,,,|2975_2976_4_1011_,,,
2977,,,,,,,,
2978,,,,,,,,
2979,,,,,,,,
2980,,,,,|2968_2980_4_1010_,,,
2981,,,,,,,,
2982,,,,,,,,
2983,,,,,,,,
2984,,,,,,,,
2985,,,,,,,,
2986,,,,,,,,
2987,,,,,,,,
2988,,,,,,,,
2989,,,,,,,|2989_2989_6_1013_,
2990,,,,,,,,
2991,,,,,,,,
2992,,,,,,,,
2993,,,,,,,,
2994,,,,,,,,
2995,,,,,,,,
2996,,,,,,,,
2997,,,,,,,,
2998,,,,,,,,
2999,,,,,,,,
3000,,,,,,,,
3001,,,,,,,,
3002,,,,,,,,
3003,,,,,,,,
3004,,,,,,,,
3005,,,,,,,,
3006,,,,,,,,
3007,,|3004_3007_1_1014_,,,,,,
3008,,,,,|2980_3008_4_1012_,,,
3009,,,,,|3009_3009_4_1016_,,|3006_3009_6_1015_,
3010,,,,,,,,
3011,,,,,,,,
3012,,,,,,,,
3013,,,,,,,,
3014,,,,,,,,
3015,,,,,,,,
3016,,,,,,,,
3017,,,,,,,,
3018,,,,,,,,
3019,,,,,,,,
3020,,,,,,,,
3021,,,,,,,|3018_3021_6_1018_,
3022,,,,,,,,
3023,,,,,,,,
3024,,,,,,,|3021_3024_6_1019_,
3025,,,,,,,|3022_3025_6_1020_,
3026,,,,,,,,
3027,,,,,,,,
3028,,,,,,,,
3029,,,,,,,,
3030,,,,,,,,
3031,,,,,,,,
3032,,,,,,,,
3033,,,,,,,,
3034,,,,,,,,
3035,,,,,,,,
3036,,,,,,,|3033_3036_6_1022_,
3037,,,,,,,,
3038,,,,,,,,
3039,,|3036_3039_1_1023_,,,,,,
3040,,,,,,,,
3041,,,,,,,,
3042,,,,,,,,
3043,,,,,|3042_3043_4_1024_,,,
3044,,,,,,,,
3045,,,,,,,,
3046,,,,,,,,
3047,,,,,,,,
3048,,,,,,,,
3049,,,,,,,,
3050,,|3047_3050_1_1025_,,,|3013_3050_4_1017_,,,
3051,,,,,,,,
3052,,,,,,,,
3053,,,,,,,,
3054,,,,,,,,
3055,,,,,,,,
3056,,,,,,,,
3057,,,,,,,,
3058,,,,,,,,
3059,,,,,,,,
3060,,|3057_3060_1_1027_,,,,,,
3061,,,,,,,,
3062,,,,,,,,
3063,,,,,,,,
3064,,,,,|3026_3064_4_1021_,,,
3065,,,,,,,,
3066,,,,,,,,
3067,,,,,,,,
3068,,,,,,,,
3069,,,,,,,,
3070,,,,,,,,
3071,,,,,,,,
3072,,,,,,,,
3073,,,,,,,,
3074,,,,,|3071_3074_4_1029_,,,
3075,,,,,,,,
3076,,,,,|3055_3076_4_1026_,,,
3077,,,,,,,,
3078,,,,,,,,
3079,,,,,,,,
3080,,,,,,,,
3081,,,,,,,,
3082,,,,,,,,
3083,,|3080_3083_1_1031_,,,,,,
3084,,,,,,,,
3085,,,,,,,,
3086,,,,,|3074_3086_4_1030_,,,
3087,,|3084_3087_1_1032_,,,,,,
3088,,,,,,,|3088_3088_6_1034_,
3089,,,,,|3070_3089_4_1028_,,,
3090,,,,,,,,
3091,,,,,,,,
3092,,,,,|3086_3092_4_1033_,,,
3093,,,,,,,,
3094,,,,,,,,
3095,,,,,,,|3095_3095_6_1036_,
3096,,|3093_3096_1_1035_,,,,,,
3097,,,,,,,,
3098,,,,,,,,
3099,,,,,,,,
3100,,,,,,,,
3101,,,,,,,,
3102,,,,,,,,
3103,,,,,,,,
3104,,,,,,,,
3105,,,,,,,,
3106,,,,,,,,
3107,,,,,,,,
3108,,,,,,,,
3109,,,,,,,,
3110,,,,,,,,
3111,,,,,,,,
3112,,,,,,,,
3113,,,,,,,,
3114,,,,,,,,
3115,,,,,,,,
3116,,,,,,,,
3117,,,,,,,,
3118,,,,,,,,
3119,,,,,,,,
3120,,,,,,,,
3121,,|3118_3121_1_1037_,,,,,,
3122,,,,,,,,
3123,,,,,,,,
3124,,,,,,,,
3125,,,,,,,|3125_3125_6_1038_,
3126,,,,,,,,
3127,,,,,,,,
3128,,,,,,,,
3129,,,,,,,,
3130,,,,,,,,
3131,,,,,,,,
3132,,,,,,,,
3133,,,,,,,,
3134,,,,,,,,
3135,,,,,,,,
3136,,,,,,,,
3137,,,,,,,|3137_3137_6_1039_,
3138,,,,,,,,
3139,,,,,,,,
3140,,,,,,,,
3141,,,,,,,,
3142,,,,,,,,
3143,,,,,,,,
3144,,,,,,,,
3145,,,,,,,,
3146,,,,,,,,
3147,,,,,,,,
3148,,,,,,,,
3149,,,,,,,,
3150,,,,,|3149_3150_4_1040_,,,
3151,,,,,,,,
3152,,,,,,,,
3153,,,,,,,,
3154,,,,,,,,
3155,,,,,,,,
3156,,,,,,,,
3157,,,,,,,,
3158,,,,,,,,
3159,,,,,,,,
3160,,,,,|3159_3160_4_1042_,,,
3161,,,,,,,,
3162,,,,,,,,
3163,,,,,,,,
3164,,,,,,,,
3165,,,,,,,,
3166,,,,,,,|3166_3166_6_1044_,
3167,,,,,,,,
3168,,,,,,,,
3169,,,,,,,,
3170,,,,,,,,
3171,,,,,,,,
3172,,,,,,,,
3173,,,,,,,,
3174,,,,,,,,
3175,,,,,|3174_3175_4_1046_,,|3175_3175_6_1047_,
3176,,,,,,,,
3177,,,,,,,,
3178,,,,,,,,
3179,,,,,,,,
3180,,,,,,,,
3181,,,,,,,,
3182,,,,,,,,
3183,,,,,,,,
3184,,,,,,,,
3185,,,,,|3182_3185_4_1048_,,,
3186,,,,,,,,
3187,,,,,,,,
3188,,,,,,,,
3189,,,,,,,,
3190,,,,,,,,
3191,,,,,,,,
3192,,,,,,,,
3193,,,,,|3154_3193_4_1041_,,,
3194,,,,,,,,
3195,,,,,,,,
3196,,,,,,,,
3197,,,,,|3164_3197_4_1043_,,,
3198,,,,,,,,
3199,,,,,,,,
3200,,,,,,,,
3201,,,,,,,|3201_3201_6_1049_,
3202,,,,,,,,
3203,,,,,|3168_3203_4_1045_,,,
3204,,,,,,,,
3205,,,,,,,,
3206,,,,,,,,
3207,,|3204_3207_1_1050_,,,,,,
3208,,,,,,,,
3209,,,,,,,,
3210,,,,,,,,
3211,,,,,,,,
3212,,,,,,,,
3213,,,,,,,,
3214,,,,,,,,
3215,,,,,,,,
3216,,,,,,,,
3217,,,,,,,,
3218,,,,,,,,
3219,,,,,,,,
3220,,,,,,,,
3221,,,,,,,,
3222,,,,,,,,
3223,,,,,,,,
3224,,,,,,,,
3225,,,,,,,,
3226,,,,,,,|3223_3226_6_1051_,
3227,,,,,,,,
3228,,,,,,,|3228_3228_6_1053_,
3229,,|3226_3229_1_1052_,,,,,,
3230,,,,,,,,
3231,,,,,,,,
3232,,|3229_3232_1_1054_,,,,,,
3233,,,,,,,,
3234,,,,,,,,
3235,,,,,,,,
3236,,,,,,,,
3237,,,,,,,,
3238,,,,,,,,
3239,,,,,,,,
3240,,,,,,,|3237_3240_6_1055_,
3241,,,,,,,,
3242,,,,,,,,
3243,,,,,,,,
3244,,,,,,,,
3245,,,,,,,,
3246,,|3243_3246_1_1056_,,,,,,
3247,,,,,,,,
3248,,,,,,,,
3249,,,,,,,,
3250,,,,,,,,
3251,,,,,,,,
3252,,,,,,,|3252_3252_6_1057_,
3253,,,,,,,,
3254,,,,,,,,
3255,,,,,,,,
3256,,,,,,,,
3257,,,,,,,,
3258,,,,,|3258_3258_4_1058_,,,
3259,,,,,,,,
3260,,,,,,,,
3261,,,,,,,,
3262,,,,,,,,
3263,,,,,,,,
3264,,,,,,,,
3265,,,,,,,,
3266,,,,,,,,
3267,,,,,,,,
3268,,,,,,,,
3269,,,,,,,,
3270,,,,,,,,
3271,,,,,,,,
3272,,,,,,,,
3273,,,,,,,,
3274,,,,,,,,
3275,,,,,,,,
3276,,,,,,,,
3277,,,,,,,,
3278,,,,,,,,
3279,,,,,,,,
3280,,,,,,,,
3281,,|3278_3281_1_1060_,,,,,,
3282,,,,,|3266_3282_4_1059_,,,
3283,,,,,,,,
3284,,,,,,,,
3285,,,,,,,,
3286,,,,,,,,
3287,,,,,,,,
3288,,,,,,,,
3289,,,,,,,,
3290,,,,,,,,
3291,,,,,,,,
3292,,,,,,,,
3293,,,,,,,,
3294,,,,,,,,
3295,,,,,|3294_3295_4_1061_,,,
3296,,,,,,,,
3297,,,,,|3297_3297_4_1062_,,,
3298,,,,,,,,
3299,,,,,,,,
3300,,,,,,,,
3301,,,,,,,,
3302,,,,,,,,
3303,,,,,,,|3303_3303_6_1063_,
3304,,,,,,,,
3305,,,,,,,,
3306,,,,,,,,
3307,,,,,,,,
3308,,,,,,,,
3309,,,,,,,,
3310,,,,,,,,
3311,,,,,,,|3308_3311_6_1064_,
3312,,,,,,,,
3313,,,,,,,,
3314,,,,,,,,
3315,,,,,,,,
3316,,,,,,,,
3317,,,,,,,,
3318,,,,,,,,
3319,,|3316_3319_1_1065_,,,,,,
3320,,,,,|3320_3320_4_1066_,,,
3321,,,,,,,,
3322,,,,,,,,
3323,,,,,,,,
3324,,,,,,,,
3325,,,,,,,,
3326,,,,,|3325_3326_4_1067_,,|3326_3326_6_1068_,
3327,,,,,,,,
3328,,,,,,,,
3329,,,,,,,,
3330,,,,,,,,
3331,,,,,,,,
3332,,,,,,,,
3333,,,,,,,,
3334,,,,,,,,
3335,,,,,,,,
3336,,,,,,,,
3337,,,,,,,,
3338,,,,,,,,
3339,,,,,,,,
3340,,,,,,,,
3341,,,,,,,,
3342,,,,,,,,
3343,,,,,,,,
3344,,,,,,,,
3345,,,,,,,,
3346,,,,,,,,
3347,,,,,,,,
3348,,,,,,,,
3349,,,,,,,,
3350,,,,,,,,
3351,,,,,,,,
3352,,,,,,,,
3353,,,,,,,,
3354,,,,,,,,
3355,,,,,,,,
3356,,,,,,,,
3357,,,,,,,,
3358,,,,,,,,
3359,,,,,,,,
3360,,,,,,,,
3361,,,,,,,,
3362,,,,,,,,
3363,,,,,,,,
3364,,,,,,,,
3365,,,,,,,,
3366,,,,,,,|3363_3366_6_1069_,
3367,,,,,,,,
3368,,,,,,,,
3369,,,,,|3368_3369_4_1070_,,,
3370,,,,,,,,
3371,,,,,,,,
3372,,,,,,,,
3373,,,,,|3372_3373_4_1071_,,,
3374,,,,,,,,
3375,,,,,,,,
3376,,,,,,,,
3377,,,,,,,,
3378,,,,,,,,
3379,,,,,,,,
3380,,,,,,,,
3381,,,,,,,,
3382,,,,,,,,
3383,,,,,,,,
3384,,,,,,,,
3385,,,,,,,,
3386,,,,,,,,
3387,,,,,,,,
3388,,,,,,,,
3389,,,,,,,,
3390,,,,,,,,
3391,,,,,,,,
3392,,,,,,,,
3393,,,,,,,,
3394,,,,,,,,
3395,,,,,,,,
3396,,,,,,,,
3397,,,,,|3396_3397_4_1073_,,,
3398,,,,,,,,
3399,,,,,,,,
3400,,,,,,,,
3401,,,,,,,,
3402,,,,,,,,
3403,,,,,,,,
3404,,,,,,,,
3405,,,,,,,,
3406,,,,,,,,
3407,,,,,,,,
3408,,,,,,,,
3409,,,,,,,,
3410,,,,,,,,
3411,,,,,,,,
3412,,,,,,,,
3413,,,,,,,,
3414,,,,,,,,
3415,,,,,,,,
3416,,,,,|3415_3416_4_1074_,,,
3417,,,,,,,,
3418,,,,,,,,
3419,,,,,|3418_3419_4_1075_,,,
3420,,,,,,,,
3421,,,,,,,,
3422,,,,,,,,
3423,,,,,,,,
3424,,,,,,,,
3425,,,,,,,,
3426,,,,,|3388_3426_4_1072_,,,
3427,,,,,,,,
3428,,,,,,,,
3429,,,,,,,,
3430,,,,,,,,
3431,,,,,,,,
3432,,,,,,,,
3433,,,,,,,,
3434,,,,,,,,
3435,,,,,,,|3435_3435_6_1077_,
3436,,,,,|3424_3436_4_1076_,,,
3437,,,,,,,,
3438,,,,,,,,
3439,,,,,,,,
3440,,,,,,,,
3441,,,,,,,,
3442,,,,,,,,
3443,,,,,,,,
3444,,,,,,,,
3445,,,,,,,,
3446,,,,,,,,
3447,,,,,,,,
3448,,,,,,,,
3449,,,,,,,,
3450,,,,,,,,
3451,,,,,,,,
3452,,|3444_3452_1_1078_,,,,,|3452_3452_6_1081_,
3453,,,,,,,,
3454,,,,,,,,
3455,,|3447_3455_1_1079_,,,,,,
3456,,,,,,,,
3457,,,,,,,,
3458,,,,,,,,
3459,,,,,,,,
3460,,,,,,,,
3461,,,,,,,,
3462,,,,,,,,
3463,,,,,,,,
3464,,,,,,,,
3465,,,,,,,,
3466,,,,,,,,
3467,,,,,,,,
3468,,,,,,,,
3469,,,,,|3449_3469_4_1080_,,,
3470,,,,,,,,
3471,,,,,,,,
3472,,,,,,,,
3473,,,,,|3469_3473_4_1082_,,,
3474,,,,,,,,
3475,,,,,,,,
3476,,,,,,,,
3477,,,,,,,,
3478,,,,,|3474_3478_4_1085_,,,
3479,,,,,|3470_3479_4_1083_,,,
3480,,,,,,,|3480_3480_6_1086_,
3481,,,,,,,,
3482,,,,,,,,
3483,,,,,,,,
3484,,,,,,,,
3485,,,,,,,,
3486,,,,,,,,
3487,,,,,,,,
3488,,,,,,,|3488_3488_6_1088_,
3489,,,,,,,,
3490,,|3482_3490_1_1087_,,,,,,
3491,,,,,,,,
3492,,,,,,,,
3493,,,,,,,,
3494,,,,,,,,
3495,,,,,,,,
3496,,,,,,,,
3497,,,,,,,,
3498,,,,,|3471_3498_4_1084_,,,
3499,,,,,,,,
3500,,,,,,,,
3501,,,,,,,,
3502,,,,,,,,
3503,,,,,,,,
3504,,,,,,,,
3505,,,,,,,,
3506,,,,,,,,
3507,,,,,,,,
3508,,,,,,,,
3509,,,,,,,,
3510,,,,,,,,
3511,,|3503_3511_1_1089_,,,,,,
3512,,,,,|3504_3512_4_1090_,,,
3513,,,,,,,,
3514,,,,,,,|3514_3514_6_1093_,
3515,,,,,,,,
3516,,,,,,,,
3517,,,,,|3513_3517_4_1092_,,,
3518,,,,,,,,
3519,,,,,,,,
3520,,,,,,,,
3521,,,,,,,,
3522,,,,,|3518_3522_4_1095_,,,
3523,,,,,,,,
3524,,,,,,,,
3525,,|3517_3525_1_1094_,,,,,,
3526,,,,,,,,
3527,,,,,,,,
3528,,,,,,,,
3529,,,,,,,,
3530,,,,,,,,
3531,,,,,,,,
3532,,,,,|3508_3532_4_1091_,,,
3533,,,,,,,,
3534,,,,,,,,
3535,,,,,,,,
3536,,,,,,,,
3537,,,,,,,,
3538,,,,,,,,
3539,,,,,,,,
3540,,,,,,,,
3541,,,,,,,,
3542,,,,,,,,
3543,,,,,,,,
3544,,,,,,,,
3545,,,,,,,,
3546,,,,,,,,
3547,,,,,,,,
3548,,,,,,,,
3549,,,,,,,,
3550,,,,,,,,
3551,,,,,,,,
3552,,,,,,,,
3553,,,,,,,,
3554,,,,,,,,
3555,,,,,,,,
3556,,,,,,,,
3557,,,,,,,,
3558,,,,,,,,
3559,,,,,,,,
3560,,|3552_3560_1_1096_,,,,,,
3561,,,,,,,,
3562,,,,,,,,
3563,,,,,,,,
3564,,,,,,,,
3565,,,,,,,,
3566,,,,,|3562_3566_4_1098_,,,
3567,,,,,,,,
3568,,,,,,,|3558_3568_6_1097_,
3569,,,,,,,,
3570,,,,,,,,
3571,,,,,,,,
3572,,,,,,,,
3573,,,,,,,,
3574,,,,,,,,
3575,,,,,,,,
3576,,,,,,,|3566_3576_6_1100_|3576_3576_6_1101_,
3577,,,,,,,,
3578,,,,,,,,
3579,,,,,,,,
3580,,,,,,,|3580_3580_6_1102_,
3581,,,,,,,,
3582,,,,,,,,
3583,,,,,,,,
3584,,,,,,,,
3585,,,,,,,,
3586,,,,,,,,
3587,,,,,,,,
3588,,,,,,,,
3589,,,,,,,,
3590,,,,,,,,
3591,,,,,,,,
3592,,,,,,,,
3593,,,,,,,,
3594,,,,,,,,
3595,,,,,|3565_3595_4_1099_,,,
3596,,,,,,,,
3597,,,,,,,,
3598,,,,,,,,
3599,,,,,,,,
3600,,,,,,,,
3601,,,,,,,,
3602,,,,,,,,
3603,,,,,,,,
3604,,,,,,,,
3605,,,,,,,,
3606,,,,,,,,
3607,,,,,,,,
3608,,,,,,,,
3609,,,,,,,,
3610,,,,,,,,
3611,,,,,,,,
3612,,,,,,,,
3613,,,,,,,,
3614,,,,,,,,
3615,,,,,,,,
3616,,,,,,,,
3617,,,,,,,,
3618,,,,,,,,
3619,,,,,,,,
3620,,,,,,,,
3621,,,,,,,,
3622,,,,,,,,
3623,,,,,,,,
3624,,,,,,,,
3625,,,,,,,,
3626,,,,,,,,
3627,,,,,,,,
3628,,,,,,,,
3629,,,,,,,,
3630,,,,,,,,
3631,,,,,,,,
3632,,,,,,,,
3633,,,,,,,,
3634,,|3597_3634_1_1103_,,,,,,
3635,,,,,,,,
3636,,,,,,,,
3637,,,,,,,,
3638,,,,,,,,
3639,,,,,,,,
