tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
2265,,,,,,,,,,,,
2266,,,,,,,,,,,,
2267,,,,,,,,,,|2266_2267_9_896_,,
2268,,,,,,,,,,,,
2269,,,,,,,,,,,,
2270,,,,,,,,,,,,
2271,,,,,,,,,,,,
2272,,,,,,,,,,,,
2273,,,,,,,,,,,,
2274,,,,,,,,,,,,
2275,,,,,,,,,,,,
2276,,,,,,,,,,,,
2277,,,,,,,,,,,,
2278,,,,,,,,,,,,
2279,,,,,,,,,,|2278_2279_9_897_,,
2280,,,,,,,,,,,,
2281,,,,,,,,,,,,
2282,,,,,,,|2279_2282_6_898_,,,,|2280_2282_10_899_,
2283,,,,,,,|2281_2283_6_900_,,,,,
2284,,,,,,,,,,,,
2285,,,,,,,,,,,,
2286,,,,,,,,,,,,
2287,,,,,,,,,,,,
2288,,,,,,,,,,,,
2289,,,,,,,,,,,,
2290,,,,,,,,,,,,
2291,,,,,,,|2288_2291_6_901_,,,,,
2292,,,,,,,,,,,,
2293,,,,,,,|2290_2293_6_902_,,,,,
2294,,,,,,,,,,,,
2295,,,,,,,,,,,|2293_2295_10_903_,
2296,,,,,,,,,,,,
2297,,,,,,,,,,,,
2298,,,,,,,,,,,,
2299,,,,,,,|2297_2299_6_904_,,,|2298_2299_9_905_,,
2300,,,,,,,,,,,,
2301,,,,,,,,,,,,
2302,,,,,,,,,,,,
2303,,,,,,,,,,,,
2304,,,,,,,,,,,,
2305,,,,,,,,,,,,
2306,,,,,,,,,,,,
2307,,,,,,,,,,,,
2308,,,,,|2307_2308_4_906_,,,,,,,
2309,,,,,,,,,,,,
2310,,,,,,,,,,,,
2311,,,,,,,,,,,,
2312,,,,,,,,,,,,
2313,,,,,,,,,,,,
2314,,,,,,,,,,,,
2315,,,,,,,,,,,,
2316,,,,,,,,,,,,
2317,,,,,,,,,,,,
2318,,,,,,,,,,,,
2319,,,,,,,,,,,,
2320,,,,,,,,,,,,
2321,,,,,,,,,,,,
2322,,,,,,,,,,,,
2323,,,,,,,,,,,,
2324,,,,,,,,,,,,
2325,,,,,,,,,,,,
2326,,,,,,,,,,,,
2327,,,,,|2326_2327_4_907_,,,,,,,
2328,,,,,,,,,,,,
2329,,,,,,,,,,,,
2330,,,,,,,,,,,,
2331,,,,,,,,,,,,
2332,,,,,,,,,,,,
2333,,,,,,,,,,,,
2334,,,,,,,,,,,,
2335,,,,,,,,,,,,
2336,,,,,,,,,,,,
2337,,,,,,,,,,,,
2338,,,,,,,,,,,,
2339,,,,,,,,,,,,
2340,,,,,,,,,,,,
2341,,,,,,,,,,,,
2342,,,,,,,,,,,,
2343,,,,,,,,,,,,
2344,,,,,,,,,,,,
2345,,,,,,,,,,,,
2346,,,,,,,,,,,,
2347,,,,,,,,,,,,
2348,,,,,,,,,,,,
2349,,,,,,,,,,,,
2350,,,,,,,,,,,,
2351,,,,,,,,,,,|2349_2351_10_908_,
2352,,,,,,,,,,,,
2353,,,,,,,,,,,,
2354,,,,,,,,,,,,
2355,,,,,,,|2352_2355_6_909_,,,,,
2356,,,,,,,,,,,,
2357,,,,,,,,,,,,
2358,,,,,,,|2356_2358_6_910_,,,,,
2359,,,,,,,,,,,,
2360,,,,,,,,,,,,
2361,,,,,,,,,,,,
2362,,,,,,,,,,,,
2363,,,,,,,,,,,,
2364,,,,,,,,,,,,
2365,,,,,,,,,,,,
2366,,,,,,,,,,,,
2367,,,,,,,,,,,,
2368,,,,,,,,,,,,
2369,,,,,,,,,,,,
2370,,,,,,,,,,,,
2371,,,,,,,,,,,|2369_2371_10_911_,
2372,,,,,,,,,,,,
2373,,,,,,,,,,,,
2374,,,,,,,,,,,,
2375,,,,,,,,,,,,
2376,,,,,,,,,,|2375_2376_9_912_,,
2377,,,,,,,,,,,,
2378,,,,,,,,,,,,
2379,,,,,,,,,,,|2377_2379_10_913_,
2380,,,,,|2379_2380_4_914_,,,,,,,
2381,,,,,,,,,,,,
2382,,,,,,,,,,,,
2383,,,,,,,,,,,,
2384,,,,,,,,,,,,
2385,,,,,,,,,,,,
2386,,,,,,,,,,,,
2387,,,,,,,|2385_2387_6_915_,,,,,
2388,,,,,,,,,,,,
2389,,,,,|2388_2389_4_916_,,,,,,,
2390,,,,,,,,,,,,
2391,,,,,,,,,,,,
2392,,,,,,,,,,,|2390_2392_10_917_,
2393,,,,,,,,,,,,
2394,,,,,,,,,,,,
2395,,,,,,,,,,,,
2396,,,,,,,,,,,,
2397,,,,,,,,,,,,
2398,,,,,,,,,,,,
2399,,,,,,,,,,,,
2400,,,,,,,,,,,,
2401,,,,,,,,,,,,
2402,,,,,,,,,,,,
2403,,,,,,,|2401_2403_6_918_,,,|2402_2403_9_919_,,
2404,,,,,,,,,,|2403_2404_9_920_,,
2405,,,,,|2404_2405_4_921_,,,,,,,
2406,,,,,,,,,,,,
2407,,,,,,,,,,,,
2408,,,,,,,,,,,,
2409,,,,,,,,,,,,
2410,,,,,,,,,,,,
2411,,,,,,,,,,,,
2412,,,,,,,,,,,,
2413,,,,,,,|2410_2413_6_922_,,,,,
2414,,,,,,,,,,,,
2415,,,,,,,,,,,,
2416,,,,,,,,,,,,
2417,,,,,,,,,,,,
2418,,,,,,,|2415_2418_6_923_|2416_2418_6_924_,,,,,
2419,,,,,,,,,,,,
2420,,,,,,,,,,,,
2421,,,,,,,,,,,,
2422,,,,,,,,,,,,
2423,,,,,,,,,,,,
2424,,,,,,,,,,,,
2425,,,,,,,,,,,,
2426,,,,,,,|2423_2426_6_925_,,,,,
2427,,,,,,,,,,|2426_2427_9_926_,,
2428,,,,,,,,,,,,
2429,,,,,,,,,,,,
2430,,,,,,,,,,,,
2431,,,,,,,,,,,,
2432,,,,,,,,,,,,
2433,,,,,|2432_2433_4_927_,,,,,,,
2434,,,,,,,,,,,,
2435,,,,,,,,,,,,
2436,,,,,,,,,,,,
2437,,,,,,,,,,,,
2438,,,,,,,,,,,,
2439,,,,,,,,,,,,
2440,,,,,,,,,,,,
2441,,,,,,,|2439_2441_6_928_,,,,,
2442,,,,,,,,,,|2441_2442_9_929_,,
2443,,,,,,,,,,,,
2444,,,,,,,,,,,|2442_2444_10_930_,
2445,,,,,|2444_2445_4_931_,,,,,,,
2446,,,,,,,,,,,,
2447,,,,,,,,,,,,
2448,,,,,,,,,,,,
2449,,,,,,,,,,,,
2450,,,,,,,,,,,,
2451,,,,,,,,,,,,
2452,,,,,,,,,,,,
2453,,,,,,,,,,,,
2454,,,,,,,,,,,,
2455,,,,,,,,,,,,
2456,,,,,,,,,,|2455_2456_9_932_,,
2457,,,,,,,,,,,,
2458,,,,,,,,,,,,
2459,,,,,,,,,,,,
2460,,,,,,,,,,,,
2461,,,,,,,,,,,,
2462,,,,,,,,,,,,
2463,,,,,,,,,,,,
2464,,,,,,,,,,,,
2465,,,,,,,,,,,,
2466,,,,,,,,,,,,
2467,,,,,,,,,,,,
2468,,,,,,,,,,,,
2469,,,,,,,,,,,,
2470,,,,,,,,,,,,
2471,,,,,,,,,,,,
2472,,,,,,,,,,,,
2473,,,,,,,,,,,,
2474,,,,,,,,,,,,
2475,,,,,,,,,,,,
2476,,,,,,,,,,,,
2477,,,,,,,,,,,,
2478,,,,,|2477_2478_4_933_,,,,,,,
2479,,,,,,,,,,,,
2480,,,,,,,,,,,,
2481,,,,,,,,,,,,
2482,,,,,,,,,,,,
2483,,,,,,,,,,,,
2484,,,,,,,,,,|2483_2484_9_934_,,
2485,,,,,,,,,,,,
2486,,,,,,,,,,,,
2487,,,,,,,,,,,,
2488,,,,,,,,,,,,
2489,,,,,,,,,,,,
2490,,,,,,,,,,,|2488_2490_10_935_,
2491,,,,,,,,,,,,
2492,,,,,,,,,,,,
2493,,,,,,,,,,,,
2494,,,,,,,,,,,,
2495,,,,,,,,,,,,
2496,,,,,,,,,,,,
2497,,,,,,,,,,,,
2498,,,,,,,,,,,,
2499,,,,,,,,,,,,
2500,,,,,,,,,,,,
2501,,,,,,,,,,,,
2502,,,,,,,,,,,,
2503,,,,,|2502_2503_4_936_,,,,,,,
2504,,,,,,,,,,,,
2505,,,,,,,,,,,,
2506,,,,,,,,,,,,
2507,,,,,,,,,,,,
2508,,,,,,,,,,,,
2509,,,,,,,,,,,,
2510,,,,,,,,,,,,
2511,,,,,,,,,,,,
2512,,,,,,,,,,,,
2513,,,,,,,,,,,,
2514,,,,,,,,,,,,
2515,,,,,,,,,,,,
2516,,,,,,,,,,,,
2517,,,,,,,,,,,,
2518,,,,,,,,,,,,
2519,,,,,,,,,,,,
2520,,,,,,,,,,,,
2521,,,,,,,,,,,,
2522,,,,,,,,,,,,
2523,,,,,,,,,,,,
2524,,,,,,,,,,,,
2525,,,,,,,|2523_2525_6_937_,,,,,
2526,,,,,,,,,,,,
2527,,,,,,,,,,,,
2528,,,,,,,,,,,,
2529,,,,,,,,,,,,
2530,,,,,,,,,,,,
2531,,,,,|2530_2531_4_938_,,,,,,,
2532,,,,,,,,,,,,
2533,,,,,,,,,,,,
2534,,,,,,,,,,,,
2535,,,,,,,,,,,,
2536,,,,,,,,,,,,
2537,,,,,,,,,,,,
2538,,,,,,,,,,,,
2539,,,,,,,,,,,,
2540,,,,,,,,,,,,
2541,,,,,,,,,,,,
2542,,,,,,,,,,,,
2543,,,,,,,,,,|2542_2543_9_939_,,
2544,,,,,,,,,,,,
2545,,,,,,,,,,,,
2546,,,,,,,,,,,,
2547,,,,,,,,,,,,
2548,,,,,,,,,,,,
2549,,,,,,,,,,,|2547_2549_10_940_,
2550,,,,,,,,,,,,
2551,,,,,,,,,,,|2549_2551_10_941_,
2552,,,,,,,,,,,,
2553,,,,,,,,,,,,
2554,,,,,,,,,,,,
2555,,,,,,,,,,,,
2556,,,,,,,,,,,,
2557,,,,,,,,,,,,
2558,,,,,,,,,,,,
2559,,,,,,,,,,,,
2560,,,,,,,,,,,,
2561,,,,,,,,,,,,
2562,,,,,,,,,,,,
2563,,,,,|2562_2563_4_942_,,,,,,,
2564,,,,,,,,,,,,
2565,,,,,,,,,,,,
2566,,,,,,,,,,,,
2567,,,,,,,,,,,,
2568,,,,,,,,,,,,
2569,,,,,,,,,,,,
2570,,,,,,,,,,,,
2571,,,,,,,,,,,,
2572,,,,,,,,,,,,
2573,,,,,,,,,,,,
2574,,,,,,,,,,,,
2575,,,,,,,,,,,,
2576,,,,,,,,,,,,
2577,,,,,,,,,,,|2575_2577_10_943_,
2578,,,,,,,|2576_2578_6_944_,,,,,
2579,,,,,,,,,,,,
2580,,,,,|2579_2580_4_945_,,,,,,,
2581,,,,,,,,,,,,
2582,,,,,,,,,,,,
2583,,,,,,,,,,,,
2584,,,,,,,,,,,,
2585,,,,,,,,,,,,
2586,,,,,,,,,,,,
2587,,,,,,,|2584_2587_6_946_,,,|2586_2587_9_947_,,
2588,,,,,,,,,,,,
2589,,,,,,,,,,,,
2590,,,,,,,,,,,,
2591,,,,,,,,,,,,
2592,,,,,,,,,,,,
2593,,,,,,,,,,,,
2594,,,,,,,,,,,,
2595,,,,,,,,,,|2594_2595_9_949_,|2593_2595_10_948_,
2596,,,,,,,,,,,,
2597,,,,,,,,,,,,
2598,,,,,,,,,,,,
2599,,,,,|2598_2599_4_950_,,,,,,,
2600,,,,,,,,,,,,
2601,,,,,,,,,,,,
2602,,,,,,,,,,,,
2603,,,,,,,,,,,,
2604,,,,,,,,,,,,
2605,,,,,|2604_2605_4_951_,,,,,,,
2606,,,,,,,,,,,,
2607,,,,,,,,,,,,
2608,,,,,,,,,,,,
2609,,,,,,,,,,,,
2610,,,,,,,,,,,,
2611,,,,,,,,,,,,
2612,,,,,,,,,,,,
2613,,,,,,,,,,,,
2614,,,,,,,,,,,,
2615,,,,,,,,,,,|2613_2615_10_952_,
2616,,,,,,,,,,,,
2617,,,,,,,,,,,,
2618,,,,,,,,,,,,
2619,,,,,,,,,,,,
2620,,,,,,,,,,,,
2621,,,,,,,,,,,,
2622,,,,,,,,,,,,
2623,,,,,|2622_2623_4_953_,,,,,,,
2624,,,,,,,,,,,,
2625,,,,,,,,,,,,
2626,,,,,|2625_2626_4_954_,,,,,,,
2627,,,,,,,,,,,,
2628,,,,,,,,,,,,
2629,,,,,,,,,,,,
2630,,,,,,,,,,,,
2631,,,,,,,,,,|2630_2631_9_956_,,
2632,,,,,,,|2629_2632_6_955_,,,,,
2633,,,,,,,,,,,,
2634,,,,,,,|2631_2634_6_957_,,,,,
2635,,,,,,,,,,,,
2636,,,,,,,,,,,,
2637,,,,,,,,,,,,
2638,,,,,,,,,,,,
2639,,,,,,,,,,,,
2640,,,,,,,,,,,,
2641,,,,,,,,,,,,
2642,,,,,,,,,,,,
2643,,,,,,,,,,,,
2644,,,,,,,,,,,,
2645,,,,,,,,,,,,
2646,,,,,,,,,,,,
2647,,,,,,,,,,,,
2648,,,,,,,,,,,,
2649,,,,,,,,,,,,
2650,,,,,,,,,,,|2648_2650_10_958_,
2651,,,,,,,,,,,,
2652,,,,,|2651_2652_4_959_,,,,,,,
2653,,,,,,,,,,,,
2654,,,,,,,,,,,,
2655,,,,,,,,,,,,
2656,,,,,,,,,,,,
2657,,,,,,,,,,,,
2658,,,,,,,,,,,,
2659,,,,,,,,,,,,
2660,,,,,,,,,,,,
2661,,,,,,,,,,|2660_2661_9_960_,,
2662,,,,,,,,,,,,
2663,,,,,,,,,,,,
2664,,,,,,,,,,,,
2665,,,,,|2664_2665_4_961_,,,,,,,
2666,,,,,,,,,,,,
2667,,,,,,,,,,,,
2668,,,,,,,,,,,,
2669,,,,,|2668_2669_4_962_,,,,,,,
2670,,,,,,,,,,,,
2671,,,,,,,,,,,,
2672,,,,,,,,,,,,
2673,,,,,,,,,,|2672_2673_9_963_,,
2674,,,,,,,,,,,,
2675,,,,,,,,,,|2674_2675_9_964_,,
2676,,,,,,,,,,,,
2677,,,,,,,,,,,|2675_2677_10_965_,
2678,,,,,,,,,,,,
2679,,,,,,,,,,,,
2680,,,,,,,,,,,,
2681,,,,,,,,,,,,
2682,,,,,|2681_2682_4_966_,,,,,,,
2683,,,,,,,,,,,,
2684,,,,,,,,,,,,
2685,,,,,,,,,,,,
2686,,,,,|2685_2686_4_967_,,,,,,,
2687,,,,,,,,,,|2686_2687_9_968_,,
2688,,,,,,,,,,,,
2689,,,,,,,,,,,,
2690,,,,,,,,,,,,
2691,,,,,,,,,,,,
2692,,,,,,,,,,,,
2693,,,,,,,,,,,,
2694,,,,,,,,,,,|2692_2694_10_969_,
2695,,,,,,,,,,,,
2696,,,,,,,,,,,,
2697,,,,,,,,,,,,
2698,,,,,,,,,,,,
2699,,,,,,,,,,|2698_2699_9_970_,,
2700,,,,,,,,,,,,
2701,,,,,,,,,,,,
2702,,,,,,,,,,,,
2703,,,,,,,,,,,,
2704,,,,,,,,,,,,
2705,,,,,,,,,,,,
2706,,,,,,,,,,,,
2707,,,,,|2706_2707_4_971_,,,,,,,
2708,,,,,,,,,,,,
2709,,,,,,,,,,,,
2710,,,,,,,,,,,,
2711,,,,,,,,,,,,
2712,,,,,,,,,,,,
2713,,,,,,,,,,|2712_2713_9_972_,,
2714,,,,,,,,,,,,
2715,,,,,,,,,,|2714_2715_9_973_,,
2716,,,,,,,,,,,,
2717,,,,,,,,,,,,
2718,,,,,,,,,,|2717_2718_9_974_,,
2719,,,,,,,,,,|2718_2719_9_975_,,
2720,,,,,|2719_2720_4_976_,,,,,,,
2721,,,,,,,,,,,,
2722,,,,,,,,,,,|2720_2722_10_977_,
2723,,,,,,,,,,,,
2724,,,,,,,,,,,,
2725,,,,,,,,,,,,
2726,,,,,,,,,,,,
2727,,,,,,,,,,,,
2728,,,,,,,,,,,,
2729,,,,,|2728_2729_4_978_,,,,,,,
2730,,,,,|2729_2730_4_979_,,,,,,,
2731,,,,,,,,,,,,
2732,,,,,,,,,,,,
2733,,,,,,,,,,,,
2734,,,,,,,,,,,,
2735,,,,,,,,,,,,
2736,,,,,,,,,,,,
2737,,,,,,,,,,,,
2738,,,,,,,,,,,,
2739,,,,,|2738_2739_4_980_,,,,,,,
2740,,,,,,,,,,,,
2741,,,,,,,,,,,,
2742,,,,,,,,,,,,
2743,,,,,,,,,,,,
2744,,,,,|2743_2744_4_981_,,,,,,,
2745,,,,,,,,,,,,
2746,,,,,,,,,,,,
2747,,,,,,,,,,,,
2748,,,,,,,,,,,,
2749,,,,,,,,,,,,
2750,,,,,,,,,,,,
2751,,,,,,,,,,,,
2752,,,,,,,,,,,,
2753,,,,,,,,,,,|2751_2753_10_982_,
2754,,,,,,,,,,,,
2755,,,,,,,,,,,,
2756,,,,,,,,,,,,
2757,,,,,,,,,,,,
2758,,,,,,,,,,,,
2759,,,,,,,,,,,|2757_2759_10_983_,
2760,,,,,,,,,,,,
2761,,,,,,,,,,,,
2762,,,,,,,,,,,,
2763,,,,,,,,,,,,
2764,,,,,,,,,,,,
2765,,,,,,,,,,,,
2766,,,,,,,|2763_2766_6_984_|2764_2766_6_985_,,,,,
2767,,,,,,,,,,,,
2768,,,,,,,,,,,,
2769,,,,,,,,,,,,
2770,,,,,,,,,,,,
2771,,,,,,,,,,,,
2772,,,,,,,,,,,,
2773,,,,,,,,,,,,
2774,,,,,,,,,,,,
2775,,,,,,,,,,,,
2776,,,,,,,,,,,,
2777,,,,,,,,,,,,
2778,,,,,,,,,,,,
2779,,,,,,,,,,,,
2780,,,,,,,,,,,,
2781,,,,,,,,,,,,
2782,,,,,,,,,,,,
2783,,,,,,,,,,,,
2784,,,,,,,,,,,,
2785,,,,,,,,,,|2784_2785_9_986_,,
2786,,,,,,,,,,,,
2787,,,,,,,,,,,,
2788,,,,,|2787_2788_4_987_,,,,,,,
2789,,,,,,,,,,,,
2790,,,,,,,,,,|2789_2790_9_988_,,
2791,,,,,|2790_2791_4_989_,,,,,,,
2792,,,,,,,,,,|2791_2792_9_990_,,
2793,,,,,,,,,,,,
2794,,,,,,,,,,,,
2795,,,,,,,,,,,,
2796,,,,,,,,,,,,
2797,,,,,,,,,,,,
2798,,,,,,,,,,,,
2799,,,,,,,,,,,,
2800,,,,,,,,,,,,
2801,,,,,,,,,,,,
2802,,,,,,,,,,,,
2803,,,,,,,,,,,,
2804,,,,,,,|2802_2804_6_991_,,,,,
2805,,,,,,,,,,,,
2806,,,,,,,,,,,,
2807,,,,,,,,,,,,
2808,,,,,,,,,,,,
2809,,,,,,,,,,,,
2810,,,,,,,,,,,,
2811,,,,,,,,,,,,
2812,,,,,,,,,,,,
2813,,,,,,,,,,,,
2814,,,,,|2813_2814_4_992_,,,,,,,
2815,,,,,,,,,,,,
2816,,,,,,,,,,,,
2817,,,,,,,,,,,,
2818,,,,,,,,,,,,
2819,,,,,,,,,,,,
2820,,,,,,,,,,,,
2821,,,,,,,,,,,,
2822,,,,,,,,,,,,
2823,,,,,,,,,,,,
2824,,,,,,,,,,,,
2825,,,,,,,,,,,,
2826,,,,,,,,,,|2825_2826_9_993_,,
2827,,,,,,,,,,,,
2828,,,,,,,,,,,,
2829,,,,,,,,,,,,
2830,,,,,,,,,,,,
2831,,,,,,,,,,,,
2832,,,,,,,,,,,,
2833,,,,,,,,,,,,
2834,,,,,,,,,,,,
2835,,,,,,,,,,,,
2836,,,,,,,,,,,,
2837,,,,,,,,,,,,
2838,,,,,,,,,,,,
2839,,,,,,,,,,|2838_2839_9_994_,,
2840,,,,,,,,,,,,
2841,,,,,,,,,,,,
2842,,,,,,,,,,,,
2843,,,,,,,,,,,,
2844,,,,,,,,,,,,
2845,,,,,,,,,,|2844_2845_9_995_,,
2846,,,,,,,,,,,,
2847,,,,,,,|2845_2847_6_996_,,,,,
2848,,,,,,,,,,,,
2849,,,,,,,,,,,,
2850,,,,,,,,,,,,
2851,,,,,,,,,,,,
2852,,,,,,,,,,,,
2853,,,,,,,,,,,|2851_2853_10_997_,
2854,,,,,,,,,,,,
2855,,,,,,,,,,,,
2856,,,,,,,,,,|2855_2856_9_998_,,
2857,,,,,,,,,,,,
2858,,,,,,,,,,,,
2859,,,,,,,,,,,,
2860,,,,,,,,,,,,
2861,,,,,,,,,,,,
2862,,,,,,,,,,,,
2863,,,,,,,,,,,,
2864,,,,,|2863_2864_4_999_,,,,,,,
2865,,,,,,,,,,,,
2866,,,,,,,,,,,,
2867,,,,,,,,,,|2866_2867_9_1000_,,
2868,,,,,,,,,,,,
2869,,,,,,,,,,,,
2870,,,,,|2869_2870_4_1001_,,,,,,,
2871,,,,,,,,,,,,
2872,,,,,,,,,,,,
2873,,,,,,,,,,,,
2874,,,,,,,,,,,,
2875,,,,,,,,,,,,
2876,,,,,,,,,,,,
2877,,,,,,,,,,,,
2878,,,,,,,,,,,,
2879,,,,,,,,,,,,
2880,,,,,,,,,,,,
2881,,,,,,,,,,,,
2882,,,,,,,,,,,,
2883,,,,,,,,,,,,
2884,,,,,,,,,,,,
2885,,,,,,,,,,,,
2886,,,,,,,,,,,,
2887,,,,,,,,,,,,
2888,,,,,,,,,,,,
2889,,,,,,,,,,,,
2890,,,,,,,|2887_2890_6_1002_,,,,,
2891,,,,,,,,,,,,
2892,,,,,,,,,,,,
2893,,,,,,,,,,,|2891_2893_10_1003_,
2894,,,,,,,,,,,,
2895,,,,,,,,,,,,
2896,,,,,,,,,,,,
2897,,,,,,,,,,,,
2898,,,,,|2897_2898_4_1004_,,,,,,,
2899,,,,,,,,,,|2898_2899_9_1005_,,
2900,,,,,,,,,,,,
2901,,,,,,,,,,,,
2902,,,,,,,,,,,,
2903,,,,,,,,,,,,
2904,,,,,,,,,,,,
2905,,,,,,,,,,,,
2906,,,,,,,,,,,,
2907,,,,,,,,,,,,
2908,,,,,,,,,,,,
2909,,,,,,,,,,,,
2910,,,,,|2909_2910_4_1006_,,,,,,,
2911,,,,,,,,,,,,
2912,,,,,,,,,,,|2910_2912_10_1007_,
2913,,,,,,,,,,,,
2914,,,,,,,,,,,,
2915,,,,,,,,,,,,
2916,,,,,,,,,,,,
2917,,,,,,,,,,,,
2918,,,,,,,,,,,,
2919,,,,,,,|2917_2919_6_1008_,,,,,
2920,,,,,,,,,,,,
2921,,,,,,,,,,,,
2922,,,,,,,,,,,,
2923,,,,,,,,,,,,
2924,,,,,,,,,,,,
2925,,,,,,,,,,,,
2926,,,,,,,,,,,,
2927,,,,,,,,,,,,
2928,,,,,,,,,,,,
2929,,,,,,,,,,,,
2930,,,,,,,,,,,,
2931,,,,,,,,,,,,
2932,,,,,,,,,,,,
2933,,,,,,,,,,,,
2934,,,,,,,,,,,,
2935,,,,,,,,,,,,
2936,,,,,,,,,,,,
2937,,,,,,,,,,,,
2938,,,,,,,,,,,,
2939,,,,,,,,,,,,
2940,,,,,,,,,,,,
2941,,,,,,,,,,,,
2942,,,,,,,,,,,,
2943,,,,,,,,,,,,
2944,,,,,,,,,,,,
2945,,,,,,,,,,,|2943_2945_10_1009_,
2946,,,,,,,,,,,,
2947,,,,,,,,,,,,
2948,,,,,,,,,,,,
2949,,,,,,,,,,,,
2950,,,,,,,,,,,,
2951,,,,,,,,,,,,
2952,,,,,,,,,,,,
2953,,,,,,,,,,,,
2954,,,,,,,,,,,,
2955,,,,,,,,,,,,
2956,,,,,,,,,,,,
2957,,,,,,,,,,,,
2958,,,,,,,,,,,,
2959,,,,,,,,,,,,
2960,,,,,,,,,,,,
2961,,,,,,,,,,,,
2962,,,,,,,,,,,,
2963,,,,,,,,,,,,
2964,,,,,,,,,,,,
2965,,,,,,,,,,,,
2966,,,,,,,,,,,,
2967,,,,,,,,,,,,
2968,,,,,,,,,,,,
2969,,,,,,,,,,|2968_2969_9_1010_,,
2970,,,,,,,,,,,,
2971,,,,,,,,,,,,
2972,,,,,,,,,,,,
2973,,,,,,,,,,,,
2974,,,,,,,,,,,,
2975,,,,,,,,,,,,
2976,,,,,|2975_2976_4_1011_,,,,,,,
2977,,,,,,,,,,,,
2978,,,,,,,,,,,,
2979,,,,,,,,,,,,
2980,,,,,,,,,,,,
2981,,,,,,,,,,|2980_2981_9_1012_,,
2982,,,,,,,,,,,,
2983,,,,,,,,,,,,
2984,,,,,,,,,,,,
2985,,,,,,,,,,,,
2986,,,,,,,,,,,,
2987,,,,,,,,,,,,
2988,,,,,,,,,,,,
2989,,,,,,,,,,,,
2990,,,,,,,,,,,,
2991,,,,,,,,,,,|2989_2991_10_1013_,
2992,,,,,,,,,,,,
2993,,,,,,,,,,,,
2994,,,,,,,,,,,,
2995,,,,,,,,,,,,
2996,,,,,,,,,,,,
2997,,,,,,,,,,,,
2998,,,,,,,,,,,,
2999,,,,,,,,,,,,
3000,,,,,,,,,,,,
3001,,,,,,,,,,,,
3002,,,,,,,,,,,,
3003,,,,,,,,,,,,
3004,,,,,,,,,,,,
3005,,,,,,,,,,,,
3006,,,,,,,,,,,,
3007,,,,,,,|3004_3007_6_1014_,,,,,
3008,,,,,,,|3006_3008_6_1015_,,,,,
3009,,,,,,,,,,,,
3010,,,,,,,,,,|3009_3010_9_1016_,,
3011,,,,,,,,,,,,
3012,,,,,,,,,,,,
3013,,,,,,,,,,,,
3014,,,,,,,,,,|3013_3014_9_1017_,,
3015,,,,,,,,,,,,
3016,,,,,,,,,,,,
3017,,,,,,,,,,,,
3018,,,,,,,,,,,,
3019,,,,,,,,,,,,
3020,,,,,,,|3018_3020_6_1018_,,,,,
3021,,,,,,,,,,,,
3022,,,,,,,,,,,,
3023,,,,,,,|3021_3023_6_1019_,,,,,
3024,,,,,,,|3022_3024_6_1020_,,,,,
3025,,,,,,,,,,,,
3026,,,,,,,,,,,,
3027,,,,,,,,,,|3026_3027_9_1021_,,
3028,,,,,,,,,,,,
3029,,,,,,,,,,,,
3030,,,,,,,,,,,,
3031,,,,,,,,,,,,
3032,,,,,,,,,,,,
3033,,,,,,,,,,,,
3034,,,,,,,,,,,,
3035,,,,,,,|3033_3035_6_1022_,,,,,
3036,,,,,,,,,,,,
3037,,,,,,,,,,,,
3038,,,,,,,,,,,,
3039,,,,,,,|3036_3039_6_1023_,,,,,
3040,,,,,,,,,,,,
3041,,,,,,,,,,,,
3042,,,,,,,,,,,,
3043,,,,,|3042_3043_4_1024_,,,,,,,
3044,,,,,,,,,,,,
3045,,,,,,,,,,,,
3046,,,,,,,,,,,,
3047,,,,,,,,,,,,
3048,,,,,,,,,,,,
3049,,,,,,,,,,,,
3050,,,,,,,|3047_3050_6_1025_,,,,,
3051,,,,,,,,,,,,
3052,,,,,,,,,,,,
3053,,,,,,,,,,,,
3054,,,,,,,,,,,,
3055,,,,,,,,,,,,
3056,,,,,,,,,,|3055_3056_9_1026_,,
3057,,,,,,,,,,,,
3058,,,,,,,,,,,,
3059,,,,,,,,,,,,
3060,,,,,,,|3057_3060_6_1027_,,,,,
3061,,,,,,,,,,,,
3062,,,,,,,,,,,,
3063,,,,,,,,,,,,
3064,,,,,,,,,,,,
3065,,,,,,,,,,,,
3066,,,,,,,,,,,,
3067,,,,,,,,,,,,
3068,,,,,,,,,,,,
3069,,,,,,,,,,,,
3070,,,,,,,,,,,,
3071,,,,,,,,,,|3070_3071_9_1028_,,
3072,,,,,,,,,,|3071_3072_9_1029_,,
3073,,,,,,,,,,,,
3074,,,,,,,,,,,,
3075,,,,,,,,,,|3074_3075_9_1030_,,
3076,,,,,,,,,,,,
3077,,,,,,,,,,,,
3078,,,,,,,,,,,,
3079,,,,,,,,,,,,
3080,,,,,,,,,,,,
3081,,,,,,,,,,,,
3082,,,,,,,,,,,,
3083,,,,,,,|3080_3083_6_1031_,,,,,
3084,,,,,,,,,,,,
3085,,,,,,,,,,,,
3086,,,,,,,,,,,,
3087,,,,,,,|3084_3087_6_1032_,,,|3086_3087_9_1033_,,
3088,,,,,,,,,,,,
3089,,,,,,,,,,,,
3090,,,,,,,,,,,|3088_3090_10_1034_,
